20069  1  66.7  25.6   0.0   0.0   0.0   0.0   0.0   0.0   7.7
20069  2  47.1  51.2   0.6   0.0   0.0   0.0   0.0   0.0   1.2
20069  3  96.4   3.6   0.0   0.0   0.0   0.0   0.0   0.0   0.0
20069  4  50.6  46.6   0.0   0.3   0.0   0.0   0.0   0.0   2.5
20069  5  20.4  53.4   5.2   3.7   4.7   3.7   5.2   2.1   1.6
20069  6  23.6  27.3   8.3  11.9   3.9   5.1   6.7  10.1   2.5
20069  7  21.6  22.7   4.2   6.8   6.0  10.7  12.7  12.4   1.7
20069  8  32.4  19.6   7.1   6.9   6.1   8.2   9.0   5.1   3.3
20069  9  33.4  25.0   7.8   7.7   5.9   4.0   5.2   6.5   2.7
20069 10  40.1  44.4   4.3   1.8   0.9   0.7   1.3   0.7   1.4
20069 11  77.1  12.9   1.4   0.0   4.3   1.4   0.0   0.0   0.0
20069 12  64.1  35.4   0.0   0.0   0.0   0.0   0.0   0.0   0.0
20069 13  35.6  27.9   5.5   5.9   4.4   5.1   6.1   5.6   2.4
20087  1                                                      
20087  2   0.0  12.5  50.0   0.0   0.0  25.0   0.0  12.5   0.0
20087  3                                                      
20087  4   0.0   0.0   0.0  50.0  50.0   0.0   0.0   0.0   0.0
20087  5   0.0   0.0   0.0  30.0   0.0  60.0   0.0  10.0   0.0
20087  6  16.1   6.5   3.2  35.5  19.4   9.7   3.2   6.5   0.0
20087  7  44.4   3.0   1.5   3.0   5.2   3.7  10.4  24.4   0.7
20087  8  33.3   5.3   0.9  11.4   8.8   6.1   7.0  15.8   4.4
20087  9  13.9   9.1  12.1  20.0   9.7   8.5   5.5  15.2   6.1
20087 10   5.9   5.9  41.2  23.5  11.8   0.0   0.0   5.9   5.9
20087 11                                                      
20087 12                                                      
20087 13  26.2   6.0   7.2  14.5   8.9   7.6   6.6  16.7   3.5
20292  1   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
20292  2   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
20292  3   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
20292  4   0.0   0.5   0.2   0.0   0.0   1.4   0.7   0.0   0.2
20292  5   0.2   1.2   2.2   0.0   0.2   0.2   0.0   0.5   0.2
20292  6   1.3  18.1  21.4   3.0   0.5   3.5  21.4   1.3   1.0
20292  7   1.9  14.2  28.5   0.5   0.2   3.1  16.2   1.2   2.2
20292  8   0.5  16.9  26.1   1.3   0.3   3.1  14.8   0.9   2.3
20292  9   1.6   5.9   9.5   3.0   2.3   5.8   9.1   1.5   2.4
20292 10   0.0   3.7   1.6   2.1   1.2   0.5   2.1   0.0   0.4
20292 11   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
20292 12   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0
20292 13   0.8   7.8  12.0   1.4   0.8   2.7   8.4   0.8   1.4
20476  1                                                      
20476  2                                                      
20476  3                                                      
20476  4                                                      
20476  5  42.3   3.9   7.7   3.9  11.5  30.8   0.0   0.0   0.0
20476  6  33.8  31.2   6.0   1.7   2.1   5.6   5.1  10.3   4.3
20476  7  27.1  33.7   1.1   0.0   1.4   3.0  13.5  15.2   5.0
20476  8  30.3  42.1   3.9   1.2   1.6   2.2   4.5   9.3   4.9
20476  9  24.7  35.8   5.8   6.4   7.3   4.7   6.7   4.9   3.5
20476 10  14.0  51.9   0.4   1.9   1.5   9.9   8.7   2.7   2.3
20476 11  50.0   0.0  16.7  16.7   0.0   0.0   0.0  16.7   0.0
20476 12  37.7  60.0   0.0   0.0   0.0   0.0   0.0   0.0   2.4
20476 13  27.3  39.4   3.4   2.1   2.7   4.7   7.1   8.3   4.0
20667  1   0.0   0.0   0.0  11.1  22.2  55.6  11.1   0.0   0.0
20667  2  41.7   4.2   0.0   8.3  41.7   4.2   0.0   0.0   0.0
20667  3                                                      
20667  4   0.0   0.0   0.0   0.0  31.3  50.0  18.8   0.0   0.0
20667  5  14.3  14.3  10.2   8.2  22.5   6.1   4.1   8.2   6.1
20667  6  11.2  16.8   9.5   5.6  13.4  14.0  18.4   6.7   1.1
20667  7  11.8  17.7   2.9   5.9   5.9  23.5  11.8  14.7   5.9
20667  8  75.0   0.0   0.0   0.0  25.0   0.0   0.0   0.0   0.0
20667  9  15.0   5.0   5.0  25.0  20.0   0.0  15.0  15.0   0.0
20667 10   5.9   8.9   7.9  19.8  18.8  17.8  10.9   5.0   2.0
20667 11   0.9  11.2   6.9  14.7  28.5  19.0   7.8   5.2   2.6
20667 12  13.7  11.8   9.8  11.8  21.6  11.8   5.9  13.7   0.0
20667 13  10.1  12.1   7.5  11.1  20.2  15.9  11.4   7.0   2.0
20674  1                                                      
20674  2  50.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0  50.0
20674  3  35.7  57.1   0.0   0.0   0.0   7.1   0.0   0.0   0.0
20674  4  59.8  12.0   1.3   0.6   8.2   9.4   5.0   2.5   1.3
20674  5  29.6  14.8   3.1   4.3  27.2   8.6   1.9   3.1   3.7
20674  6  28.5  32.7   3.4   0.5  11.3   5.9   5.7   7.6   0.7
20674  7  48.3  41.0   1.5   0.0   1.2   2.7   0.0   3.8   1.5
20674  8  42.9  49.4   3.5   0.6   0.0   1.2   0.6   1.8   0.0
20674  9  45.6  38.7   5.2   0.5   3.7   2.1   1.1   1.6   1.1
20674 10  28.5  28.7   0.3   0.7  13.1   9.9   4.4   2.2   0.5
20674 11  31.5  30.4   0.6   2.6  11.8  14.0   5.2   3.4   0.6
20674 12  43.5  56.5   0.0   0.0   0.0   0.0   0.0   0.0   0.0
