20069  6.54  6.47  5.97  0.72   .     .     .     .     .    0.01  0.73  3.58
20087  8.21  8.68  7.38  0.79   .     .     .     .     .    0.03  0.76  4.16
20292  9.94  9.05  7.68  0.71   .     .     .     .     .     .    1.08  4.83
20476  9.78 11.17  8.33  1.78   .     .     .     .     .    0.06  1.91  8.26
20667  5.83  6.51  4.50  0.20   .     .     .     .     .     .    0.21  2.45
20674  6.82  7.05  3.89  0.14   .     .     .     .     .     .    0.47  3.24
20744  0.08  0.08  0.09   .     .     .     .     .     .     .     .    0.03
20891 17.66 15.36 11.79  1.46  0.01   .     .     .     .    0.23  8.07 14.31
20982 16.46 14.30 10.20  0.87   .     .     .     .     .    0.46  9.05 13.58
21432 11.96 11.49  7.30  0.67   .     .     .     .     .    0.03  0.76  5.94
21802 20.39 17.73 13.35  2.18   .     .     .     .     .    0.33 10.53 17.10
21908 23.05 19.23 13.41  2.18   .     .     .     .     .    1.15 14.59 21.04
21921 20.90 16.18  9.86  0.82   .     .     .     .     .    0.37 11.75 18.51
21931 21.42 17.94 10.48  1.51   .     .     .     .     .    0.05  8.38 18.06
21946 20.97 18.14 10.07  0.85   .     .     .     .     .    0.03  6.04 17.21
21982  2.17  3.20  2.25  0.09   .     .     .     .     .     .     .    0.57
22113  0.11  0.04   .     .     .     .     .     .     .     .     .    0.01
22217  0.23  0.27   .     .     .     .     .     .     .     .     .    0.07
22235  1.55  1.08  0.53   .     .     .     .     .     .     .     .    0.71
22471  2.10  0.94  0.04   .     .     .     .     .     .     .    0.04  0.61
22520  0.21  0.04   .     .     .     .     .     .     .     .     .     .  
22550  0.91  0.47  0.05   .     .     .     .     .     .     .    0.01  0.25
22619  0.65  0.27   .     .     .     .     .     .     .     .     .    0.06
22641  0.68  0.29  0.04   .     .     .     .     .     .     .     .    0.19
22676  3.82  2.45  0.61   .     .     .     .     .     .     .    0.21  1.61
22768  1.31  0.81  0.05   .     .     .     .     .     .     .    0.06  0.41
22802  0.17  0.10   .     .     .     .     .     .     .     .     .    0.03
22820  0.18  0.09   .     .     .     .     .     .     .     .     .    0.03
22837  0.85  0.55  0.05   .     .     .     .     .     .     .     .    0.28
23022  1.34  1.87  0.57   .     .     .     .     .     .     .     .    0.20
23032  4.45  4.32  2.29  0.05   .     .     .     .     .     .    0.35  2.06
23058 11.66  9.14  6.05  0.75   .     .     .     .     .    0.02  2.19  6.91
23074 11.69 10.03  7.37  0.98   .     .     .     .     .    0.09  4.82  9.89
23205  3.48  3.10  1.34  0.03   .     .     .     .     .     .    0.17  1.74
23242  8.18  7.99  4.29  0.19   .     .     .     .     .     .    1.09  4.78
23256 10.75  9.09  5.30  0.27   .     .     .     .     .     .    2.78  7.97
23274 12.85 10.06  5.44  0.56   .     .     .     .     .    0.06  5.38 10.47
23324  4.88  3.79  2.16  0.16   .     .     .     .     .    0.01  1.09  3.37
23330  6.74  5.21  2.18  0.05  0.01   .     .     .     .    0.01  1.18  4.39
23383 21.43 17.84 10.13  1.38   .     .     .     .     .    0.09 10.61 18.88
23405  3.20  2.14  0.57   .     .     .     .     .     .     .    0.20  1.84
23445  8.52  6.86  2.29  0.18   .     .     .     .     .     .    2.25  6.38
23463 12.98 10.20  5.88  0.75   .     .     .     .     .    0.31  6.43 10.71
23472 11.69  8.11  3.65  0.35   .     .     .     .     .    0.07  4.96  9.04
23552  9.25  7.65  3.62  0.18   .     .     .     .     .    0.04  2.87  7.87
23631  6.35  4.30  1.08  0.03   .     .     .     .     .     .    1.08  4.67
23662 10.47  8.28  3.50  0.21   .     .     .     .     .    0.04  4.03  9.12
23678  8.92  5.90  1.81  0.09   .     .     .     .     .    0.01  3.19  8.59
23711  4.14  2.50  0.63   .     .     .     .     .     .     .    0.49  2.83
