20069 1989 2013
20087 1989 2012
20292 1977 2013
20674 1977 2013
21921 1977 2000
22217 1963 2013
22235 1965 2013
22471 1964 2013
22550 1965 2013
22641 1963 2013
22676 1976 2013
22768 1976 2013
22802 1963 2013
22820 1963 2013
22837 1963 2013
23205 1986 2013
23274 1977 2013
23324 1976 2013
23383 1977 1993
23405 1963 2013
23463 1977 1993
23472 1963 2013
23552 1978 2013
23631 1963 2013
23662 1978 2013
23678 1977 1997
23711 1963 2013
23724 1963 2013
23734 1978 2013
23867 1978 2013
23884 1977 2013
23891 1963 1994
23921 1963 2013
23933 1963 2013
23955 1963 2013
23986 1977 2013
24125 1966 2013
24136 1977 2002
24143 1977 2013
24266 1964 2013
24343 1964 2013
24382 1977 2013
24507 1963 1997
24606 1977 1999
24641 1964 2013
24688 1963 2013
24738 1964 2013
24790 1977 2013
24817 1963 2013
24908 1963 2013
24959 1964 2013
24966 1964 2013
25138 1977 2013
25206 1977 2009
25400 1977 2013
25428 1988 2013
25551 1963 2013
25705 1977 2005
26063 1963 2013
26359 1976 2013
26781 1963 2013
27037 1971 2013
27051 1976 2013
27333 1963 2013
27648 1963 2013
27675 1967 2013
27707 1964 2013
27823 1963 2013
27857 1977 2013
27995 1977 2013
28064 1963 2013
28138 1963 2013
28224 1963 2013
28255 1978 2013
28275 1963 2013
28418 1963 2013
28434 1963 2013
28493 1963 2013
28552 1966 2013
28573 1978 2013
28666 1965 2013
28698 1963 2013
28704 1977 2013
29111 1963 2013
29231 1963 2013
29263 1963 2013
29282 1963 2013
29313 1963 2013
29328 1963 2013
29570 1963 2013
29594 1963 2013
29612 1963 2013
29645 1966 2013
29866 1963 2013
29939 1977 2013
30054 1963 2013
30230 1963 2013
30252 1967 2013
30309 1963 2013
30372 1977 2013
30385 1977 2013
30433 1977 2013
30521 1963 2013
30612 1967 2013
30636 1963 2013
30673 1963 2013
30710 1963 2013
30758 1963 2013
30777 1963 2013
30879 1977 2013
30925 1963 2013
30935 1977 2013
30949 1963 2013
30965 1963 2013
31088 1963 1989
31168 1963 2013
31174 1977 2013
31253 1963 2013
31416 1963 2013
31439 1977 2013
31707 1963 2003
31770 1977 2013
31829 1963 2010
31960 1963 2012
31961 1977 2012
32061 1963 2013
32099 1977 2013
32150 1977 2013
32165 1963 2003
32213 1988 2006
32287 1987 2013
32389 1963 2013
32562 1977 2013
32618 1988 2013
34110 1965 2013
34123 1963 2013
34163 1963 2013
34186 1977 2013
34579 1989 2013
34720 1977 2013
34740 1977 2013
34880 1963 2013
34949 1977 2013
36038 1963 2013
36064 1963 2013
36096 1977 1995
36229 1980 2013
36259 1963 2013
36307 1977 1992
37061 1977 2013
37126 1977 2013
37470 1988 2013
37472 1963 2013
37663 1977 2013
