20069   0.0  -0.1  -0.4   0.5  -0.0  -0.7  -0.8   0.4  -0.9  -0.7  -0.5  -0.5
20087  -0.3  -0.1  -0.2   0.7   0.3  -0.4   0.2   0.1  -0.6  -0.7  -0.5  -0.4
20292  -0.3  -0.4  -1.0   0.5  -0.7  -0.3   1.4  -0.7   0.1  -0.5  -0.8  -0.6
20476  -0.0  -0.4  -0.7  -0.0  -0.6   0.2   0.1  -0.8   0.3  -0.2  -0.5  -0.7
20667  -0.2  -0.2  -0.4  -0.7  -0.4  -0.2  -0.4  -0.6   0.9  -0.7  -0.5  -0.3
20674  -0.3  -0.6  -0.7  -0.1  -0.6   0.2  -0.1  -0.6  -0.6  -0.4  -0.5  -0.1
20744  -0.6  -0.3   0.0  -0.7   0.2   1.3   0.4  -0.3  -0.2   0.7  -0.6   0.1
20891  -0.3   0.2  -0.7   0.9  -0.6  -0.6   0.2  -0.4  -0.0   0.2  -0.4  -0.6
20982  -0.2  -0.3  -0.5  -0.0  -0.4  -0.7  -0.3  -0.0  -0.4  -0.1  -0.4  -0.7
21432  -0.5  -0.4   0.3   0.6  -0.4  -0.5   0.3  -0.6  -0.1  -0.8  -0.9  -0.3
21802  -0.2   0.9  -0.3  -0.1  -0.3  -0.4  -0.3  -0.7   0.1   0.2  -0.7  -0.7
21908  -0.2   0.5  -0.1  -0.1  -0.6  -0.6  -0.4  -0.4   0.0   0.1  -0.7  -0.7
21921  -0.1  -0.1   0.9   0.0   0.4  -0.6   0.2  -0.3  -0.4  -0.7  -0.4  -0.9
21931  -0.5  -0.4   0.6  -0.3   0.8  -0.3   0.4  -0.0  -0.6  -0.9  -1.2  -0.5
21946   0.1   0.2   0.4  -0.1   0.1  -0.8   0.8   0.0  -0.6  -0.7   0.4  -0.5
21982   0.3   0.7   0.5  -0.2  -0.6   2.1   5.2  11.4   2.6  -0.6  -0.4   0.7
22113  -0.3   0.1   0.3   0.0  -0.0  -0.7  -0.0  -0.6  -0.3   0.1  -0.9  -0.6
22165  -0.3   0.3  -0.1  -0.6  -0.3   0.1   0.0  -0.3  -0.5  -0.4  -0.4   0.5
22217   0.2  -0.2  -0.3  -0.4  -0.2  -0.7  -0.7  -0.5  -0.4   0.2  -1.0  -0.5
22235   0.3  -0.2  -0.4  -0.9  -0.0  -0.5  -0.4  -0.4  -0.4  -0.1  -1.0  -0.5
22471  -0.3  -0.1   0.7  -1.0  -0.7   0.7  -0.6   0.1  -0.4  -0.4  -1.1  -0.2
22520  -0.1  -0.2  -0.5  -0.1   0.6  -0.6  -0.3  -0.0  -0.4  -0.4  -0.7   0.1
22550  -0.2  -0.1  -0.4   0.0  -0.0  -0.4  -0.6  -0.2   0.3  -0.2  -0.3   0.3
22619   0.1  -0.4  -0.4  -0.8  -0.6  -0.3  -0.0  -0.4  -0.6  -0.3  -1.0  -0.4
22641  -0.1  -0.4  -0.2  -0.2  -0.4  -0.7  -0.4  -0.1  -0.4  -0.6  -0.6   0.1
22676  -0.9  -0.4   1.4  -1.0  -0.6  -0.0  -0.8   0.4   0.2  -0.8  -1.1   0.3
22768  -0.5  -0.5   0.1  -0.2  -0.0  -0.6  -0.5   0.2  -0.3  -0.5  -0.5   0.2
22802   0.3  -0.4  -0.5   0.2  -0.2  -0.3  -0.3  -0.4  -0.2  -0.8  -0.9   0.7
22820  -0.0  -0.5  -0.4  -0.7  -0.4  -0.2   0.5  -0.4  -0.7  -0.4  -0.8   0.5
22837  -0.0  -0.4  -0.2   0.4   0.1  -0.3   0.2  -0.3  -0.5  -0.5  -0.6   0.7
23022  -0.7  -0.2  -0.7  -1.0  -0.4   1.2  -0.7  -0.3  -0.2  -0.3   0.2  -0.6
23032  -0.7  -0.4  -0.8  -0.9  -0.6   0.6  -0.6  -0.5  -0.6  -0.5  -0.3  -0.5
23058  -0.4  -0.2  -0.8  -0.6  -0.7  -0.2  -0.8   0.2  -0.7  -0.7  -0.5  -0.5
23074  -0.3  -0.1  -0.7  -0.4  -0.1  -0.5  -0.7   0.0   0.2  -0.5  -0.5  -0.5
23205  -0.7  -0.2  -0.5  -0.7  -0.6   0.9  -0.4   0.1  -0.5  -0.3  -0.5  -0.4
23242  -0.5  -0.5  -0.6  -0.6  -0.9   0.4   0.4   0.6  -0.4  -0.5  -0.5  -0.4
23256  -0.5  -0.3  -0.5  -0.6   0.1  -0.4  -0.1  -0.2  -0.7  -0.6  -0.4  -0.6
23274  -0.3  -0.1  -0.5  -0.4   1.6  -0.7  -0.5  -0.1  -0.5  -0.3  -0.4  -0.5
23324  -1.2  -0.2  -0.2  -0.9  -0.7   0.7  -0.2   0.4  -0.5  -0.9  -0.4  -0.5
23330  -0.1  -0.1  -0.7  -0.7  -0.3   0.2  -0.3  -0.1  -0.3  -0.5  -0.2  -0.7
23383  -0.1  -0.5  -0.2   0.7   0.2  -0.8  -0.3  -0.5   0.2  -0.1  -0.6   0.1
23405  -0.8   0.0  -0.0  -0.8  -0.3   0.3  -0.4   0.0  -0.2  -0.5  -0.2  -0.5
23445  -0.6  -0.6  -0.4  -0.7  -1.0  -0.1   0.0   0.2  -0.6  -0.7  -0.1  -0.2
23463  -0.2  -0.3  -0.5  -0.1  -0.3  -0.9  -0.4  -0.0  -0.4  -0.7  -0.7  -0.1
23472  -0.4  -0.1  -0.4   0.1   0.7  -0.4  -0.3   0.1  -0.1  -0.2   0.2  -0.7
23552  -0.4  -0.7  -0.6  -0.7  -0.7   0.1   0.1  -0.1  -0.7  -0.4  -0.4  -0.5
23631   0.0  -0.3  -0.2  -0.4  -0.2   0.4   0.1  -0.2   0.1  -0.2   0.3  -0.5
23662  -0.2  -0.4  -0.7  -0.2  -0.8  -0.5  -0.1  -0.1  -0.6  -0.2  -0.6  -0.4
23678  -0.5  -0.1  -0.7   0.5  -0.0  -0.4  -0.2   0.7  -0.6  -0.2  -0.1  -0.7
23711  -0.8  -0.3   0.3  -0.8  -0.2   0.6  -0.3  -0.2   0.1  -0.2   0.3  -0.5
23724  -0.7  -0.3  -0.1  -0.5  -0.1   0.8  -0.5   0.0  -0.2  -0.6  -0.6  -0.5
23734  -0.5  -0.6  -1.0  -0.3   0.1   0.1   0.1   0.3  -0.3  -0.0   0.3  -0.3
23867  -0.0  -0.1  -0.6  -0.5  -0.8   0.4  -0.4  -0.0  -0.6  -0.1  -0.2  -0.9
23884  -0.3  -0.2  -0.8   0.2   0.2  -0.6  -0.8  -0.2  -0.3  -0.3  -0.4  -0.9
23891  -0.7  -0.2  -0.5   0.1   0.5  -0.6  -0.9   0.1   0.4  -0.4  -0.4  -0.7
23914  -0.5  -0.5  -0.0  -0.7  -0.3   0.9  -0.4  -0.1   0.5  -0.3   0.5  -0.4
23921  -0.6  -0.3   0.0  -0.6  -0.1   0.7  -0.8  -0.0   0.4  -0.6  -0.2  -0.4
23933  -0.3  -0.4  -0.9  -0.1  -0.3  -0.2  -0.1   0.1  -0.2  -0.2   0.7  -0.5
23955  -0.1  -0.3  -0.4  -0.5  -0.7   0.5   0.1  -0.2  -0.8  -0.0   0.0  -0.7
23966  -0.2  -0.3  -0.9   0.2  -0.6  -0.3  -0.5  -0.2  -0.3  -0.0  -0.5  -0.7
23986  -0.2  -0.2  -0.6   0.4  -0.0  -0.6  -0.6  -0.2  -0.2  -0.2  -0.6  -0.7
24125  -0.6  -0.8  -0.0  -0.0  -0.7  -0.6  -0.7  -0.0  -0.1  -0.1  -0.7  -0.4
24136  -0.0  -0.3   0.3  -0.0  -0.7  -0.7  -0.5  -0.5   0.1  -0.2  -0.5  -0.9
24143  -0.5   0.1   0.2   0.0  -0.2  -0.6  -0.1  -0.7  -0.0  -0.4  -0.1  -1.2
24266  -0.5  -0.2   0.3   0.2  -0.4  -0.2  -0.2  -0.2  -0.6  -0.7  -0.2  -0.6
24329  -0.3  -0.7   0.6  -0.1  -0.6  -0.7  -0.7   0.7   0.3  -0.4  -0.6  -0.3
24343  -0.8   0.1   0.5  -0.1  -0.6  -0.8  -0.4  -0.6   0.5  -0.2   0.0  -0.8
24382  -0.4   0.7  -0.3  -0.7  -0.7  -0.8   0.3   0.1  -0.2  -0.9   0.6  -0.6
24507  -0.7  -0.1   0.1   0.5   0.4  -0.5  -0.6   0.1  -0.4  -0.0  -0.4  -0.6
24606  -0.5  -0.4  -0.0   0.3  -0.2  -0.1  -0.8  -0.2  -0.4  -0.4  -0.3  -0.6
24641  -0.7  -0.4   0.8   0.1  -0.5   0.2  -0.3  -0.6  -0.3  -0.9  -0.3  -0.4
24661  -0.6   0.8  -0.2  -0.5  -1.1  -0.5  -0.6  -0.3   0.1  -0.4   0.3   0.1
24671  -0.3   0.1   0.5  -0.7  -0.7   0.6  -0.5  -0.6   0.5  -0.4   0.1  -0.4
24688  -0.8   0.5  -0.5  -0.6  -0.2   0.3  -0.4  -0.7  -0.3  -0.6   0.8  -0.3
24713  -0.8  -0.1   0.2   0.4  -0.7  -0.2  -1.1   0.7   0.1  -0.6  -0.2  -0.8
24738  -0.9  -0.5   0.6  -0.2  -0.5  -0.8  -0.8   0.5   0.3  -0.7  -0.0  -0.7
24790  -0.9   0.2  -0.3  -0.5  -0.8  -0.1  -0.3  -0.2  -0.5  -0.4   1.0  -0.2
24817  -0.7   0.3   0.2  -0.2  -0.5  -0.6  -1.0  -0.0  -0.1  -0.7  -0.3  -0.5
24908  -0.9   0.0   0.2   0.3  -0.0  -0.3  -0.9  -0.2   0.7  -0.3  -0.5  -0.7
24959  -0.3   0.2   0.3   0.2   0.0  -0.2  -0.6   0.2  -0.0  -0.1  -0.0  -0.5
24966  -0.2   0.8   1.0   2.7  -0.5   0.2   0.0   0.5   0.4  -0.7   0.1  -0.6
24967  -0.7   0.0   0.3  -0.6  -0.5   0.4  -0.4  -0.5  -0.2   0.1   0.4  -0.2
25062   0.3  -0.2  -0.1  -0.1  -1.0  -0.7   1.9   2.2  -0.0  -1.1  -0.2  -0.3
25138   0.3  -0.6  -0.0   0.0  -0.1  -0.4  -0.9  -0.7  -0.0  -0.7   0.2   0.3
25173   0.3   1.4   0.3   0.3  -0.7  -0.7   0.3   0.5  -0.4  -0.9  -0.4   0.5
25206  -0.5   0.0  -0.3  -0.5  -0.5  -0.4  -0.1   0.2  -0.4  -0.7  -0.3  -0.5
25248   1.2  -0.6   0.1  -0.3   0.9  -0.0  -0.3  -0.2   0.2  -0.8  -0.8  -0.2
25282  -0.0   0.9   0.5  -0.4  -0.6  -1.0   0.1  -0.1  -1.0  -0.9   0.5  -0.6
25325  -0.1  -0.4  -0.5   0.0  -0.2  -0.4  -0.5  -0.7  -0.4  -1.1  -0.5  -0.1
