20292     .      .      .      .      .      .      .      .      .      .      .     0.3    0.1    0.9    2.9    1.9    2.4    1.0    1.0     .      .      .      .      . 
20476     .      .      .      .      .      .      .      .      .     0.5    0.2    5.5   12.5   28.0   31.3   43.1   60.7   36.9   12.0    4.7     .      .      .      . 
20667     .      .      .      .      .      .      .      .      .      .      .     2.8    7.3   29.0   71.5  106.6   90.9   69.2   41.5   26.6     .      .      .      . 
20674     .      .      .      .      .      .      .      .      .     0.2    2.1    6.8   17.9   41.3   85.2   97.5  126.0  101.6   52.2   30.4     .      .      .      . 
20744     .      .      .      .      .      .      .     0.1    0.2    1.0    7.2   26.9   70.0  131.6  211.4  271.6  242.1  261.0  154.1   90.6   29.6   43.9     .      . 
20891     .      .      .      .      .      .      .      .     2.0    8.4   46.1  142.0  257.8  396.6  532.0  609.1  636.6  560.8  304.2   78.3   22.2     .      .      . 
20982     .      .      .      .      .      .     0.2    0.3    4.8   16.2   64.4  160.9  290.6  419.2  564.1  681.5  669.5  655.3  385.4  159.5   15.6     .      .      . 
21432     .      .      .      .      .      .      .      .      .      .     0.3    3.7    8.4   11.4   14.2   16.5   19.3   12.8     .      .      .      .      .      . 
21802     .      .      .      .      .      .      .     0.2    1.2   11.9   53.1  138.7  244.3  360.0  493.4  515.1  542.8  462.1  263.0   68.0   13.4     .      .      . 
21908     .      .      .      .      .      .     0.2    2.6   18.5   65.2  153.4  272.7  412.1  565.8  714.4  730.5  784.0  645.5  395.8  146.3   36.3     .      .      . 
21921     .      .      .      .      .      .     0.1    1.2    9.2   35.7  111.3  234.4  345.8  461.6  584.7  716.1  725.5  697.4  359.6   97.6    8.4     .      .      . 
21931     .      .      .      .      .      .      .     0.9    5.7   28.4   78.4  179.6  274.0  364.5  455.8  527.6  559.7  464.6  169.6   76.5     .      .      .      . 
21946     .      .      .      .      .      .      .     0.5    3.9   21.2   63.9  140.7  262.4  329.1  394.5  392.4  418.9  219.5  123.8     .      .      .      .      . 
21982     .      .      .      .      .      .      .      .      .      .     0.6    0.5    3.5    4.8    7.9    9.5   15.9    8.7   10.1    8.2     .      .      .      . 
22113     .      .      .     0.1    1.9    4.4   10.4   23.0   49.9  119.9  228.5  350.1  475.9  606.9  750.9  875.8  989.5 1060.1 1048.9  773.6  569.7  352.3  208.7   59.0
22165     .      .      .      .      .     0.1    0.1    1.6    2.1    8.4   35.3   84.4  160.1  251.3  356.1  440.9  521.7  596.1  515.7  469.6  332.3  201.8   70.7   42.9
22217     .      .      .      .     0.4    1.4    8.8   31.6   78.3  166.6  294.9  429.2  570.6  720.4  884.9 1024.5 1150.2 1259.4 1215.3  926.7  664.6  483.9  170.4   34.8
22235     .      .      .      .     0.3    1.2    4.9   16.9   46.0  110.7  224.7  344.1  471.0  609.1  765.0  890.0  991.5  978.7  904.5  703.3  377.8  256.3   73.5   37.8
22471     .      .      .     0.1    1.5    5.5   12.3   39.5   78.0  165.5  292.8  430.2  571.0  720.9  883.7 1023.3 1140.3 1200.5 1090.8  864.2  543.5  440.0  157.1   74.8
22520     .      .     0.1    0.1    1.1    5.1   18.7   45.4   92.5  188.8  316.5  447.0  582.1  727.3  888.8 1031.2 1164.3 1297.3 1344.3 1210.0  823.1  656.0  252.4  126.8
22550     .     0.0    0.0    0.6    3.0   11.5   34.8   85.8  169.6  286.0  427.6  575.0  732.3  896.6 1076.2 1228.3 1365.6 1498.7 1483.2 1337.3  900.0  556.4  188.9   86.4
22619     .     0.3    0.5    0.1    2.2   11.8   39.2   88.2  199.8  318.0  450.9  594.3  749.9  914.2 1096.8 1255.7 1395.3 1532.9 1642.7 1441.3  977.6  958.4  283.2  224.7
22641     .     0.1    0.2    1.4    6.1   15.2   45.9  102.9  206.0  326.9  473.2  626.1  784.5  954.1 1138.4 1295.7 1437.4 1577.3 1596.8 1424.7 1062.7  849.6  271.3  110.6
22676     .      .      .     0.9    5.8   18.0   47.3   97.5  208.6  309.5  453.4  622.2  787.4  958.9 1137.9 1289.9 1418.6 1455.7 1267.8 1116.1  829.5  617.7  207.1  103.4
22768     .     0.1    0.2    2.4   12.1   39.4   93.6  171.2  296.2  421.9  580.2  752.0  924.9 1103.2 1297.1 1461.1 1608.8 1751.5 1687.8 1551.8 1008.0  754.9  258.2  161.3
22802    0.1    0.3    0.4    0.5    4.4   23.6   84.0  164.7  279.8  406.9  550.4  704.2  867.7 1037.5 1227.2 1392.2 1542.6 1691.5 1783.9 1658.4 1308.5 1273.5  889.3  505.0
