20069  14  13  13   8  10  11  24  27  22  21  12  15  190
20087  12  11  11   7   9  12  24  25  23  15  10  12  171
20292  16  18  15  12  14  22  30  30  27  22  12  18  236
20476  26  25  21  16  11  24  37  37  29  22  19  28  295
20667  16  15  14  15  16  21  25  33  32  26  21  17  251
20674  35  27  22  18  19  29  38  42  42  29  22  30  353
20744  39  30  28  23  25  26  40  49  46  41  31  32  410
20891  12  12  15  14  15  30  31  32  33  26  20  20  260
20982  18  15  17  16  24  37  38  50  42  33  20  25  335
21432   7   7   8   8  13  17  31  26  18  15   9   8  167
21802  10  10  10  11  14  29  37  32  24  19  13  12  221
21908   8   7  10  14  18  39  42  39  35  25  15  11  263
21921  14  16  17  15  19  34  49  50  43  40  23  21  341
21931   9  10   8   8  14  30  45  43  30  20  12  12  241
21946  13  11   8   8  11  29  37  33  24  23  17  12  226
21982  16   9   9   8   8  13  23  28  22  15  17  11  179
22113  32  22  19  20  30  54  61  66  53  44  42  37  480
22165  39  28  27  21  21  29  35  47  46  53  44  44  434
22217  34  26  28  25  37  52  66  62  58  51  44  32  515
22235  31  22  27  29  38  52  66  71  54  50  40  33  513
22471  27  22  22  25  30  48  53  67  61  60  41  36  492
22520  22  16  19  26  35  50  55  71  55  50  41  30  470
22550  33  27  26  31  42  54  61  68  60  61  53  44  560
22619  27  22  25  33  35  56  65  86  57  54  40  32  532
22641  34  28  29  32  37  55  63  75  70  69  59  43  594
22676  32  24  25  31  48  56  71  72  59  55  43  39  555
22768  34  26  30  37  50  60  67  82  57  51  40  42  576
22802  39  30  33  32  33  49  56  79  73  63  62  54  603
22820  30  23  31  35  41  59  70  85  70  56  45  40  585
22837  40  30  32  41  49  62  68  88  76  79  58  53  676
23022  37  32  24  18  21  33  45  46  45  40  36  39  416
23032  21  17  16  16  20  26  32  39  41  28  24  20  300
23058  23  17  17  22  21  31  47  51  47  28  19  18  341
23074  40  34  35  33  28  40  45  53  57  56  49  49  519
23205  25  21  22  23  30  39  49  61  50  45  38  31  434
23242  26  20  24  24  29  39  43  63  50  34  29  27  408
23256  18  16  16  17  22  45  47  55  46  29  23  23  357
23274  31  23  29  26  27  47  55  60  62  58  44  40  502
23324  29  25  26  26  40  45  53  65  60  52  40  35  496
23330  21  18  19  24  32  49  69  60  50  39  28  24  433
23383  27  19  22  20  26  53  59  70  58  44  36  32  466
23405  34  27  28  33  43  56  65  71  59  60  45  42  563
23445  25  18  22  26  39  56  69  63  62  46  34  27  487
23463  27  20  25  28  27  44  59  65  55  61  45  37  493
23472  34  23  30  30  32  48  61  68  68  64  46  42  546
23552  27  20  25  27  36  49  64  64  60  48  39  31  490
23631  27  21  23  33  41  64  68  73  59  49  39  31  528
23662  33  22  25  32  35  61  67  75  64  57  50  35  556
23678  37  24  28  32  44  53  62  72  68  63  53  46  582
23711  43  31  32  37  49  60  73  80  65  68  56  50  644
23724  29  20  22  35  47  61  75  76  60  50  40  32  547
23734  35  25  25  35  49  63  78  87  68  58  49  38  610
23867  27  19  20  29  43  63  77  74  58  47  45  32  534
23884  38  27  27  33  48  59  66  69  67  61  59  46  600
23891  29  19  21  27  42  50  53  82  58  50  49  34  514
23914  50  34  36  45  53  67  86  73  69  73  73  61  720
23921  25  17  19  33  48  60  89  76  54  42  30  26  519
23933  28  20  21  30  42  70  79  67  62  52  42  31  544
23955  21  16  15  28  41  81  63  73  53  42  35  24  492
23966  33  22  24  30  44  63  77  80  59  57  52  36  577
23986  21  16  19  25  48  61  62  82  70  45  37  26  512
24125  11   9  12  13  22  43  51  39  31  28  19  15  293
24136   9   8  11  11  19  33  37  33  28  26  17  13  245
24143  11  10  13  14  18  34  41  43  40  40  20  15  299
24266   7   7   5   7  12  26  36  29  15  14  10  10  178
24329   9   7   9  13  27  46  58  44  30  23  16  12  294
24343   8   9  13  13  20  34  47  42  35  32  18  14  285
24382   9   7   5   6  14  27  41  41  21  13  11   9  204
24507  17  12  11  17  29  52  61  57  40  30  26  21  373
24606  12   8   8  14  31  48  49  64  35  23  18  15  325
24641  10   8   8  12  20  34  47  38  27  24  19  15  262
24661   7   7  12  23  32  62  67  65  50  38  17  13  393
