20069  0.07   .    0.03   .     .     .     .     .     .     .     .     .  
20087  0.19  0.16  0.12   .     .     .     .     .     .     .     .    0.03
20292  0.17  0.06  0.05   .     .     .     .     .     .     .     .    0.01
20476  0.44  0.33  0.14  0.03   .     .     .     .     .     .     .    0.23
20667  0.15  0.23  0.03   .     .     .     .     .     .     .     .    0.01
20674  0.10  0.10  0.01   .     .     .     .     .     .     .     .    0.03
20891  5.02  3.57  0.84   .     .     .     .     .     .     .    0.56  2.46
20982  5.41  4.30  0.99   .     .     .     .     .     .     .    0.96  3.11
21432   .    0.15  0.03  0.03   .     .     .     .     .     .     .    0.01
21802  7.44  5.33  1.33  0.03   .     .     .     .     .     .    0.96  4.23
21908 13.86  9.16  3.55  0.03   .     .     .     .     .    0.07  3.71 10.57
21921 10.92  6.32  1.03  0.02   .     .     .     .     .     .    1.62  7.00
21931  5.33  3.41  0.27  0.01   .     .     .     .     .     .    0.10  2.60
21946  3.00  1.65  0.23   .     .     .     .     .     .     .    0.04  1.26
21982   .     .    0.01   .     .     .     .     .     .     .     .    0.06
22235   .    0.04   .     .     .     .     .     .     .     .     .     .  
22471  0.02   .     .     .     .     .     .     .     .     .     .     .  
22550  0.01   .     .     .     .     .     .     .     .     .     .     .  
22676  0.38  0.11  0.02   .     .     .     .     .     .     .     .    0.05
22768  0.05  0.02   .     .     .     .     .     .     .     .     .    0.01
22837  0.01  0.01   .     .     .     .     .     .     .     .     .    0.01
23032  0.08  0.11  0.01   .     .     .     .     .     .     .     .    0.09
23058  1.30  1.14  0.15   .     .     .     .     .     .     .     .    0.29
23074  2.76  1.78  0.45  0.01   .     .     .     .     .     .    0.21  1.31
23205  0.11  0.08  0.02   .     .     .     .     .     .     .     .    0.02
23242  0.47  0.44  0.03   .     .     .     .     .     .     .     .    0.08
23256  1.44  1.05  0.09   .     .     .     .     .     .     .    0.01  0.54
23274  3.99  2.41  0.25   .     .     .     .     .     .     .    0.48  2.06
23324  0.68  0.38  0.05   .     .     .     .     .     .     .    0.01  0.23
23330  0.45  0.27  0.02   .     .     .     .     .     .     .    0.02  0.11
23383 10.17  7.34  1.32  0.05   .     .     .     .     .     .    1.51  7.91
23405  0.23  0.06   .     .     .     .     .     .     .     .     .    0.14
23445  1.48  0.77  0.05   .     .     .     .     .     .     .    0.05  0.63
23463  5.09  3.38  0.46  0.04   .     .     .     .     .     .    0.88  3.25
23472  3.22  1.49  0.20   .     .     .     .     .     .     .    0.42  1.58
23552  1.84  1.06  0.14   .     .     .     .     .     .     .    0.18  1.05
23631  0.56  0.20  0.01   .     .     .     .     .     .     .    0.03  0.23
23662  2.59  1.75  0.09   .     .     .     .     .     .     .    0.49  2.09
23678  2.30  0.92  0.10   .     .     .     .     .     .     .    0.41  1.87
23711  0.37  0.17  0.02   .     .     .     .     .     .     .    0.03  0.31
23724  0.49  0.15   .     .     .     .     .     .     .     .    0.04  0.27
23734  0.28  0.04   .     .     .     .     .     .     .     .     .    0.14
23867  1.10  0.54  0.01   .     .     .     .     .     .     .    0.19  0.58
23884  2.23  0.68  0.01   .     .     .     .     .     .     .    0.18  1.29
23891  4.86  2.14  0.05   .     .     .     .     .     .     .    0.53  4.49
23914  0.04   .     .     .     .     .     .     .     .     .     .    0.04
23921  0.10  0.09   .     .     .     .     .     .     .     .     .    0.10
23933  0.15  0.02   .     .     .     .     .     .     .     .     .    0.07
23955  0.52  0.16   .     .     .     .     .     .     .     .    0.04  0.25
23966  1.52  0.70   .     .     .     .     .     .     .     .    0.16  0.86
23986  0.20  0.04   .     .     .     .     .     .     .     .     .    0.18
24125 13.51  7.56  1.65  0.03   .     .     .     .     .     .    3.30  9.90
24136 19.27 12.64  3.75  0.09   .     .     .     .     .    0.03  5.26 14.80
24143 11.00  5.29  0.31   .     .     .     .     .     .     .    1.69  8.09
24266 22.37 17.43  7.15  0.08   .     .     .     .     .    0.02  6.79 19.09
24329 18.09 12.57  4.76  0.09   .     .     .     .     .     .    4.80 14.39
24343 10.87  5.30  0.46   .     .     .     .     .     .     .    1.77  8.90
24382 20.58 15.04  5.19   .     .     .     .     .     .     .    5.31 17.36
24507  9.87  6.06  0.60   .     .     .     .     .     .     .    1.34  7.59
24606 12.00  7.97  1.00  0.02   .     .     .     .     .     .    2.11  9.08
24641 10.03  3.71  0.25   .     .     .     .     .     .     .    0.82  7.85
24661 18.95 11.99  1.08   .     .     .     .     .     .    0.01  3.88 15.50
24671 20.37 12.82  1.86  0.02   .     .     .     .     .     .    4.24 16.85
24688 25.35 20.53 10.10  0.08   .     .     .     .     .    0.14  9.93 23.18
24713  7.56  4.77  0.60   .     .     .     .     .     .     .    1.18  6.59
24738  8.37  5.14  0.67   .     .     .     .     .     .     .    1.15  7.03
24790 14.10  8.73  2.24   .     .     .     .     .     .     .    2.85 12.83
24817  6.82  4.46  0.63   .     .     .     .     .     .     .    0.94  5.71
24908  6.14  3.83  0.48   .     .     .     .     .     .     .    0.64  5.11
24959 15.36  7.40  0.53   .     .     .     .     .     .     .    1.72 11.93
24966 14.83  8.05  0.60   .     .     .     .     .     .     .    1.51 10.98
24967 14.44  9.73  1.48   .     .     .     .     .     .     .    1.93 11.15
25062  0.09  0.30  0.02   .     .     .     .     .     .     .     .    0.02
25138  7.32  5.91  1.41   .     .     .     .     .     .     .    0.61  4.95
25173  0.06  0.03  0.01   .     .     .     .     .     .     .     .    0.01
25206  7.41  4.92  1.27   .     .     .     .     .     .     .    0.24  4.92
25248  8.92  7.90  3.65  0.11   .     .     .     .     .     .    1.77  8.64
25282   .    0.10   .     .     .     .     .     .     .     .     .     .  
25325  8.27  6.16  1.18   .     .     .     .     .     .     .    0.47  6.17
25356  3.09  2.55  0.61   .     .     .     .     .     .     .    0.13  1.63
25378  0.02  0.03   .     .     .     .     .     .     .     .     .     .  
25400  8.82  5.08  1.00   .     .     .     .     .     .     .    0.27  5.82
25428 11.85 10.65  3.87  0.10   .     .     .     .     .     .    1.68 10.84
25503 11.56  6.97  1.27   .     .     .     .     .     .     .    0.95  9.29
25538  4.77  4.09  1.28   .     .     .     .     .     .     .    0.61  4.83
25551  3.50  2.29  0.60   .     .     .     .     .     .     .    0.16  2.22
25563   .     .     .     .     .     .     .     .     .     .     .    0.01
25705  8.03  3.72  0.13   .     .     .     .     .     .     .    0.98  6.85
25927  0.01   .     .     .     .     .     .     .     .     .     .     .  
27037  0.08   .     .     .     .     .     .     .     .     .     .    0.01
27051  0.02   .     .     .     .     .     .     .     .     .     .    0.01
