20069  13  12  13  11  13  13  20  22  22  20  15  17  191
20087  11  10  10   9   8  13  22  22  21  13   9   9  157
20292  14  16  15  12  14  20  33  30  25  21  10  13  223
20476  21  21  17  13   9  19  24  29  22  18  14  21  228
20667  16  14  13  11  15  18  18  32  25  26  22  22  232
20674  34  27  22  18  20  30  35  45  42  33  23  31  360
20744  40  28  27  20  20  23  35  31  44  35  25  37  365
20891  11  12  14  14  16  31  42  39  32  27  18  17  273
20982  18  15  16  17  24  37  46  44  38  34  24  24  337
21432   7   6   7   8   9  18  29  23  18  15   8   7  155
21802   9   8   8  10  13  22  30  28  20  18  12   9  187
21908   7   8  10  13  20  38  44  40  31  24  13  10  258
21921  15  16  15  14  24  37  54  56  41  41  23  21  357
21931   9  10   7   6  14  29  47  41  28  19  14  11  235
21946  13  12   8   8  12  29  36  35  23  20  15  11  222
21982   8   8   6   6   6  13  21  30  19  12  12   8  149
22113  29  22  20  24  30  57  65  68  52  45  41  34  487
22165  42  28  28  22  22  31  31  45  46  50  41  40  426
22217  38  28  30  27  40  52  69  57  52  50  46  36  525
22235  33  24  30  31  40  55  64  68  46  48  42  34  515
22471  30  25  27  28  37  51  61  76  61  58  42  42  538
22520  25  17  23  27  41  55  52  63  54  52  41  29  479
22550  35  28  28  32  43  60  65  68  59  63  52  43  576
22619  28  24  27  27  37  62  64  79  58  54  40  35  535
22641  38  30  29  30  38  55  65  77  66  69  55  44  596
22676  34  26  24  33  48  57  70  75  55  55  44  40  561
22768  32  25  25  35  46  66  72  82  50  48  40  36  557
22802  41  32  35  32  35  54  57  79  69  62  64  57  617
22820  33  24  31  32  41  62  68  75  59  52  47  42  566
22837  43  31  30  36  46  68  72  87  67  78  61  54  673
23022  34  28  22  19  22  34  48  47  47  43  37  39  420
23032  22  18  15  16  18  25  35  43  36  30  23  22  303
23058  14  12  12  13  17  29  37  49  37  27  16  15  278
23074  41  39  35  31  30  38  44  57  48  56  45  51  515
23205  26  23  24  28  34  42  52  65  52  47  39  34  466
23242  25  20  21  23  26  31  31  48  38  36  25  29  353
23256  30  27  27  26  30  47  46  62  43  44  31  36  449
23274  29  25  28  28  27  54  51  59  54  60  42  40  497
23324  32  27  30  30  41  47  58  69  59  59  42  40  534
23330  23  20  18  26  38  45  65  69  45  44  28  26  447
23383  24  19  19  22  26  50  57  66  52  45  36  32  448
23405  34  28  28  32  42  57  64  73  56  60  44  42  560
23445  25  19  20  27  38  55  62  66  57  54  32  29  484
23463  30  22  26  29  27  50  48  60  52  63  44  41  492
23472  34  26  30  33  34  54  62  70  65  71  49  47  575
23552  30  24  24  31  37  53  63  74  55  54  38  35  518
23631  29  22  22  34  47  60  74  72  57  52  38  28  535
23662  33  25  23  31  40  59  71  72  59  61  46  36  556
23678  39  28  27  34  42  50  61  69  65  70  55  48  588
23711  46  33  30  38  53  65  72  74  63  68  57  49  648
23724  30  20  22  35  45  63  78  78  59  50  39  30  549
23734  36  26  25  36  51  67  77  91  65  60  46  37  617
23867  29  21  19  29  50  61  81  72  55  51  43  33  544
23884  39  27  26  33  47  54  66  71  68  64  57  49  601
23891  29  21  21  27  40  51  53  80  55  55  48  36  516
23914  56  39  34  48  54  75  90  77  69  76  71  64  753
23921  26  17  16  34  48  60  88  81  61  43  31  25  530
23933  31  22  21  30  49  65  75  76  61  52  40  36  558
23955  22  17  16  27  47  71  64  80  55  42  34  27  502
23966  35  25  23  32  47  59  78  82  65  57  51  39  593
23986  24  20  23  29  44  55  53  82  67  52  41  31  521
24125  11  11  11  14  22  36  54  46  31  30  18  14  298
24136   9   9  10  11  19  34  38  33  30  29  15  13  250
24143  10  10  10  13  20  34  46  42  39  37  18  15  294
24266   6   7   5   6  12  28  33  33  15  13   9   9  176
24329   9   8   9  12  27  48  60  45  29  27  16  12  302
24343   9  10  11  12  23  38  51  43  37  37  18  15  304
24382   7   7   5   5  10  28  42  47  21  11  10   7  200
24507  17  12  13  17  32  46  56  61  41  30  26  23  374
24606  13   8   9  15  30  44  50  66  35  25  19  16  330
24641   9   9   8  10  22  35  52  37  33  27  19  14  275
24661   8   8  11  20  36  62  74  64  56  45  18  12  414
24671   6   6   4  11  23  44  60  55  31  18  11   6  275
24688   9   8   4   6  12  33  48  38  23  16  11   7  215
24713  13  10  13  16  32  50  46  55  34  36  26  18  349
24738  14   8   8  10  26  40  49  42  31  24  19  17  288
