20069 -26.7 -26.9 -25.2 -20.0  -9.4  -1.5   0.4  -0.4  -3.7 -12.6 -20.7 -24.7 -14.3
20087 -28.0 -28.5 -27.1 -20.5  -9.9  -1.6   0.7   0.0  -3.6 -13.2 -22.5 -26.1 -15.0
20292 -29.0 -29.1 -27.2 -20.8 -10.4  -1.6   1.3   0.7  -2.6 -12.7 -22.4 -26.5 -15.0
20476 -29.0 -28.8 -26.4 -20.6  -9.9  -0.6   3.0   2.8  -0.8 -11.8 -22.2 -26.5 -14.2
20674 -25.5 -25.5 -22.5 -17.3  -7.7   0.3   4.6   4.5   0.5  -9.4 -18.9 -23.7 -11.7
20744 -15.3 -15.1 -12.2 -10.4  -3.9   2.5   7.2   6.5   3.1  -3.3  -8.9 -12.3  -5.2
20891 -32.7 -31.4 -26.8 -17.5  -6.5   5.5  12.3   8.9   0.5 -13.9 -26.9 -30.4 -13.2
20982 -31.3 -29.5 -24.4 -16.0  -6.1   5.2  12.5  10.1   2.1 -12.0 -24.3 -28.4 -11.8
21432 -29.9 -30.2 -28.1 -21.0  -9.0  -0.5   2.9   1.7  -1.7 -12.0 -23.3 -27.8 -14.9
21802 -35.9 -33.5 -28.6 -18.8  -7.6   4.8  11.3   8.2   0.7 -13.7 -29.2 -33.2 -14.6
21908 -39.1 -34.9 -26.7 -14.3  -2.9   8.5  13.6   9.6   1.3 -13.5 -31.2 -36.0 -13.8
21921 -38.1 -33.6 -26.7 -15.2  -3.2   7.8  12.6   9.4   1.8 -12.0 -30.0 -34.8 -13.5
21931 -35.5 -33.1 -27.3 -17.7  -4.6   6.8  11.1   8.3   1.7 -12.5 -28.3 -32.5 -13.6
21946 -34.2 -32.7 -28.2 -18.8  -5.8   5.6  10.0   7.1   0.9 -12.3 -26.5 -32.3 -13.9
21982 -22.7 -24.3 -23.0 -17.5  -6.5   0.6   2.7   2.3  -0.8  -7.4 -14.4 -21.4 -11.0
22113 -10.7  -9.8  -5.5  -1.3   3.7   9.2  12.7  10.9   6.7   0.9  -5.5  -8.7   0.2
22165  -8.9  -9.5  -6.9  -4.9  -0.6   4.8   8.8   8.1   5.5   1.1  -3.0  -6.0  -1.0
22217 -12.8 -12.0  -6.7  -1.6   4.4  11.1  14.5  11.9   6.8   0.7  -6.2 -10.1  -0.0
22235 -14.2 -13.2  -8.3  -3.6   2.7   9.8  13.2  10.4   5.7  -0.6  -7.6 -11.2  -1.4
22471 -14.7 -12.6  -6.7  -2.2   4.1  11.3  14.3  11.4   6.5  -0.4  -7.4 -11.4  -0.7
22520 -10.6 -10.1  -5.4  -0.8   4.9  10.9  14.1  12.8   8.3   2.5  -3.8  -7.9   1.2
22550 -13.4 -11.4  -5.4  -0.1   6.4  13.1  15.8  12.9   7.7   1.6  -5.4  -9.8   1.0
22619 -10.9 -10.1  -5.1   0.1   6.5  12.8  15.8  13.7   8.6   2.8  -3.4  -8.0   1.9
22641 -12.0 -10.4  -4.8   0.6   7.1  13.6  16.4  13.6   8.4   2.5  -4.3  -8.7   1.8
22676 -15.6 -13.1  -6.1   0.0   6.6  13.7  16.3  12.9   7.2   0.8  -7.0 -12.0   0.3
22768 -13.3 -11.0  -4.7   1.9   8.9  15.2  17.3  13.8   7.8   1.3  -6.2 -10.6   1.7
22802  -8.6  -8.5  -3.9   1.8   8.5  14.0  16.8  14.7   9.3   4.2  -1.5  -5.9   3.4
22820  -9.9  -9.1  -3.9   1.7   8.2  13.8  16.3  14.1   8.8   3.3  -2.9  -7.0   2.8
22837 -10.5  -9.4  -3.8   2.6   9.2  14.4  16.9  14.3   8.8   3.0  -3.8  -8.0   2.8
23022 -19.4 -19.5 -14.9 -11.7  -4.4   2.2   6.8   6.4   3.2  -4.3 -11.6 -15.5  -6.9
23032 -22.1 -22.3 -17.5 -13.3  -5.2   2.1   7.5   6.7   3.0  -5.7 -14.4 -18.4  -8.3
23058 -27.6 -27.3 -21.7 -16.1  -6.2   3.5  11.8   9.9   3.4  -7.9 -18.7 -23.8 -10.1
23074 -28.2 -26.6 -21.8 -15.0  -5.5   5.5  13.4  11.3   3.7  -9.1 -21.1 -25.4  -9.9
23205 -18.2 -16.8 -10.7  -7.2  -0.1   8.4  13.1  10.3   5.6  -1.9 -10.1 -14.0  -3.5
23242 -25.1 -25.0 -19.0 -13.2  -4.7   3.8  11.6  10.3   4.4  -5.7 -16.4 -21.5  -8.4
23256 -26.7 -25.3 -19.7 -13.6  -4.6   6.0  14.1  11.3   4.2  -6.7 -18.9 -23.5  -8.6
23274 -28.1 -25.6 -18.7 -10.9  -1.9   8.7  15.2  12.4   4.8  -7.3 -20.1 -25.3  -8.1
23324 -20.4 -18.8 -11.6  -7.1   0.5   9.8  14.3  10.3   4.8  -4.1 -13.2 -16.9  -4.4
23330 -24.1 -23.1 -15.0  -9.2  -1.2   8.5  14.3  11.2   5.2  -4.0 -15.7 -20.8  -6.2
23383 -34.7 -31.6 -21.7 -11.6  -1.6   7.7  13.7  11.1   3.6  -8.1 -24.6 -31.2 -10.8
23405 -17.7 -15.1  -7.8  -2.7   3.6  12.0  15.1  11.2   5.7  -2.0 -10.3 -14.3  -1.9
23445 -23.6 -22.4 -14.3  -8.1  -0.4   9.6  15.6  12.2   5.7  -4.1 -15.8 -20.6  -5.5
23463 -27.9 -25.2 -17.7  -9.4  -0.5   9.9  15.1  12.0   4.8  -7.0 -19.7 -24.7  -7.5
23472 -26.2 -23.3 -16.2  -7.9   0.7  10.5  16.4  13.1   5.4  -5.9 -18.6 -23.6  -6.3
23552 -24.8 -23.7 -15.6  -8.7  -0.5  10.2  16.2  12.7   5.5  -4.5 -17.5 -22.1  -6.1
23631 -22.1 -20.1 -10.5  -4.1   3.4  12.1  16.3  12.5   6.3  -2.6 -13.3 -18.9  -3.4
23662 -25.1 -22.7 -14.5  -6.6   1.5  11.5  16.7  12.9   5.4  -4.6 -16.5 -22.5  -5.4
23678 -24.5 -21.4 -13.2  -4.7   3.1  12.5  17.5  13.8   6.2  -3.7 -15.8 -22.2  -4.4
23711 -17.8 -15.5  -6.9  -0.3   5.9  13.4  16.2  12.3   6.6  -0.7  -9.5 -14.4  -0.9
23724 -20.4 -17.4  -7.4  -0.6   6.2  13.7  16.8  12.9   6.9  -1.5 -11.1 -17.3  -1.6
23734 -20.8 -18.5  -9.0  -2.0   5.2  13.4  17.2  13.2   6.7  -1.9 -12.1 -17.7  -2.2
23867 -21.7 -19.6 -10.9  -3.1   4.7  14.0  18.0  14.2   7.1  -1.8 -13.0 -18.9  -2.6
23884 -24.3 -21.0 -12.1  -2.9   4.7  13.5  18.2  14.2   6.6  -2.7 -14.4 -21.3  -3.5
23891 -30.8 -25.6 -14.0  -4.1   4.1  12.9  16.9  13.1   5.2  -5.1 -19.2 -27.5  -6.2
23914 -16.1 -13.8  -5.6   1.2   8.0  15.0  17.3  13.6   7.7   0.2  -8.2 -12.9   0.5
23921 -19.1 -16.1  -6.3   1.2   7.7  14.8  17.2  13.5   7.5   0.1 -10.1 -15.5  -0.4
23933 -19.6 -17.9  -8.8  -1.0   6.6  14.7  18.0  14.0   7.6  -0.6 -10.8 -16.5  -1.2
23955 -20.9 -18.8 -10.4  -2.2   5.7  14.3  18.0  14.2   7.3  -1.0 -11.8 -17.7  -1.9
23966 -22.4 -19.9 -11.2  -2.7   5.1  13.5  17.5  13.6   6.4  -2.1 -13.7 -19.8  -3.0
23986 -21.9 -19.1 -11.8  -4.1   3.9  12.6  16.6  12.3   4.4  -4.4 -14.6 -19.6  -3.8
24125 -37.7 -32.7 -22.9 -11.6  -1.5   9.4  14.6  10.9   2.1 -11.9 -29.2 -34.4 -12.1
24136 -42.5 -37.2 -26.3 -12.1   0.1  10.7  15.0  10.6   2.1 -12.7 -32.7 -38.7 -13.6
24143 -38.4 -33.6 -24.3 -11.9  -0.1  10.3  14.8  11.0   2.7 -11.8 -30.2 -35.6 -12.3
24266 -45.9 -42.0 -30.3 -12.4   3.4  13.1  15.9  11.1   2.4 -14.6 -36.5 -43.4 -14.9
24329 -41.5 -36.6 -25.2 -11.6   0.7  10.9  14.8  10.6   2.3 -11.9 -31.2 -38.2 -13.1
24343 -38.7 -33.6 -23.2 -10.3   1.5  11.9  16.1  12.0   3.5 -10.9 -29.7 -36.3 -11.5
24382 -43.1 -38.9 -28.7 -12.1   3.8  13.5  15.7  11.2   2.7 -13.9 -34.0 -41.8 -13.8
24507 -36.3 -31.2 -18.6  -6.8   3.2  12.4  16.6  12.9   4.7  -7.2 -24.5 -32.3  -8.9
24606 -37.1 -31.8 -19.3  -7.6   3.2  12.4  16.3  12.3   4.2  -7.6 -25.2 -33.4  -9.5
24641 -37.2 -30.9 -19.6  -6.2   5.4  14.8  18.3  14.3   5.3  -8.0 -26.8 -34.6  -8.8
24661 -41.9 -36.1 -22.3  -7.0   5.6  14.5  17.4  13.4   4.5 -11.5 -32.4 -40.9 -11.4
24671 -43.1 -38.0 -26.8 -10.2   4.0  13.2  15.8  11.5   3.0 -13.1 -34.0 -42.2 -13.3
24688 -45.9 -42.0 -32.6 -14.0   2.3  12.2  14.5  10.2   1.8 -15.5 -36.8 -45.5 -15.9
24713 -35.1 -29.4 -17.9  -6.2   4.1  13.4  17.0  13.2   4.8  -6.9 -23.7 -31.9  -8.2
24738 -33.1 -28.4 -17.9  -5.0   6.2  14.7  17.8  14.2   5.7  -6.1 -23.4 -30.7  -7.2
24790 -37.3 -33.1 -25.3 -11.8   2.4  11.8  14.1  10.3   2.0 -13.5 -29.7 -38.1 -12.4
24817 -31.2 -27.0 -16.7  -5.0   5.0  13.9  17.2  13.6   5.3  -5.8 -20.6 -28.2  -6.6
24908 -29.7 -25.4 -14.8  -3.6   5.7  14.0  17.4  13.5   5.4  -4.7 -18.5 -26.6  -5.6
24959 -39.6 -34.5 -21.4  -5.4   7.2  15.9  19.0  15.0   5.8  -8.2 -28.8 -38.0  -9.4
24966 -40.1 -34.2 -20.6  -4.0   7.4  15.5  18.0  14.3   6.0  -7.4 -28.0 -38.4  -9.3
24967 -38.9 -33.4 -21.9  -5.8   6.7  14.7  17.3  13.2   4.9  -8.0 -27.4 -37.2  -9.7
25062 -26.7 -26.9 -25.9 -18.8  -6.8   1.0   3.3   2.8  -0.6  -9.5 -18.5 -25.1 -12.6
25138 -34.6 -31.9 -26.3 -13.6   0.9  11.4  13.8   9.5   2.0 -11.4 -26.5 -33.5 -11.7
25173 -25.3 -26.2 -24.3 -18.4  -6.7   1.6   4.4   3.6  -0.2  -8.3 -16.6 -24.1 -11.7
25206 -36.1 -33.3 -27.0 -14.1   0.4  11.1  14.4  10.3   2.9 -11.1 -27.5 -34.9 -12.1
25248 -34.5 -32.6 -28.4 -17.7  -3.0   9.5  12.9   8.8   0.8 -13.9 -28.2 -34.5 -13.4
25282 -24.4 -25.3 -24.0 -17.6  -5.8   1.6   5.9   4.8   1.3  -5.9 -13.8 -22.2 -10.5
25325 -36.2 -32.9 -26.8 -13.5   1.4  11.7  13.8   9.6   2.5 -11.1 -27.3 -35.2 -12.0
25356 -26.0 -25.7 -23.2 -15.8  -1.7   9.8  13.3   9.7   2.3  -9.7 -19.8 -26.2  -9.4
25378 -17.9 -18.6 -17.2 -11.3  -1.3   5.6   9.9   9.2   3.6  -4.5 -11.2 -16.7  -5.9
25399 -19.6 -21.6 -20.6 -14.2  -4.0   2.1   6.5   6.2   3.2  -2.1  -8.9 -17.2  -7.5
25400 -36.0 -32.8 -25.4 -11.8   3.1  13.2  15.9  11.7   3.9 -10.7 -27.6 -35.6 -11.0
25428 -36.7 -33.9 -27.7 -13.8   1.3  11.9  14.2  10.2   2.8 -10.8 -27.5 -36.1 -12.2
25503 -37.4 -33.7 -25.7 -11.3   3.6  13.5  15.4  11.3   3.5 -11.0 -29.0 -37.0 -11.5
25538 -29.0 -26.3 -23.4 -13.9  -0.6  10.6  13.5  10.2   2.9 -10.1 -23.2 -29.6  -9.9
25551 -25.6 -25.0 -22.2 -14.0  -0.8  10.9  14.3  11.0   3.9  -8.2 -19.2 -25.9  -8.4
25563 -21.2 -21.8 -20.3 -13.4  -2.7   5.6  11.0   9.9   4.1  -5.4 -14.3 -20.6  -7.4
25594 -14.3 -15.1 -14.0  -8.5  -0.7   5.0   8.8   8.5   4.7  -1.2  -7.2 -13.1  -3.9
25705 -36.1 -32.0 -24.2 -10.5   3.7  13.7  15.9  11.9   4.1 -10.1 -27.7 -35.8 -10.6
25745 -23.3 -22.0 -19.7 -11.1   1.0  10.2  13.4  11.5   5.2  -5.5 -17.2 -23.5  -6.8
25927 -19.7 -18.8 -16.1  -8.0  -0.1   6.9  12.0  12.2   7.7  -0.2 -10.5 -16.3  -4.2
25932 -13.6 -13.2 -11.3  -5.7   0.8   6.1   9.4  10.1   6.8   0.6  -7.0 -11.9  -2.4
25954 -14.5 -13.5 -12.3  -6.4   1.7   8.4  12.0  12.0   7.6  -0.2  -9.2 -14.1  -2.4
25956 -12.8 -12.3 -11.6  -6.4   0.9   6.6  10.1  10.5   6.7  -0.5  -8.0 -12.2  -2.4
26063  -6.1  -6.0  -1.4   4.4  10.8  15.8  18.1  16.4  11.0   5.7  -0.1  -3.9   5.4
26157  -5.6  -6.1  -1.8   4.5  11.0  15.4  17.3  16.0  10.9   5.8   0.1  -3.8   5.3
26275  -6.8  -6.5  -1.3   5.4  12.0  16.2  17.7  15.9  10.5   5.4  -0.6  -4.7   5.3
26359  -5.9  -5.7  -1.0   5.8  12.0  15.8  17.2  15.9  10.6   5.5  -0.4  -4.2   5.5
26781  -7.3  -6.4  -2.0   5.7  12.2  15.9  17.1  15.8  10.5   4.8  -1.2  -5.1   5.0
26997  -6.9  -6.1  -1.1   7.1  13.6  17.1  18.0  17.0  11.6   5.8  -0.7  -4.6   5.9
27037 -11.4  -9.9  -4.1   3.1  10.1  15.2  17.0  14.4   8.8   2.9  -4.1  -8.5   2.8
27051 -12.4 -10.3  -4.2   2.6   9.4  15.0  17.0  14.1   8.4   2.3  -5.0  -9.4   2.3
27333 -10.4  -8.9  -3.3   4.4  11.4  16.4  18.0  15.7   9.8   3.5  -3.6  -7.9   3.8
