20069  8.5   8.7   7.3   8.1   5.4   3.8   3.2   4.7   5.7   6.1   7.0   7.8
20087  8.3   8.9   8.0   8.1   5.7   3.9   3.4   4.5   5.6   6.0   6.8   7.6
20292  7.6   9.0   7.6   7.0   5.0   3.7   3.3   4.3   5.3   5.8   6.5   7.7
20476  8.2   9.0   7.1   7.1   4.2   3.8   2.9   3.7   5.0   5.3   7.0   7.5
20667  8.5   8.3   8.0   6.8   3.7   3.1   3.1   3.6   5.1   5.0   7.6   6.5
20674  8.2   8.8   7.8   6.2   4.2   3.4   3.0   3.6   5.1   5.3   7.2   8.3
20744  8.0   8.0   7.6   5.9   3.4   2.7   2.9   3.8   5.3   5.1   7.7   7.8
20891  7.1   8.4   6.6   5.1   3.6   3.3   2.4   3.1   4.3   4.3   6.6   7.5
20982  7.7   7.2   5.9   4.9   3.6   3.3   2.5   2.8   4.3   3.8   5.9   7.9
21432  7.0   7.6   6.8   6.1   4.6   3.3   3.0   3.7   4.9   5.2   6.1   6.7
21802  6.7   7.3   6.1   5.2   3.3   3.5   2.5   3.1   4.6   4.6   5.4   6.3
21908  6.4   6.8   5.6   4.6   2.8   3.3   2.4   2.9   4.2   4.1   5.0   6.1
21921  5.2   5.4   4.7   3.9   2.4   2.8   2.1   2.4   3.7   3.9   4.1   5.4
21931  5.5   5.5   5.0   4.3   2.5   2.8   2.1   2.4   3.7   4.1   4.6   5.1
21946  5.3   5.3   4.8   4.4   2.8   2.8   2.2   2.4   3.8   4.1   5.3   5.5
21982  5.2   5.5   4.5   3.8   2.7   2.2   2.5   2.8   3.5   4.4   5.2   5.1
22113  8.6   8.5   7.2   4.7   3.2   2.5   2.9   3.1   4.8   5.5   7.1   8.1
22165  8.2   8.7   7.7   5.0   3.2   2.7   2.8   3.3   4.7   5.5   7.8   8.3
22217  8.8   8.7   7.5   5.0   3.1   2.6   2.8   3.0   4.6   5.6   7.2   8.0
22235  8.7   9.5   7.4   5.0   3.1   2.7   2.9   3.0   4.3   4.8   7.0   7.1
22471  8.4   9.4   7.7   4.9   2.8   2.8   3.0   3.0   4.0   5.1   7.3   7.3
22520  8.5   8.7   7.2   4.1   2.9   2.5   3.0   3.2   4.3   5.6   7.4   8.1
22550  8.8   8.6   7.4   4.2   2.7   2.6   2.7   2.8   4.0   5.6   7.6   8.2
22619  7.1   9.1   7.2   4.1   3.1   2.6   2.9   3.5   3.8   5.5   6.8   7.1
22641  8.7   8.7   7.3   4.0   2.8   2.6   2.7   2.8   4.0   5.6   7.5   7.7
22676  8.3   9.6   7.9   4.8   3.0   2.9   2.8   2.9   3.6   5.5   7.1   7.1
22768  8.2   9.6   7.7   4.5   2.9   3.0   2.9   3.0   3.6   5.9   7.1   7.0
22802  7.9   8.1   6.8   3.9   2.7   2.5   2.8   3.3   4.2   5.5   7.1   7.0
22820  7.8   8.2   7.0   3.8   2.9   2.6   2.8   3.2   4.1   5.6   7.3   7.0
22837  8.1   7.9   6.6   4.3   3.1   2.7   2.7   3.4   4.0   5.5   7.2   7.3
23022  8.5   8.9   7.3   5.5   2.6   2.6   2.8   3.5   4.5   4.7   7.4   7.0
23032  8.0   8.1   7.1   5.8   3.1   2.7   3.0   3.4   4.8   4.7   7.3   6.9
23058  8.5   8.5   7.1   5.2   3.1   3.1   2.6   3.3   4.4   4.4   7.3   7.1
23074  7.7   7.3   6.6   4.7   2.9   3.2   2.4   3.1   4.0   4.3   6.6   7.5
23205  8.6   8.4   7.5   5.1   3.1   2.7   2.4   3.2   4.3   5.0   7.6   8.3
23242  8.2   8.2   7.0   5.3   3.0   2.9   2.7   3.3   4.4   4.7   7.1   6.7
23256  8.1   8.2   6.6   4.7   2.9   2.9   2.4   3.1   4.1   4.5   6.7   6.8
23274  7.6   6.9   5.6   3.6   3.3   2.8   2.3   2.7   4.0   3.6   5.7   7.5
23324  8.6   8.9   7.2   5.2   3.2   2.6   2.9   2.8   4.3   4.3   6.8   7.0
23330  8.3   8.1   7.0   5.2   2.9   2.8   2.7   3.3   4.3   4.5   7.1   6.3
23383  7.4   7.1   5.3   3.9   3.0   2.7   2.2   2.5   4.0   3.8   5.6   7.7
23405  8.5   8.4   7.7   4.7   3.0   3.2   2.4   2.9   3.9   5.2   7.5   8.3
23445  8.2   8.0   6.7   4.8   3.0   2.9   2.5   3.0   4.0   4.6   6.7   6.6
23463  8.5   7.5   5.7   3.9   3.2   3.0   2.4   2.8   4.5   3.5   5.7   7.4
23472  7.0   7.4   5.6   3.9   2.7   2.6   2.2   2.7   3.6   3.7   6.4   7.4
23552  7.8   7.8   6.4   4.5   2.9   2.8   2.4   3.2   3.9   4.3   6.5   6.3
23631  8.2   8.5   6.7   4.9   3.2   2.7   3.0   3.4   4.2   4.7   7.6   8.6
23662  7.4   7.4   6.0   4.1   2.8   2.7   2.2   2.8   3.6   4.1   5.9   7.1
23678  7.0   6.3   4.7   3.4   2.9   2.4   2.0   2.4   3.2   3.3   4.9   6.4
23711  8.6   8.6   7.5   4.6   3.1   2.8   2.7   2.8   3.7   5.2   7.3   8.3
23724  8.1   8.1   6.9   5.1   3.3   2.8   3.2   3.1   4.0   5.0   7.7   7.0
23734  8.3   7.9   6.8   4.7   3.0   2.8   2.9   3.2   3.7   4.8   6.9   6.6
23867  7.1   7.0   5.5   4.1   2.8   2.6   2.3   2.9   3.0   3.9   5.8   6.7
23884  6.2   6.5   4.4   3.3   3.1   2.1   1.7   2.4   2.8   3.3   5.7   6.3
23891  5.8   6.6   4.3   3.1   2.0   2.1   1.6   2.1   2.5   3.2   5.4   6.7
23914  8.7   8.6   7.5   4.4   3.1   3.0   2.8   3.0   3.6   5.1   6.9   7.9
23921  7.9   7.9   6.7   4.8   3.3   3.0   3.2   3.2   3.9   4.6   7.3   8.3
23933  8.0   7.7   6.7   4.6   3.1   2.9   2.9   3.1   3.5   4.6   6.7   6.6
23955  7.3   7.2   5.7   4.4   3.3   2.8   2.8   3.2   3.5   4.1   6.3   7.0
23966  6.7   5.8   4.8   3.6   2.8   2.5   2.1   2.2   2.9   3.3   4.5   5.5
