20292   .     .     .     .     .     .    0.16  0.01   .     .     .     .  
20476   .     .     .     .     .     .    1.03  0.08   .     .     .     .  
20667   .     .     .     .     .     .    0.60  0.18   .     .     .     .  
20674   .     .     .     .     .    0.04  0.96  0.34   .     .     .     .  
20744   .     .     .     .     .    0.04  1.06  0.21   .     .     .     .  
20891   .     .     .     .    0.02  2.33  9.64  4.13  0.08   .     .     .  
20982   .     .     .     .    0.04  3.30 10.81  4.62  0.24   .     .     .  
21432   .     .     .     .     .    0.01  0.19  0.01   .     .     .     .  
21802   .     .     .     .    0.01  2.70  9.30  4.09  0.10   .     .     .  
21908   .     .     .     .    0.25  6.25 13.89  6.42  0.38   .     .     .  
21921   .     .     .     .    0.09  3.82  8.54  3.92  0.05   .     .     .  
21931   .     .     .     .    0.10  4.86  9.70  4.82  0.08   .     .     .  
21946   .     .     .     .    0.04  3.44  7.31  3.34  0.01   .     .     .  
22113   .     .     .     .    0.65  5.84 10.58  5.57  0.16   .     .     .  
22165   .     .     .     .     .    0.86  2.71  0.84  0.01   .     .     .  
22217   .     .     .     .    0.59  5.50 12.25  5.53  0.15   .     .     .  
22235   .     .     .     .    0.64  6.93 12.84  6.02  0.18   .     .     .  
22471   .     .     .    0.04  2.51  9.69 16.55  9.31  0.63   .     .     .  
22520   .     .     .     .    1.45  5.85 10.43  7.20  0.77   .     .     .  
22550   .     .     .    0.13  2.57  9.50 15.59  9.43  0.87   .     .     .  
22619   .     .     .    0.12  2.92  9.08 17.14  9.51  0.90   .     .     .  
22641   .     .     .    0.23  3.89 12.52 19.82 12.61  1.59   .     .     .  
22676   .     .     .    0.29  5.11 14.21 21.89 12.52  1.46  0.04   .     .  
22768   .     .     .    0.40  4.86 11.84 16.65 11.82  1.52  0.02   .     .  
22802   .     .     .    0.03  3.70 11.63 20.61 13.29  1.36   .     .     .  
22820   .     .     .    0.19  3.39 10.91 18.32 11.89  1.47  0.03   .     .  
22837   .     .     .    0.40  4.49 10.30 15.60 10.80  1.76  0.03   .     .  
23022   .     .     .     .    0.01  0.87  3.66  1.71  0.03   .     .     .  
23032   .     .     .     .     .    0.37  3.03  0.92   .     .     .     .  
23058   .     .     .     .     .    1.04  7.84  2.48  0.04   .     .     .  
23074   .     .     .     .    0.04  2.59  9.42  4.05  0.15   .     .     .  
23205   .     .     .     .    0.55  5.57 12.09  5.92  0.18   .     .     .  
23242   .     .     .     .     .    0.99  7.04  2.27  0.08   .     .     .  
23256   .     .     .     .    0.06  3.16 11.62  4.71  0.29   .     .     .  
23274   .     .     .     .    0.13  6.70 16.14  7.29  0.43   .     .     .  
23324   .     .     .     .    0.51  6.12 12.77  5.84  0.37   .     .     .  
23330   .     .     .     .    0.12  3.24  9.39  3.94  0.17   .     .     .  
23383   .     .     .     .    0.05  6.01 16.13  6.82  0.28   .     .     .  
23405   .     .     .    0.04  1.71  7.65 13.26  7.15  0.59   .     .     .  
23445   .     .     .    0.04  0.73  7.88 16.91  7.36  0.73   .     .     .  
23463   .     .     .     .    0.59  9.23 17.54  8.21  1.07   .     .     .  
23472   .     .     .     .    0.38  9.47 20.58  9.45  0.76   .     .     .  
23552   .     .     .     .    0.61  8.76 18.08  8.66  0.86   .     .     .  
23631   .     .     .    0.08  2.09  9.39 17.72  8.76  1.13   .     .     .  
23662   .     .     .     .    1.15 10.88 19.84  9.75  1.41   .     .     .  
23678   .     .     .     .    1.18 10.16 18.19  9.78  1.15   .     .     .  
23711   .     .     .    0.21  3.40 10.94 16.21  9.01  1.29  0.02   .     .  
23724   .     .     .    0.34  4.42 14.54 21.41 12.71  2.08  0.03   .     .  
23734   .     .     .    0.09  3.16 12.46 20.43 10.56  1.43   .     .     .  
23867   .     .     .    0.05  3.29 13.09 21.37 12.13  2.13   .     .     .  
23884   .     .     .    0.06  3.09 15.44 24.25 14.19  2.37  0.01   .     .  
23891   .     .     .    0.01  2.70 15.52 25.19 14.39  2.06   .     .     .  
23914   .     .     .    0.27  4.60 12.03 15.99 10.17  1.70   .     .     .  
23921   .     .     .    0.70  7.21 17.30 22.79 14.27  2.99  0.09   .     .  
23933   .     .     .    0.18  3.34  9.29 14.23  8.38  1.76  0.02   .     .  
23955   .     .     .    0.27  5.18 15.35 23.62 13.87  3.05  0.03   .     .  
23966   .     .     .    0.05  4.68 16.87 24.90 15.03  2.53   .     .     .  
23986   .     .     .     .    1.68 10.23 17.04  8.49  1.07   .     .     .  
24125   .     .     .     .    0.37  8.00 16.57  7.72  0.47   .     .     .  
24136   .     .     .     .    0.40  9.92 17.44  9.21  0.65   .     .     .  
24143   .     .     .     .    0.22  7.99 15.92  7.08  0.15   .     .     .  
24266   .     .     .     .    1.00  9.98 14.29  8.86  0.58   .     .     .  
24329   .     .     .     .    0.81 10.89 18.39  9.73  0.89   .     .     .  
24343   .     .     .     .    0.41  9.96 18.87  8.72  0.29   .     .     .  
24382   .     .     .     .    2.09 16.05 19.87 13.17  1.15   .     .     .  
24507   .     .     .     .    1.49 13.22 22.97 12.95  1.45   .     .     .  
24606   .     .     .     .    1.83 15.14 24.17 14.05  1.45   .     .     .  
24641   .     .     .     .    2.03 12.80 18.09 11.69  1.35   .     .     .  
24661   .     .     .     .    1.86 15.65 23.23 15.43  1.34   .     .     .  
24671   .     .     .     .    2.24 16.84 23.39 14.35  0.65   .     .     .  
24688   .     .     .     .    0.88 13.67 20.67 11.88  0.56   .     .     .  
24713   .     .     .     .    1.57 10.79 15.95 10.03  0.89   .     .     .  
24738   .     .     .     .    4.18 19.15 26.08 18.05  2.34   .     .     .  
24790   .     .     .     .    1.00 12.46 18.95 10.41  0.56   .     .     .  
24817   .     .     .    0.01  2.97 16.29 23.51 15.59  1.99  0.01   .     .  
24908   .     .     .    0.02  3.72 17.05 24.90 16.49  2.45   .     .     .  
24959   .     .     .    0.01  2.54 14.74 19.94 14.09  1.50  0.01   .     .  
24966   .     .     .     .    3.04 15.02 19.97 14.50  1.65   .     .     .  
24967   .     .     .     .    4.95 19.62 25.48 18.95  3.18   .     .     .  
25062   .     .     .     .     .    0.16  1.22  0.51   .     .     .     .  
25138   .     .     .     .    0.46 10.90 15.10  7.25  0.19   .     .     .  
25173   .     .     .     .     .    0.40  1.81  0.60  0.03   .     .     .  
25206   .     .     .     .    0.87 10.06 14.34  7.84  0.41   .     .     .  
25248   .     .     .     .    0.06  5.89 11.20  4.23  0.06   .     .     .  
25282   .     .     .     .     .    0.28  2.17  0.65   .     .     .     .  
25325   .     .     .     .    0.78 11.14 14.84  7.08  0.29   .     .     .  
25356   .     .     .     .    0.06  7.65 13.59  5.43  0.10   .     .     .  
25378   .     .     .     .     .    0.55  2.33  0.95   .     .     .     .  
25399   .     .     .     .     .     .    0.20  0.04   .     .     .     .  
25400   .     .     .     .    1.58 13.78 18.18 10.46  0.84   .     .     .  
25428   .     .     .     .    0.41 10.31 16.11  7.38  0.24   .     .     .  
25503   .     .     .     .    2.10 16.33 20.47 11.67  0.96   .     .     .  
25538   .     .     .     .    0.02  7.45 12.85  5.40  0.15   .     .     .  
25551   .     .     .     .    0.06  6.42 11.17  4.68  0.21   .     .     .  
25563   .     .     .     .     .    0.82  2.56  0.97   .     .     .     .  
25594   .     .     .     .     .    0.16  0.53  0.31   .     .     .     .  
25677   .     .     .     .     .    0.72  2.09  0.91   .     .     .     .  
25705   .     .     .     .    1.77 17.10 22.15 13.70  1.59   .     .     .  
25927   .     .     .     .    0.01  1.12  4.00  2.87  0.17   .     .     .  
25932   .     .     .     .     .    0.36  1.45  0.41  0.02   .     .     .  
25954   .     .     .     .     .    1.13  3.02  1.58   .     .     .     .  
25956   .     .     .     .     .    0.16  0.66  0.46  0.01   .     .     .  
26063   .     .     .    0.63  6.01 13.25 21.84 15.13  2.74  0.04   .     .  
26157   .     .     .    1.04  6.71 12.43 19.45 14.96  2.33  0.04   .     .  
26275   .     .     .    1.43  9.76 17.44 23.34 18.76  4.77  0.19   .     .  
26359   .     .     .    1.84 10.67 17.43 23.78 19.37  4.82  0.24   .     .  
26781   .     .     .    1.76 10.55 17.46 22.37 19.18  5.34  0.28   .     .  
26997   .     .    0.04  2.70 14.93 21.14 26.84 23.46  8.71  0.68   .     .  
27037   .     .     .    0.84  9.00 17.14 23.16 17.31  3.06  0.14   .     .  
27051   .     .     .    0.45  5.57 11.58 16.52 11.63  1.78  0.07   .     .  
27333   .     .     .    1.10 10.22 18.13 24.67 19.73  4.32  0.10   .     .  
27459   .     .     .    1.37  9.14 15.68 20.32 16.30  4.67  0.18   .     .  
27595   .     .     .    1.46 11.37 19.15 23.35 19.48  6.57  0.33   .     .  
27612   .     .     .    2.12 12.18 19.75 25.36 20.33  5.91  0.28   .     .  
27648   .     .     .    1.60 10.25 15.80 20.36 17.10  5.95  0.29   .     .  
27675   .     .     .    2.10 13.66 20.48 25.27 21.27  7.88  0.48   .     .  
27707   .     .     .    1.88 12.21 18.43 24.52 20.09  6.32  0.38   .     .  
27823   .     .     .    2.10 14.49 22.11 27.10 23.90  8.94  0.52   .     .  
27857   .     .     .    2.25 12.43 16.78 20.37 18.16  7.80  0.57   .     .  
27995   .     .     .    4.40 18.41 24.80 28.73 26.99 13.31  1.59   .     .  
28009   .     .     .    0.88  9.29 18.27 23.66 15.66  3.48  0.20   .     .  
28064   .     .     .    0.73  7.68 17.44 23.48 14.66  4.16  0.08   .     .  
28138   .     .     .    0.24  3.87  9.30 12.46  7.13  1.60  0.01   .     .  
28224   .     .     .    0.78  7.55 14.95 18.37 13.05  3.62  0.10   .     .  
28255   .     .     .    1.59 10.92 20.35 25.44 18.06  5.97  0.30   .     .  
