20087 1936 2010
20292 1936 2010
20476 1959 2010
20674 1936 2010
20744 1936 2010
20891 1936 2010
20982 1936 2010
21432 1936 2010
21802 1936 2010
21908 1942 2010
21921 1936 2010
21931 1936 2010
21946 1944 2010
21982 1936 2010
22113 1936 2010
22217 1936 2010
22235 1936 2010
22471 1936 2010
22520 1936 2010
22550 1936 2010
22619 1936 2010
22641 1936 2010
22676 1959 2010
22768 1936 2010
22802 1945 2010
22820 1936 2010
22837 1936 2010
23022 1936 2010
23074 1936 2010
23205 1947 2010
23242 1936 2010
23256 1936 2010
23274 1936 2010
23324 1936 2010
23330 1936 2010
23383 1939 2010
23405 1936 2010
23445 1959 2010
23463 1959 2010
23472 1960 2010
23552 1936 2010
23631 1936 2010
23662 1947 2010
23678 1936 2010
23711 1936 2010
23724 1936 2010
23734 1936 2010
23867 1936 2010
23884 1936 2010
23891 1936 2010
23914 1936 2010
23921 1936 2010
23933 1961 2010
23955 1936 2010
23966 1955 2010
23986 1941 2010
24125 1937 2010
24136 1938 2010
24143 1937 2010
24266 1936 2010
24329 1940 2010
24343 1936 2010
24382 1937 2010
24507 1936 2010
24606 1955 2010
24641 1936 2010
24661 1938 2010
24688 1943 2010
24713 1943 2010
24738 1936 2010
24790 1937 2010
24817 1936 2010
24908 1936 2010
24959 1937 2010
24967 1942 2010
25062 1959 2010
25138 1936 2010
25173 1936 2010
25206 1936 2010
25282 1936 2010
25325 1942 2010
25356 1946 2010
25378 1955 2010
25399 1936 2010
25400 1936 2010
25428 1944 2010
25503 1937 2010
25538 1944 2010
25563 1936 2010
25594 1936 2010
25677 1959 2010
25705 1955 2010
25745 1950 2010
25927 1936 2010
25954 1936 2010
25956 1936 2010
26063 1936 2010
26157 1959 2010
26275 1936 2010
26359 1959 2010
26781 1944 2010
26997 1959 2010
27037 1938 2010
27051 1936 2010
27333 1936 2010
27459 1936 2010
27595 1936 2010
27612 1948 2010
27648 1936 2010
27675 1936 2010
27707 1959 2010
27823 1936 2010
27857 1936 2010
27995 1951 2010
28009 1959 2010
28064 1936 2010
28138 1936 2010
28224 1936 2010
28255 1936 2010
28275 1936 2010
28418 1936 2010
28434 1936 2010
28552 1936 2010
28573 1936 2010
28666 1936 2010
28698 1936 2010
28704 1936 2010
28748 1936 2010
29111 1936 2010
29263 1936 2010
29282 1936 2010
29313 1936 2010
29328 1936 2010
29570 1936 2010
29594 1936 2010
29612 1936 2010
29645 1955 2010
29752 1936 2010
29789 1936 2010
29866 1936 2010
29939 1936 2010
30054 1936 2010
30089 1939 2010
30230 1936 2010
30252 1959 2010
30309 1962 2010
30372 1938 2010
30385 1938 2010
30393 1936 2010
30433 1936 2010
30521 1937 2010
30554 1936 2010
30612 1962 2010
30636 1936 2010
30650 1936 2010
30673 1936 2010
30710 1936 2010
30758 1936 2010
30777 1936 2010
30844 1936 2010
30879 1936 2010
30925 1936 2010
30935 1936 2010
30949 1936 2010
30965 1936 2010
31004 1937 2010
31088 1936 2010
31137 1959 2010
31168 1936 2010
31174 1936 2010
31253 1936 2010
31329 1936 2010
31369 1936 2010
31416 1936 2010
31439 1936 2010
31478 1936 2010
31707 1936 2010
31770 1936 2010
31829 1936 2010
31960 1940 2010
31961 1936 2010
31989 1959 2010
32027 1936 2010
32061 1936 2010
32076 1936 2010
32098 1946 2010
32099 1949 2010
32150 1947 2010
32165 1947 2010
32213 1936 2010
32252 1936 2010
32287 1936 2010
32389 1936 2010
32477 1938 2010
32509 1936 2010
32562 1959 2010
32618 1936 2010
34110 1936 2010
34152 1958 2010
34163 1936 2010
34186 1951 2010
34579 1936 2010
34740 1939 2010
34866 1944 2010
34880 1936 2010
34927 1938 2010
34949 1936 2010
35011 1959 2010
36038 1936 2010
36064 1936 2010
36096 1943 2010
36229 1936 2010
36259 1936 2010
36307 1949 2010
37001 1959 2010
37061 1936 2010
37107 1936 2010
37126 1959 2010
37470 1936 2010
31152 1939 2010
