20069  1  6.12 14.01 27.04 21.93 13.93  7.02  5.23  2.57  1.08  0.95  0.12
20069  2  6.62 15.65 26.87 20.64 13.37  6.92  4.74  2.79  1.29  0.83  0.28
20069  3  5.75 14.58 30.77 22.11 12.77  6.32  4.54  2.10  0.68  0.34  0.05
20069  4  4.71 15.95 31.21 23.05 13.57  5.70  3.25  1.39  0.77  0.38  0.02
20069  5  6.69 18.36 30.15 21.53 14.12  5.94  2.52  0.54  0.09  0.06  0.00
20069  6  4.63 15.48 27.59 24.05 17.17  7.68  2.47  0.72  0.17  0.03  0.01
20069  7  4.10 16.79 27.22 25.06 16.74  7.26  2.10  0.52  0.11  0.09  0.00
20069  8  5.49 18.32 27.94 22.98 15.34  6.71  2.37  0.58  0.20  0.04  0.02
20069  9  5.26 15.09 23.20 21.14 17.95  9.59  4.95  1.70  0.73  0.34  0.03
20069 10  4.74 13.44 23.28 19.01 17.25  9.91  6.09  3.68  1.55  0.94  0.11
20069 11  6.31 15.86 25.11 20.91 13.69  7.75  5.59  2.65  1.34  0.64  0.15
20069 12  5.79 14.39 27.14 20.57 13.13  7.64  5.44  3.16  1.45  1.00  0.28
20087  1  7.86 16.86 26.88 20.85 14.44  6.74  4.14  1.38  0.54  0.28  0.03
20087  2  8.40 18.49 26.82 19.80 13.69  6.77  4.00  1.19  0.53  0.30  0.01
20087  3  8.91 19.82 27.06 20.66 11.28  6.06  3.90  1.77  0.35  0.19  0.00
20087  4  7.24 20.22 27.80 18.85 12.90  6.56  4.00  1.65  0.52  0.25  0.00
20087  5  8.32 24.40 32.50 17.29 10.70  4.35  1.84  0.43  0.10  0.07  0.00
20087  6  7.99 22.78 30.41 20.68 11.82  4.17  1.52  0.54  0.09  0.00  0.00
20087  7  7.61 22.98 31.52 21.79 10.82  3.74  1.06  0.39  0.06  0.02  0.00
20087  8  9.78 24.30 29.21 19.72 10.95  4.22  1.33  0.35  0.12  0.00  0.02
20087  9  7.33 18.31 25.43 21.19 14.77  7.59  3.94  1.07  0.33  0.04  0.00
20087 10  6.22 16.47 25.33 20.18 15.28  8.10  4.94  2.19  0.95  0.31  0.03
20087 11  7.01 18.75 27.12 20.19 14.22  6.51  3.87  1.48  0.54  0.30  0.01
20087 12  7.95 17.33 25.69 20.09 14.22  6.98  4.86  1.81  0.77  0.26  0.05
20292  1 13.22 18.10 18.28 15.95 13.56  9.27  6.28  3.12  1.00  0.89  0.34
20292  2 13.16 18.09 15.59 16.97 14.13  9.82  6.60  3.57  1.10  0.73  0.24
20292  3 16.73 18.39 16.62 16.73 13.54  7.72  6.23  2.71  0.84  0.36  0.14
20292  4  9.83 18.74 19.39 19.37 14.96  9.13  5.63  1.95  0.67  0.27  0.05
20292  5  9.91 21.14 22.65 18.23 15.18  7.82  3.82  1.02  0.20  0.03  0.00
20292  6  8.29 19.03 24.03 20.25 15.39  8.64  2.66  1.15  0.35  0.16  0.06
20292  7  7.30 19.23 24.18 20.98 16.42  8.47  2.65  0.64  0.06  0.06  0.00
20292  8  7.73 18.29 25.31 22.70 15.83  7.18  2.11  0.70  0.12  0.02  0.01
20292  9  7.18 19.12 24.92 20.38 14.84  8.26  3.55  1.24  0.39  0.11  0.00
20292 10  6.57 19.88 22.15 19.35 15.06  8.32  5.62  1.79  0.78  0.45  0.05
20292 11  9.66 21.25 20.53 20.41 14.15  6.97  4.37  1.81  0.61  0.20  0.04
20292 12 10.03 19.85 19.51 19.13 14.31  8.17  4.99  2.21  1.09  0.62  0.08
20476  1  7.04 16.19 21.32 15.40 12.19  8.10  8.16  5.62  2.87  2.08  1.03
20476  2  9.52 18.79 21.14 15.00 11.86  7.05  6.51  4.58  2.61  2.07  0.88
20476  3 11.01 19.82 22.39 14.97 11.08  6.86  5.70  3.70  2.20  1.60  0.68
20476  4 10.09 22.27 22.98 15.90 12.09  6.43  4.26  2.82  1.55  1.28  0.33
20476  5  9.55 23.15 26.59 17.01 12.03  5.92  3.02  1.35  0.73  0.41  0.23
20476  6  6.56 21.11 26.69 20.00 14.12  6.43  3.10  1.17  0.45  0.28  0.09
20476  7  8.41 24.55 28.14 20.16 11.63  4.50  1.70  0.72  0.15  0.02  0.00
