20069 14.37 14.07 14.58  4.20  0.01   .     .     .     .    0.34  4.19 10.81
20087 16.94 16.73 16.96  4.51   .     .     .     .     .    0.45  4.71 12.51
20292 19.23 17.82 18.13  4.86   .     .     .     .     .    0.23  5.03 13.49
20476 16.92 17.33 16.36  5.97  0.03   .     .     .     .    0.46  7.37 15.94
20667 12.59 13.47 11.74  2.79  0.06   .     .     .     .     .    1.62  6.81
20674 14.49 14.33 11.97  1.85   .     .     .     .     .    0.03  3.65 10.10
20744  1.00  1.18  0.67   .     .     .     .     .     .     .     .    0.22
20891 21.62 19.68 18.22  5.80  0.05   .     .     .     .    1.31 14.21 19.78
20982 20.89 18.70 16.00  4.27  0.03   .     .     .     .    2.03 13.96 18.11
21432 22.90 21.75 19.18  4.51   .     .     .     .     .    0.24  6.59 17.32
21802 24.16 21.87 20.15  7.22  0.06   .     .     .     .    2.01 17.06 21.99
21908 25.66 22.68 19.33  5.82  0.03   .     .     .     .    2.93 19.18 24.38
21921 23.70 19.46 15.65  3.10  0.02   .     .     .     .    1.77 17.31 22.20
21931 26.03 23.41 18.48  5.30   .     .     .     .     .    1.18 16.14 24.32
21946 27.51 24.65 19.20  4.72  0.01   .     .     .     .    0.59 13.79 25.10
21982  9.00 11.48  9.49  1.55  0.01   .     .     .     .     .    0.30  3.85
22113  0.54  0.56  0.06   .     .     .     .     .     .     .    0.01  0.34
22165  0.03  0.07   .    0.01   .     .     .     .     .     .     .    0.01
22217  1.97  1.26  0.27   .     .     .     .     .     .     .    0.02  0.56
22235  4.31  3.89  1.99  0.19   .     .     .     .     .     .    0.23  2.43
22471  4.55  2.80  0.37   .     .     .     .     .     .     .    0.16  2.18
22520  0.88  0.67  0.13   .     .     .     .     .     .     .     .    0.14
22550  2.71  1.65  0.43   .     .     .     .     .     .     .    0.12  1.19
22619  2.04  1.65  0.20   .     .     .     .     .     .     .     .    0.71
22641  2.13  1.27  0.32   .     .     .     .     .     .     .    0.01  0.75
22676  7.11  5.00  1.71  0.05   .     .     .     .     .     .    0.73  3.95
22768  3.31  2.17  0.43   .     .     .     .     .     .     .    0.26  1.70
22802  1.10  0.76  0.13   .     .     .     .     .     .     .     .    0.33
22820  1.11  0.63  0.01   .     .     .     .     .     .     .     .    0.25
22837  2.52  1.52  0.42   .     .     .     .     .     .     .    0.03  0.93
23022  5.86  6.44  3.66  0.18   .     .     .     .     .     .    0.39  2.30
23032  9.52  9.54  7.23  0.90   .     .     .     .     .    0.01  2.14  6.43
23058 17.05 13.89 11.53  4.05  0.02   .     .     .     .    0.30  5.83 11.91
23074 16.21 13.79 12.28  4.05  0.05   .     .     .     .    0.73  9.62 14.78
23205  7.13  6.47  3.90  0.44   .     .     .     .     .     .    1.03  4.44
23242 14.14 13.30 10.15  2.03   .     .     .     .     .    0.04  4.18 10.38
23256 16.11 14.06 10.82  2.32   .     .     .     .     .    0.24  6.96 13.13
23274 17.37 13.95 10.14  2.35   .     .     .     .     .    0.51  9.85 14.67
23324  8.47  6.80  4.66  0.84   .     .     .     .     .    0.05  2.57  5.89
23330 11.94  9.98  5.89  0.60  0.02   .     .     .     .    0.05  3.46  8.90
23383 25.21 21.68 15.34  4.24  0.04   .     .     .     .    0.61 15.64 22.91
23405  6.26  4.47  2.02  0.02   .     .     .     .     .     .    0.95  4.01
23445 12.79 11.05  5.80  1.07   .     .     .     .     .    0.16  5.36 11.11
23463 17.34 13.82  9.32  2.75  0.02   .     .     .     .    0.89 10.02 14.48
23472 16.49 12.67  6.98  1.42   .     .     .     .     .    0.47  8.27 13.76
23552 14.29 12.24  7.53  1.01   .     .     .     .     .    0.14  6.25 12.33
23631 11.32  8.94  3.76  0.15   .     .     .     .     .    0.03  2.95  8.75
23662 14.99 12.65  7.31  1.18   .     .     .     .     .    0.24  7.63 13.96
23678 13.51 10.03  4.93  0.46   .     .     .     .     .    0.07  6.17 12.95
23711  7.58  5.30  1.93  0.02   .     .     .     .     .    0.02  1.39  5.31
23724 10.66  7.62  2.53  0.09   .     .     .     .     .    0.04  2.14  7.91
23734  8.71  5.77  1.70  0.04   .     .     .     .     .     .    1.77  6.90
23867 11.03  8.52  3.58  0.22   .     .     .     .     .    0.05  3.82  9.72
23884 13.94 10.48  4.57  0.35   .     .     .     .     .    0.01  4.85 11.97
23891 20.95 15.97  6.99  0.37   .     .     .     .     .    0.43 10.51 19.65
23914  3.88  2.13  0.35   .     .     .     .     .     .    0.01  0.34  2.57
23921  8.62  5.89  1.43  0.01   .     .     .     .     .     .    1.37  6.10
23933  6.68  4.24  0.98  0.01   .     .     .     .     .     .    1.15  4.93
23955 10.34  7.96  2.53  0.10   .     .     .     .     .     .    2.87  8.68
23966 12.58 10.17  4.25  0.37   .     .     .     .     .    0.10  4.71 10.50
