20069 A1   4.9   4.0   4.4   4.4   3.2   1.9   1.4   1.8   1.7   2.5   4.3   4.7
20069 A2   4.3   3.9   4.1   4.3   3.0   1.6   1.4   1.8   1.6   2.6   4.3   4.6
20069 A3   4.7   4.0   4.6   4.5   3.4   2.0   1.4   1.6   1.6   2.3   3.9   4.4
20069 A4   3.4   3.8   3.8   4.4   2.7   1.3   1.4   1.7   1.7   2.7   4.4   4.8
20069 A5  -0.9  -1.0  -1.0  -0.4  -0.1  -0.0  -0.1  -0.2  -0.4  -0.9  -0.8  -1.1
20069 A6  -0.8  -0.9  -1.0  -0.4  -0.1  -0.0  -0.1  -0.3  -0.5  -0.9  -0.9  -0.9
20069 A7  -0.8  -0.9  -0.9  -0.4  -0.1  -0.0  -0.1  -0.3  -0.5  -0.8  -0.8  -1.0
20087 A1   4.3   4.5   4.6   5.0   3.8   1.9   1.8   1.7   1.7   2.4   4.2   4.9
20087 A2   4.1   4.6   4.5   4.6   3.4   1.7   1.7   1.7   1.8   2.5   4.3   4.7
20087 A3   3.9   4.5   4.5   5.1   4.2   1.9   1.7   1.6   1.6   2.3   4.0   4.6
20087 A4   3.9   4.4   4.3   4.1   2.9   1.7   1.6   1.8   1.7   2.8   4.5   4.5
20087 A5  -0.9  -1.1  -1.2  -0.2  -0.1  -0.1  -0.2  -0.3  -0.5  -0.9  -0.7  -0.9
20087 A6  -0.7  -0.8  -0.9  -0.2  -0.0  -0.0  -0.1  -0.4  -0.6  -0.8  -0.7  -1.0
20087 A7  -0.9  -1.0  -1.2  -0.2  -0.1  -0.0  -0.2  -0.3  -0.6  -0.8  -0.7  -0.9
20292 A1   4.6   4.1   4.9   4.4   3.7   0.9   2.2   2.1   2.1   3.2   4.6   4.0
20292 A2   4.3   4.0   4.7   4.1   3.5   0.6   2.2   2.2   2.0   4.2   4.6   4.5
20292 A3   4.3   4.3   4.9   4.6   3.6   1.0   1.6   1.4   2.0   3.0   4.6   3.4
20292 A4   3.6   4.1   3.9   3.1  -2.1  -0.8   2.2   1.5   0.0   4.1   4.6   4.6
20292 A5  -0.6  -1.0  -0.5  -0.3  -0.1  -0.1  -0.5  -0.6  -1.9  -1.1  -0.7  -0.7
20292 A6  -0.9  -0.9  -0.6  -0.2  -0.1  -0.5  -0.8  -0.6  -2.4  -0.9  -0.8  -0.8
20292 A7  -0.7  -1.0  -0.4  -0.2  -0.1  -0.4  -0.2  -0.5  -2.1  -1.0  -0.7  -0.7
20476 A1   5.2   5.0   6.0   6.6   4.6   2.5   2.5   2.9   2.6   4.2   5.2   4.6
20476 A2   5.1   5.0   5.4   6.6   4.2   2.4   2.4   2.9   2.7   4.5   5.2   4.7
20476 A3   5.3   4.7   6.2   6.5   5.0   2.5   2.6   2.8   2.3   3.8   4.4   4.5
20476 A4   4.9   4.8   4.8   6.1   3.8   2.2   2.1   2.9   2.8   4.8   5.5   4.8
20476 A5  -1.0  -0.9  -0.6  -0.3  -0.2  -0.2  -0.5  -0.5  -0.5  -0.9  -0.8  -1.1
20476 A6  -0.6  -1.0  -0.5  -0.2  -0.1  -0.0  -0.3  -0.5  -0.8  -1.0  -0.8  -1.0
20476 A7  -0.9  -1.0  -0.5  -0.2  -0.1  -0.1  -0.4  -0.5  -0.5  -0.9  -0.7  -1.0
20667 A1   6.3   5.6   6.8   6.5   4.2   1.0   3.2   2.7   1.8   1.7   4.3   5.7
20667 A2   6.0   5.4   6.0   5.8   3.7   0.6   3.2   2.8   0.6   1.5   4.4   5.9
20667 A3   6.6   5.8   6.1   7.1   4.7   1.5   3.3   2.6   0.1   2.7   4.7   4.0
20667 A4   5.5   5.3   5.0   5.1   2.1   0.2   3.1   2.9  -1.1   0.9   4.8   6.3
20667 A5  -2.3  -1.0  -1.1  -0.4  -1.9  -0.1  -0.5  -0.6  -0.5  -1.7  -0.9  -2.9
20667 A6  -1.9  -0.9  -0.9  -0.7  -1.6  -0.0  -0.3  -0.3  -0.5  -1.3  -0.9  -1.6
20667 A7  -2.3  -0.9  -0.6  -0.6  -4.0  -0.3  -0.3  -0.4  -0.4  -1.3  -0.9  -3.3
20674 A1   4.8   5.0   6.0   5.5   3.3   2.2   3.2   3.0   2.0   2.8   4.8   4.8
20674 A2   4.1   4.8   5.3   5.3   2.9   2.1   3.0   3.2   2.2   3.3   4.6   4.9
20674 A3   5.0   5.1   5.6   5.4   3.7   2.3   3.2   2.8   1.8   2.2   4.6   4.8
20674 A4   3.6   4.6   4.7   4.8   2.6   2.0   3.1   3.1   2.2   3.9   4.5   4.8
20674 A5  -1.1  -1.0  -0.9  -0.4  -0.2  -0.4  -0.3  -0.6  -0.7  -0.8  -0.9  -1.0
20674 A6  -0.7  -1.0  -0.5  -0.4  -0.2  -0.1  -0.2  -0.5  -0.6  -0.9  -0.8  -1.1
20674 A7  -0.9  -0.9  -0.5  -0.4  -0.2  -0.2  -0.2  -0.5  -0.6  -0.8  -0.8  -1.0
20744 A1   4.2   3.6   4.5   3.9   2.8   2.4   3.1   2.5   2.6   2.5   2.6   2.9
20744 A2   4.0   3.7   4.1   3.7   2.8   2.2   3.0   2.6   2.6   2.6   2.6   3.2
20744 A3   3.6   3.6   4.7   3.7   2.8   2.5   3.2   2.4   2.5   2.2   2.5   2.5
20744 A4   3.8   3.7   3.7   3.1   2.7   2.2   2.9   2.7   2.7   2.8   2.6   3.4
20744 A5  -0.7  -0.9  -0.6  -0.5  -0.3  -0.2  -0.6  -0.4  -0.4  -0.6  -0.8  -0.8
20744 A6  -0.8  -0.9  -0.7  -0.8  -0.1  -0.0  -0.4  -0.4  -0.4  -0.6  -0.8  -0.9
20744 A7  -0.7  -0.9  -0.7  -0.6  -0.2  -0.1  -0.5  -0.4  -0.4  -0.6  -0.8  -0.8
20891 A1   5.2   5.7   7.3   8.3   6.1   4.3   6.7   5.9   4.3   5.1   5.3   5.5
20891 A2   5.0   5.6   6.8   8.2   5.4   4.2   6.5   6.2   4.3   5.5   5.6   5.4
20891 A3   4.0   5.4   7.7   8.6   6.7   4.4   6.5   5.2   3.8   4.2   4.9   5.3
20891 A4   4.7   4.6   6.0   8.2   4.9   4.1   6.2   6.2   4.5   5.8   5.5   5.3
20891 A5  -2.4  -1.0  -0.5  -0.3  -0.3  -0.2  -0.5  -0.8  -0.9  -1.2  -1.5  -1.2
20891 A6  -1.9  -0.9  -0.6  -0.5  -0.1   0.1  -0.3  -0.5  -0.8  -1.3  -1.3  -1.1
20891 A7  -1.7  -0.9  -0.7  -0.4  -0.1  -0.1  -0.4  -0.7  -0.8  -1.2  -1.1  -1.2
20982 A1   5.5   6.7   8.4   9.1   6.8   5.4   6.9   5.9   4.3   5.3   5.5   6.3
20982 A2   4.8   6.5   8.1   8.2   6.3   5.3   6.8   6.2   4.7   6.2   5.5   6.5
20982 A3   5.7   6.6   8.4   9.6   7.1   5.3   6.9   5.5   3.8   4.2   5.2   5.9
20982 A4   4.5   6.1   7.5   7.7   5.7   4.9   7.0   6.2   4.9   6.2   5.2   6.5
20982 A5  -1.3  -1.2  -0.7  -0.4  -0.3  -0.4  -0.5  -0.7  -1.0  -1.3  -1.2  -1.3
20982 A6  -1.1  -1.0  -0.8  -0.8  -0.2  -0.1  -0.3  -0.6  -0.8  -1.4  -1.4  -1.3
20982 A7  -1.2  -1.1  -0.8  -0.4  -0.3  -0.3  -0.4  -0.6  -0.9  -1.4  -1.3  -1.3
21432 A1   4.7   4.8   5.1   5.1   4.0   2.3   2.6   2.4   2.1   4.1   5.1   4.8
21432 A2   4.7   4.7   5.2   4.7   3.3   2.1   2.6   2.4   2.2   4.5   5.5   4.7
21432 A3   4.6   4.7   4.9   5.5   4.3   2.6   2.6   2.1   2.0   3.6   4.6   4.7
21432 A4   4.2   4.3   4.9   4.2   2.6   1.9   2.7   2.3   2.3   4.9   5.6   4.7
21432 A5  -0.7  -0.9  -0.4  -0.2  -0.1  -0.1  -0.4  -0.6  -0.5  -0.8  -0.8  -0.8
21432 A6  -0.6  -0.8  -0.5  -0.2  -0.1  -0.0  -0.2  -0.3  -0.6  -1.0  -0.7  -0.9
21432 A7  -0.6  -0.7  -0.4  -0.2  -0.1  -0.0  -0.2  -0.4  -0.5  -0.8  -0.7  -0.8
21802 A1   5.2   4.8   7.1   8.1   4.4   4.3   8.1   5.8   3.8   4.4   5.4   5.4
21802 A2   4.8   4.6   6.4   7.9   4.0   4.0   7.9   6.2   3.8   5.2   5.5   5.3
21802 A3   4.7   5.0   7.0   8.4   4.7   4.4   7.9   5.2   3.6   3.8   4.8   5.3
21802 A4   4.1   4.3   5.5   7.8   3.5   3.3   7.6   6.5   4.1   5.8   4.9   5.1
21802 A5  -8.4  -1.5  -0.7  -1.2  -2.3  -0.1  -0.8  -2.3  -1.2  -1.2  -1.5  -1.4
21802 A6  -7.5  -1.1  -2.0  -0.8  -0.2  -0.1  -0.8  -3.4  -0.8  -1.1  -1.1  -1.6
21802 A7  -2.7  -1.2  -1.9  -0.7  -0.1   0.0  -2.2  -2.5  -0.7  -1.1  -1.2  -1.2
21908 A1   5.7   6.3  11.5  11.3   8.0   7.3   7.5   1.2   5.1  -2.0   6.1   6.2
21908 A2   5.2   5.0  10.7  11.2   7.4   6.6   7.2   7.1   5.5  -5.3   5.5   5.7
21908 A3   5.9   6.5  11.7  11.6   8.1   7.6   7.6   6.8   4.8  -5.8   6.0   6.1
21908 A4   5.2   3.7  10.1  10.8   6.8   6.0   7.1   7.3   5.8 -10.5   4.7   5.5
21908 A5  -3.7  -1.4  -0.5  -0.3  -2.3  -0.4  -0.7  -1.0  -1.3  -1.4  -2.2  -1.5
21908 A6  -2.5  -3.0  -0.9  -0.4  -0.3  -0.0  -0.8  -0.9  -1.3  -2.1  -2.1  -1.4
21908 A7  -3.1  -2.8  -0.8  -0.3  -2.5  -0.2  -0.7  -1.0  -1.0  -1.4  -2.3  -1.4
21921 A1   3.5   3.2   4.3   7.6   6.2   6.6   7.2   6.0   4.3   3.9   2.1   2.8
21921 A2   2.8   2.2   1.9   7.2   5.8   6.0   6.8   5.9   4.4   4.6   1.8   2.2
21921 A3   0.3  -1.8   1.2   7.7   6.5   6.8   7.4   5.8   4.2   3.3  -2.0   0.0
21921 A4  -0.3  -1.0  -2.5   6.2   5.5   5.3   6.2   5.9   4.5   5.0  -8.2  -1.7
21921 A5  -2.5  -1.4  -0.4  -0.8  -0.1  -0.3  -0.7  -0.7  -0.7  -1.1  -4.4  -3.8
21921 A6  -1.1  -1.0  -0.4  -0.4  -0.1  -0.1  -0.6  -0.6  -0.7  -1.3  -1.4  -1.3
21921 A7  -1.2  -0.9  -1.1  -0.2  -0.2  -0.2  -0.7  -1.1  -0.7  -1.2  -1.4  -1.2
21931 A1   4.7   4.7   6.0   8.9   5.7   6.7   7.8   6.3   4.3   4.9   4.3   4.4
21931 A2   4.2   4.4   5.4   8.5   4.8   6.5   7.8   6.3   4.6   5.5   4.8   4.4
21931 A3   4.8   4.7   6.8   9.1   6.2   7.0   7.3   5.9   4.0   4.0   3.7   4.2
21931 A4   3.8   4.1   4.4   8.1   4.3   6.3   7.6   6.0   4.7   6.2   5.0   4.4
21931 A5  -0.8  -0.6  -0.3  -0.2  -0.2  -0.3  -0.8  -0.8  -0.8  -1.1  -1.2  -0.9
21931 A6  -0.8  -0.7  -0.6  -0.4  -0.1  -0.3  -0.5  -0.5  -0.6  -1.1  -1.0  -0.8
21931 A7  -0.8  -0.7  -0.4  -0.3  -0.1  -0.3  -0.6  -0.6  -0.6  -1.1  -1.3  -1.0
21946 A1   5.3   4.9   6.1   7.6   5.6   6.3   7.1   5.4   3.6   4.0   5.0   4.9
21946 A2   5.0   4.5   5.7   7.3   5.3   5.3   7.3   5.6   3.8   4.8   5.0   4.5
21946 A3   4.9   4.5   6.4   7.7   6.1   6.6   6.9   5.2   3.3   3.3   4.3   4.7
21946 A4   4.6   4.1   5.0   6.9   4.6   4.7   7.3   5.6   3.9   5.2   4.9   4.1
21946 A5  -0.8  -0.7  -0.2  -0.3  -0.1  -0.3  -0.7  -0.7  -0.6  -1.1  -0.9  -0.8
21946 A6  -0.6  -0.8  -0.2  -0.3  -0.0  -0.3  -0.5  -0.6  -0.5  -0.9  -0.8  -0.6
21946 A7  -0.7  -0.8  -0.2  -0.3  -0.0  -0.3  -0.6  -0.7  -0.6  -1.0  -0.9  -0.6
21982 A1   5.0   4.5   5.6   5.3   4.0   3.1   3.6   3.2   2.5   2.5   2.8   4.3
21982 A2   5.4   4.6   5.7   4.8   3.6   3.0   3.7   3.4   2.7   2.6   3.3   4.5
21982 A3   4.6   4.1   5.5   5.8   4.3   3.3   3.5   3.1   2.2   2.2   2.1   3.7
21982 A4   5.2   4.8   5.5   4.2   3.3   2.8   3.8   3.3   2.7   2.7   3.3   4.6
21982 A5  -1.0  -0.9  -0.7  -0.3  -0.1  -0.2  -0.2  -0.4  -0.5  -0.7  -0.8  -1.0
21982 A6  -0.7  -0.9  -0.6  -0.2  -0.2  -0.1  -0.1  -0.2  -0.5  -0.7  -0.9  -0.8
21982 A7  -0.9  -1.0  -0.7  -0.3  -0.2  -0.1  -0.2  -0.3  -0.5  -0.7  -0.8  -0.9
22113 A1   4.3   4.0   4.5   4.7   4.5   5.8   5.7   4.5   3.9   3.0   3.3   3.7
22113 A2   4.4   3.8   4.3   4.5   4.2   5.9   5.6   5.1   4.1   3.4   3.0   3.8
22113 A3   3.9   4.0   4.5   4.9   4.6   5.6   5.7   3.8   3.7   2.4   2.9   3.3
22113 A4   4.3   3.4   4.0   4.1   4.2   5.5   5.6   4.9   4.2   3.6   2.8   3.6
22113 A5  -0.8  -0.6  -0.3  -0.3  -0.3  -0.4  -0.5  -0.8  -0.5  -0.7  -0.8  -0.6
22113 A6  -0.7  -0.8  -0.5  -0.3  -0.2  -0.2  -0.3  -0.5  -0.4  -0.6  -0.8  -1.0
22113 A7  -0.7  -0.7  -0.4  -0.3  -0.2  -0.2  -0.4  -0.6  -0.4  -0.6  -0.9  -0.7
22165 A1   2.4   3.7   3.3   2.9   2.0   2.9   3.0   2.6   2.2   2.2   2.6   2.3
22165 A2   2.4   3.5   2.9   2.8   1.9   2.6   3.2   2.6   2.2   2.2   2.6   2.4
22165 A3   2.5   3.5   3.3   3.0   2.0   2.9   2.8   2.5   2.1   2.1   2.3   2.0
22165 A4   2.5   2.4   2.5   2.6   1.8   2.5   3.3   2.7   2.2   2.2   2.4   2.4
22165 A5  -0.6  -0.6  -0.4  -0.2  -0.2  -0.4  -0.5  -0.6  -0.4  -0.4  -0.6  -0.7
22165 A6  -0.6  -0.6  -0.4  -0.4  -0.2  -0.1  -0.4  -0.4  -0.3  -0.5  -0.6  -0.7
22165 A7  -0.6  -0.6  -0.4  -0.3  -0.2  -0.3  -0.4  -0.4  -0.3  -0.4  -0.7  -0.6
22217 A1   5.8   4.0   4.5   5.2   6.0   6.0   6.2   5.1   4.3   3.7   2.4   2.9
22217 A2   5.8   2.8   4.6   5.1   5.7   5.9   5.9   5.1   4.5   3.6   2.7   2.9
22217 A3   5.2   4.8   4.3   5.3   6.1   6.0   6.3   5.2   4.1   3.3   2.1   2.9
22217 A4   5.2   2.2   4.8   5.0   5.4   5.6   5.7   5.0   4.4   3.5   3.1   2.9
22217 A5  -0.8  -0.7  -0.4  -0.3  -0.2  -0.4  -0.4  -0.7  -0.5  -0.7  -0.9  -0.7
22217 A6  -0.9  -0.8  -0.7  -0.4  -0.1  -0.2  -0.3  -0.5  -0.5  -0.8  -0.9  -0.9
22217 A7  -0.8  -0.8  -0.6  -0.3  -0.1  -0.3  -0.3  -0.5  -0.5  -0.8  -0.8  -0.8
22235 A1   5.8   5.1   6.3   6.1   5.2   7.3   7.5   6.0   5.2   3.4   3.6   3.3
22235 A2   6.2   4.4   5.8   5.7   5.1   7.2   7.3   6.5   5.3   3.0   3.5   3.4
22235 A3   5.1   5.0   6.2   6.0   5.3   7.1   7.5   5.3   5.0   2.3   3.3   3.3
22235 A4   5.7   3.8   3.9   5.6   5.1   6.8   7.0   6.6   5.3   3.2   3.6   3.1
22235 A5  -0.8  -0.7  -0.5  -0.3  -0.2  -0.3  -0.5  -0.7  -0.5  -1.8  -1.3  -1.0
22235 A6  -1.0  -1.1  -1.2  -0.6  -0.1  -0.2  -0.3  -0.7  -0.5  -2.0  -1.0  -1.2
22235 A7  -0.9  -1.6  -0.7  -0.5  -0.2  -0.2  -0.4  -0.7  -0.4  -0.8  -0.8  -1.0
22471 A1   4.9   4.2   5.0   6.0   6.3   7.5   7.3   5.5   5.1   3.2   3.2   3.3
22471 A2   4.6   3.9   4.5   5.6   6.2   7.4   7.5   5.4   5.1   3.3   3.2   3.2
22471 A3   4.8   4.4   5.2   6.2   6.5   7.8   7.3   5.6   4.9   2.9   3.1   1.9
22471 A4   4.4   3.8   4.1   4.9   6.0   7.0   7.8   5.3   4.8   3.3   3.3   3.4
22471 A5  -1.0  -0.7  -0.5  -0.3  -0.2  -0.4  -0.4  -0.7  -0.6  -0.7  -1.1  -1.0
22471 A6  -1.1  -0.8  -0.8  -0.5  -0.2  -0.3  -0.4  -0.6  -0.5  -0.7  -1.2  -1.1
22471 A7  -1.1  -0.7  -2.8  -0.4  -0.2  -0.3  -0.3  -0.6  -0.5  -0.7  -1.2  -1.0
22520 A1   4.4   4.0   4.6   5.0   5.3   5.2   5.2   4.2   4.2   3.6   3.0   3.1
22520 A2   3.6   3.2   4.7   4.9   4.9   5.2   5.2   4.4   4.5   3.6   2.8   3.2
22520 A3   1.6   4.1   4.4   5.1   5.5   5.5   5.1   3.6   3.9   3.3   3.0   3.1
22520 A4   0.9   3.0   4.9   4.9   4.5   4.9   5.0   4.4   4.5   3.6   2.9   3.2
22520 A5  -4.5  -0.6  -0.4  -0.3  -0.3  -0.4  -0.5  -0.7  -0.6  -0.6  -0.7  -0.7
22520 A6  -0.8  -0.6  -0.5  -0.3  -0.2  -0.2  -0.2  -0.5  -0.5  -0.6  -0.9  -0.7
22520 A7  -0.7  -0.6  -0.4  -0.2  -0.2  -0.3  -0.4  -0.6  -0.4  -0.6  -0.8  -0.6
22550 A1   4.4   4.1   4.8   4.2   4.5   5.0   5.3   4.2   3.6   2.7   1.9   2.7
22550 A2   4.4   3.6   5.2   4.5   4.7   4.7   4.8   4.4   3.8   2.8   2.1   2.7
22550 A3   3.8   4.1   4.5   4.0   4.5   5.1   5.6   4.0   3.5   2.3   1.8   2.9
22550 A4   3.9   3.2   4.6   4.6   4.7   4.6   4.5   4.5   3.9   2.9   2.3   2.6
22550 A5  -0.9  -0.6  -0.5  -0.3  -0.5  -0.3  -0.5  -0.7  -0.6  -0.6  -1.0  -0.7
22550 A6  -1.1  -0.8  -0.7  -0.4  -0.2  -0.5  -0.5  -0.7  -0.6  -0.8  -1.2  -1.2
22550 A7  -0.9  -0.7  -0.5  -0.3  -0.3  -0.5  -0.5  -0.6  -0.6  -0.7  -1.1  -1.1
22619 A1   4.5   3.9   4.1   5.3   7.1   5.9   6.2   4.8   4.4   3.3   2.9   2.7
22619 A2   4.6   3.8   4.3   4.7   7.1   6.0   6.2   5.1   4.6   3.4   2.6   2.8
22619 A3   4.3   4.0   4.0   5.6   6.9   5.7   6.1   4.4   4.2   3.0   2.6   2.6
22619 A4   4.4   3.6   4.4   4.4   6.9   6.2   6.2   5.3   4.7   3.5   2.6   2.8
22619 A5  -0.8  -0.5  -0.3  -0.3  -0.3  -0.3  -0.5  -0.6  -0.6  -0.6  -0.7  -0.7
22619 A6  -0.9  -0.6  -0.5  -0.4  -0.1  -0.3  -0.3  -0.4  -0.4  -0.6  -1.0  -0.7
22619 A7  -0.7  -0.4  -0.4  -0.2  -0.2  -0.2  -0.4  -0.5  -0.6  -0.5  -0.8  -0.7
22641 A1   3.8   3.7   4.4   5.9   7.0   8.0   6.6   6.1   4.9   3.1   2.8   2.9
22641 A2   4.4   3.6   4.6   6.0   7.1   7.8   7.6   6.2   5.2   3.3   2.7   2.7
22641 A3   3.1   3.8   4.3   6.0   7.1   7.8   7.6   5.9   4.7   2.9   2.5   2.9
22641 A4   4.1   3.3   4.5   6.0   6.4   7.4   7.8   6.1   5.2   3.3   2.7   2.8
22641 A5  -0.8  -0.6  -0.4  -0.2  -1.5  -0.3  -0.5  -0.6  -0.6  -0.6  -0.8  -0.7
22641 A6  -1.0  -0.7  -0.6  -0.4  -0.1  -0.9  -0.7  -1.4  -0.7  -0.8  -1.1  -0.9
22641 A7  -0.8  -0.6  -0.5  -0.3  -0.2  -0.2  -0.4  -0.5  -0.5  -0.6  -1.0  -0.8
22676 A1   5.6   4.8   6.0   8.0   7.9   9.0   9.1   7.5   5.2   3.7   3.1   3.4
22676 A2   5.8   4.6   5.8   7.8   7.6   8.8   9.0   7.3   5.4   3.7   3.1   3.5
22676 A3   4.7   5.0   6.4   8.2   8.1   9.2   9.2   7.3   5.1   3.5   2.9   3.2
22676 A4   5.0   4.6   5.0   7.6   7.5   8.9   8.9   7.2   5.7   3.8   2.7   3.5
22676 A5  -1.0  -0.5  -0.4  -0.3  -0.3  -0.4  -0.7  -0.7  -0.6  -0.7  -1.4  -1.0
22676 A6  -1.1  -1.3  -0.9  -0.5  -0.2  -0.3  -0.4  -0.5  -0.7  -0.7  -1.5  -1.1
22676 A7  -1.0  -0.9  -0.6  -0.3  -0.2  -0.3  -0.5  -0.6  -0.6  -0.6  -1.5  -1.1
22768 A1   4.5   4.1   4.3   6.4   6.9   8.5   8.3   6.6   5.4   3.5   2.1   2.8
22768 A2   4.7   4.1   4.1   6.1   7.5   8.4   8.1   6.4   5.6   3.5   1.1   3.1
22768 A3   4.2   3.6   3.9   5.5   6.5   8.6   8.3   6.4   5.3   3.5   1.5   3.1
22768 A4   4.5  -6.3   4.3   5.9   7.4   8.0   7.9   6.1   5.6   2.8   0.9   3.0
22768 A5  -2.4  -1.0  -0.4  -0.6  -0.5  -0.3  -0.7  -0.7  -0.7  -0.7  -1.1  -1.2
22768 A6  -1.2  -1.1  -3.2  -0.8  -0.2  -0.4  -0.4  -0.6  -0.8  -1.3  -1.6  -1.4
22768 A7  -1.3  -0.7  -0.5  -0.5  -0.4  -0.4  -0.6  -0.6  -0.6  -1.0 -16.1  -1.5
22802 A1   3.1   2.9   3.1   5.9   7.3   7.4   7.7   6.1   5.2   3.9   2.6   2.9
22802 A2   3.0   2.6   3.1   5.8   7.1   7.3   7.6   6.1   5.4   4.1   2.6   2.9
22802 A3   3.1   3.0   3.0   6.2   7.5   7.4   7.8   6.0   4.8   3.6   2.6   2.8
22802 A4   2.8   2.4   3.2   5.6   6.9   7.2   7.4   6.2   5.4   4.1   2.7   3.0
22802 A5  -0.8  -0.6  -0.3  -0.2  -0.2  -0.3  -0.3  -0.5  -0.6  -0.6  -0.7  -0.7
22802 A6  -1.0  -0.8  -0.5  -0.3  -0.1  -0.2  -0.4  -0.5  -0.5  -0.6  -0.8  -0.8
22802 A7  -0.9  -0.6  -0.4  -0.2  -0.1  -0.2  -0.2  -0.5  -0.5  -0.5  -0.7  -0.7
22820 A1   4.1   3.9   4.0   5.6   7.4   7.0   7.1   6.2   5.0   3.1   2.8   2.5
22820 A2   3.8   3.3   4.1   5.6   7.3   6.6   7.2   6.4   5.2   3.4   2.7   2.5
22820 A3   3.4   3.7   3.9   5.8   7.5   7.3   6.9   5.8   4.8   2.9   2.6   2.4
22820 A4   3.4   3.2   4.3   5.5   6.9   6.2   7.1   6.5   5.5   3.6   2.5   2.5
22820 A5  -0.8  -0.7  -0.3  -0.5  -0.4  -0.3  -0.3  -0.6  -0.6  -0.6  -0.8  -0.7
22820 A6  -1.3  -0.7  -0.5  -0.4  -0.2  -0.4  -0.4  -0.5  -0.6  -0.6  -0.8  -0.7
22820 A7  -0.9  -0.6  -0.4  -0.3  -0.3  -0.3  -0.3  -0.5  -0.5  -0.5  -0.8  -0.7
22837 A1   4.4   3.7   3.8   6.1   7.5   8.7   7.7   5.8   5.2   3.1   2.5   2.6
22837 A2   4.3   3.4   3.9   6.1   7.5   8.7   7.5   6.0   5.9   3.3   2.4   2.6
22837 A3   3.9   3.8   3.5   6.1   7.2   8.7   7.7   5.2   4.1   2.9   2.3   2.6
22837 A4   3.8   3.1   3.9   6.0   7.6   8.2   7.5   6.1   6.0   3.4   2.3   2.5
22837 A5  -0.9  -0.6  -0.2  -0.4  -0.6  -0.4  -0.4  -0.5  -0.7  -0.6  -0.8  -0.8
22837 A6  -1.1  -0.7  -0.9  -0.5  -0.3  -0.5  -0.4  -0.6  -0.6  -0.7  -1.1  -2.2
22837 A7  -1.0  -0.6  -0.4  -0.4  -0.7  -0.7  -2.4  -0.6  -1.6  -0.6  -1.0  -1.2
23022 A1   5.9   5.6   5.9   4.7   3.5   3.0   3.2   3.6   3.1   2.9   4.1   4.3
23022 A2   5.6   5.2   5.5   4.4   3.3   2.7   3.0   3.7   3.3   3.0   3.9   4.4
23022 A3   5.4   5.3   5.6   4.6   3.7   3.2   3.3   3.5   2.9   2.8   4.1   4.0
23022 A4   5.0   4.8   4.9   4.1   3.1   2.5   2.9   3.8   3.4   3.1   3.9   4.5
23022 A5  -1.1  -1.0  -0.8  -0.5  -0.3  -0.3  -0.6  -0.8  -0.6  -0.8  -0.8  -1.1
23022 A6  -0.9  -1.1  -0.7  -0.4  -0.4  -0.0  -0.2  -0.3  -0.4  -0.9  -0.9  -1.1
23022 A7  -0.9  -1.1  -0.7  -0.8  -0.3  -0.1  -0.4  -0.4  -0.5  -0.9  -0.8  -1.0
23032 A1   5.1   5.9   6.4   5.1   3.9   3.3   4.1   0.2   0.1   0.1   4.1   5.1
23032 A2   4.7   5.5   6.2  -5.7   3.8   3.2   4.1   1.9   0.1   2.5   4.3   5.1
23032 A3   4.2   5.1   5.9   4.7   4.2   3.3   4.2   0.2  -1.0   0.9   4.0   5.0
23032 A4   4.2   5.0   5.6   5.2   3.5   3.2   4.0   2.8  -0.8   2.9   4.4   5.2
23032 A5  -1.4  -1.1  -0.7  -0.4  -0.2  -0.2  -0.6  -0.6  -1.2  -1.0  -1.1  -1.1
23032 A6  -0.9  -1.2  -0.7  -0.5  -0.3  -0.1  -0.3  -0.4  -0.5  -1.9  -1.0  -1.1
