20069  1  16.67  12.21   7.24   3.71   0.26   0.01   0.00   0.00
20069  2  14.73  11.86   6.47   3.37   0.26   0.03   0.00   0.00
20069  3  16.64  12.55   6.71   3.42   0.16   0.04   0.01   0.01
20069  4  17.29  10.99   5.46   2.62   0.14   0.00   0.00   0.00
20069  5  13.54  15.75   7.67   3.13   0.14   0.01   0.00   0.00
20069  6  16.12  12.25   6.12   3.13   0.38   0.04   0.00   0.00
20069  7  15.43  13.67   7.80   4.84   0.91   0.20   0.01   0.00
20069  8  12.46  16.19   9.43   5.90   1.07   0.22   0.03   0.00
20069  9  10.09  18.44  10.40   5.69   0.62   0.07   0.01   0.00
20069 10   9.84  19.52  11.69   6.31   0.48   0.03   0.00   0.00
20069 11  14.22  14.21   8.19   4.43   0.36   0.04   0.00   0.00
20069 12  15.73  14.13   8.31   4.87   0.42   0.04   0.00   0.00
20069 13 169.27 167.80  93.23  50.19   5.07   0.74   0.07   0.01
20087  1  16.58  11.30   5.66   2.81   0.21   0.04   0.01   0.00
20087  2  15.55   9.99   5.29   2.82   0.14   0.03   0.00   0.00
20087  3  17.97  10.06   5.31   2.64   0.13   0.00   0.00   0.00
20087  4  18.48   8.29   4.14   2.16   0.10   0.03   0.01   0.00
20087  5  16.83  11.27   5.13   2.01   0.06   0.00   0.00   0.00
20087  6  16.34  10.40   5.51   3.36   0.39   0.06   0.00   0.00
20087  7  15.38  12.38   7.97   5.22   1.14   0.32   0.06   0.00
20087  8  14.01  13.66   8.83   5.84   0.92   0.18   0.00   0.00
20087  9  11.29  15.24   9.47   5.61   0.54   0.07   0.00   0.00
20087 10  13.79  14.42   7.74   4.07   0.13   0.00   0.00   0.00
20087 11  16.00  11.26   5.55   2.67   0.14   0.01   0.00   0.00
20087 12  16.49  12.07   6.55   3.50   0.21   0.01   0.01   0.00
20087 13 187.78 139.47  76.66  42.42   4.10   0.75   0.10   0.00
20292  1  16.73  12.66   6.34   3.19   0.31   0.05   0.01   0.00
20292  2  15.43  11.35   6.34   3.64   0.45   0.12   0.01   0.00
20292  3  18.03  11.77   6.57   3.58   0.35   0.18   0.05   0.00
20292  4  17.78  11.05   5.68   2.95   0.23   0.05   0.01   0.00
20292  5  15.79  13.90   6.62   3.06   0.19   0.05   0.00   0.00
20292  6  17.74  10.88   6.05   3.83   0.75   0.18   0.03   0.00
20292  7  17.16  12.22   8.23   6.00   1.69   0.38   0.09   0.00
20292  8  14.17  15.23   9.92   6.99   1.68   0.39   0.06   0.01
20292  9  11.69  16.78  10.45   6.43   0.62   0.10   0.01   0.00
20292 10  10.22  18.97  10.71   5.64   0.26   0.08   0.03   0.00
20292 11  14.08  13.92   6.70   2.97   0.14   0.04   0.00   0.00
20292 12  16.07  13.30   6.96   3.70   0.39   0.08   0.00   0.00
20292 13 184.48 161.69  90.40  51.90   7.08   1.70   0.31   0.01
20476  1  17.50  10.92   7.81   5.53   1.14   0.53   0.11   0.03
20476  2  16.86   9.83   7.06   4.39   0.78   0.22   0.03   0.03
20476  3  19.28  10.00   7.06   4.69   0.36   0.11   0.03   0.03
20476  4  19.36   9.56   6.47   3.92   0.33   0.03   0.00   0.00
20476  5  17.67  12.47   6.31   2.92   0.06   0.00   0.00   0.00
20476  6  17.00  12.17   7.08   4.19   0.69   0.14   0.03   0.00
20476  7  17.78  12.36   8.03   5.28   0.94   0.31   0.03   0.00
20476  8  17.03  13.11   9.33   6.39   1.39   0.33   0.03   0.00
20476  9  12.54  15.74  10.23   6.60   0.46   0.06   0.03   0.00
20476 10  13.31  16.60  10.37   5.89   0.37   0.03   0.00   0.00
20476 11  17.71  11.43   7.37   4.31   0.23   0.00   0.00   0.00
20476 12  19.40  11.60   8.20   5.26   0.63   0.11   0.03   0.00
20476 13 203.69 144.25  94.31  58.75   7.33   1.86   0.31   0.08
20667  1  10.65  14.07   7.53   3.70   0.28   0.07   0.04   0.00
20667  2  10.43  12.35   6.48   3.32   0.25   0.04   0.00   0.00
20667  3  10.96  13.21   6.85   3.36   0.28   0.13   0.04   0.00
20667  4  12.63  11.20   5.68   2.90   0.25   0.08   0.01   0.00
20667  5  11.76  13.66   6.68   3.44   0.23   0.05   0.00   0.00
20667  6  12.23  11.49   6.48   4.01   0.71   0.24   0.05   0.00
20667  7  12.00  10.60   6.81   4.88   1.31   0.54   0.09   0.00
20667  8   9.68  14.40   9.71   6.91   1.63   0.56   0.04   0.01
20667  9   7.80  17.03  11.20   7.33   1.23   0.16   0.00   0.00
20667 10   6.96  18.40  11.01   6.34   0.53   0.03   0.00   0.00
20667 11   8.86  14.36   7.79   4.29   0.33   0.05   0.01   0.01
20667 12   8.99  13.77   8.00   4.09   0.38   0.13   0.01   0.00
20667 13 121.30 162.06  92.79  53.75   7.30   2.05   0.28   0.02
20674  1  12.22  18.39  11.61   7.78   1.59   0.37   0.04   0.03
20674  2  13.61  14.65   9.11   6.32   1.19   0.29   0.04   0.01
20674  3  15.28  15.72  10.20   6.42   0.92   0.20   0.05   0.00
20674  4  15.56  14.44   8.11   4.97   0.52   0.10   0.00   0.00
20674  5  14.58  16.42   9.46   5.30   0.67   0.08   0.00   0.00
20674  6  14.13  15.59   9.67   6.25   1.51   0.37   0.04   0.01
20674  7  16.62  14.29   9.91   7.13   2.20   0.72   0.10   0.00
20674  8  13.89  17.11  12.27   8.81   2.46   0.70   0.10   0.00
20674  9   9.04  20.96  15.66  11.08   2.15   0.54   0.03   0.00
20674 10   9.13  21.87  14.67   9.22   0.85   0.14   0.00   0.00
20674 11  12.13  17.86  11.33   6.85   0.61   0.14   0.01   0.00
20674 12  12.76  18.24  11.89   7.87   1.33   0.33   0.08   0.01
20674 13 158.92 205.56 133.89  88.00  16.00   3.97   0.48   0.06
20744  1  13.66  14.20   9.61   6.70   1.29   0.37   0.13   0.05
20744  2  12.87  12.52   8.47   5.95   0.70   0.23   0.01   0.00
20744  3  14.90  13.32   8.53   5.38   0.76   0.23   0.04   0.00
20744  4  14.71  12.60   7.77   4.69   0.60   0.10   0.01   0.01
20744  5  15.49  12.73   7.49   4.49   0.42   0.09   0.00   0.00
20744  6  15.04  12.18   8.05   5.62   1.09   0.24   0.04   0.00
20744  7  15.41  12.41   9.12   6.77   2.05   0.77   0.22   0.08
20744  8  13.03  14.35  10.56   7.94   1.78   0.38   0.05   0.00
20744  9  10.34  16.16  12.17   9.29   2.08   0.52   0.04   0.00
20744 10  11.34  15.58  11.73   8.48   1.45   0.23   0.08   0.04
20744 11  12.67  13.22   9.36   6.45   0.82   0.20   0.09   0.05
20744 12  12.47  14.43  10.57   6.96   1.08   0.32   0.11   0.03
20744 13 159.13 160.70 111.25  77.20  13.85   3.61   0.80   0.25
20891  1  16.07  12.51   6.78   3.31   0.09   0.01   0.00   0.00
20891  2  14.98  11.64   6.36   3.08   0.14   0.00   0.00   0.00
20891  3  17.31  11.91   6.20   3.11   0.15   0.05   0.00   0.00
20891  4  16.48  11.79   6.62   3.41   0.16   0.01   0.00   0.00
20891  5  16.99  12.21   7.15   4.55   0.29   0.03   0.00   0.00
20891  6  17.13  11.10   8.05   5.93   1.60   0.37   0.08   0.03
20891  7  18.48  10.39   8.22   6.60   2.43   0.95   0.22   0.07
20891  8  16.02  12.84   9.89   7.71   2.26   0.70   0.16   0.01
20891  9  14.11  13.82  10.25   7.51   1.40   0.37   0.00   0.00
20891 10  10.75  18.11  11.91   7.06   0.55   0.07   0.00   0.00
20891 11  13.22  14.71   9.00   5.16   0.29   0.03   0.00   0.00
20891 12  14.72  14.49   8.33   4.52   0.26   0.05   0.02   0.01
20891 13 186.26 155.53  98.75  61.95   9.62   2.64   0.48   0.13
20982  1  14.15  15.19   9.70   5.73   0.35   0.09   0.00   0.00
20982  2  14.19  12.99   8.08   4.90   0.27   0.00   0.00   0.00
20982  3  16.13  12.91   7.72   4.49   0.28   0.01   0.00   0.00
20982  4  14.99  13.11   8.15   4.71   0.39   0.06   0.00   0.00
20982  5  16.37  13.77   8.94   5.34   0.87   0.19   0.01   0.00
20982  6  15.84  13.41  10.15   7.76   2.06   0.54   0.10   0.00
20982  7  18.16  11.27   8.94   7.22   2.67   1.04   0.25   0.11
20982  8  15.11  14.30  11.42   8.91   3.01   0.97   0.15   0.03
20982  9  12.81  15.67  12.19   9.24   1.87   0.34   0.04   0.01
20982 10  10.87  18.16  13.39   9.10   1.14   0.16   0.00   0.00
20982 11  12.80  15.30  10.66   6.81   0.70   0.09   0.00   0.00
20982 12  13.61  15.82  10.53   6.75   0.51   0.06   0.00   0.00
20982 13 175.03 171.91 119.86  80.96  14.13   3.57   0.56   0.15
21432  1  20.48   9.92   4.20   1.62   0.05   0.00   0.00   0.00
21432  2  18.73   9.16   3.58   1.47   0.08   0.03   0.01   0.00
21432  3  21.15   9.68   4.25   1.86   0.10   0.01   0.01   0.00
21432  4  19.77   9.65   4.15   1.66   0.08   0.03   0.00   0.00
21432  5  18.57  12.39   5.59   2.30   0.09   0.00   0.00   0.00
21432  6  17.97  11.96   6.66   4.11   0.58   0.10   0.00   0.00
21432  7  16.87  14.11   9.16   6.34   1.47   0.42   0.06   0.01
21432  8  14.72  16.22   9.29   5.82   1.05   0.29   0.01   0.00
21432  9  12.25  17.71  10.03   5.84   0.41   0.05   0.00   0.00
21432 10  12.03  18.97   9.63   4.29   0.13   0.01   0.00   0.00
21432 11  17.62  12.34   5.23   2.03   0.03   0.00   0.00   0.00
21432 12  20.21  10.72   4.41   1.64   0.14   0.05   0.00   0.00
21432 13 210.13 152.71  76.14  38.96   4.19   0.99   0.10   0.01
21802  1  17.99  11.49   6.01   2.54   0.04   0.00   0.00   0.00
21802  2  17.25  10.18   5.14   2.00   0.09   0.03   0.00   0.00
21802  3  18.78  11.28   5.61   2.27   0.03   0.00   0.00   0.00
21802  4  18.16  10.95   5.66   2.68   0.13   0.01   0.00   0.00
21802  5  17.15  12.35   6.90   3.72   0.29   0.04   0.00   0.00
21802  6  17.73  10.48   7.27   5.15   1.19   0.41   0.04   0.01
21802  7  19.00  10.03   7.41   5.33   1.62   0.67   0.19   0.00
21802  8  17.23  12.68   9.37   7.01   1.92   0.54   0.09   0.01
21802  9  15.08  13.53   9.35   5.92   0.81   0.15   0.03   0.00
21802 10  11.48  17.96  10.70   5.72   0.08   0.01   0.00   0.00
21802 11  16.00  12.49   7.27   3.68   0.08   0.00   0.00   0.00
21802 12  17.51  12.35   6.88   2.95   0.03   0.00   0.00   0.00
21802 13 203.15 145.62  87.47  48.95   6.29   1.86   0.34   0.03
21908  1  18.90   9.73   4.85   2.18   0.05   0.00   0.00   0.00
21908  2  17.11   8.86   4.01   1.66   0.05   0.00   0.00   0.00
21908  3  18.33  10.66   5.44   2.66   0.10   0.00   0.00   0.00
21908  4  19.07  10.14   5.84   3.48   0.30   0.08   0.00   0.00
21908  5  19.16  10.53   6.93   4.77   1.00   0.19   0.01   0.00
21908  6  18.25  10.44   8.19   6.67   2.51   0.71   0.08   0.01
21908  7  18.97  10.44   8.60   7.10   2.89   1.23   0.27   0.08
21908  8  18.33  11.79   9.59   7.89   2.58   0.92   0.14   0.05
21908  9  16.47  12.18   9.14   6.99   1.49   0.31   0.04   0.01
21908 10  12.56  16.74  10.95   6.88   0.59   0.01   0.00   0.00
21908 11  15.45  12.51   7.36   3.97   0.16   0.00   0.00   0.00
21908 12  18.18  11.10   5.76   3.21   0.04   0.00   0.00   0.00
21908 13 210.32 134.79  86.45  57.30  11.74   3.45   0.55   0.16
21921  1  13.55  13.93   8.20   3.76   0.06   0.00   0.00   0.00
21921  2  12.65  12.13   7.13   3.52   0.08   0.00   0.00   0.00
21921  3  15.42  12.06   7.10   3.84   0.09   0.00   0.00   0.00
21921  4  17.57   9.02   5.55   3.35   0.28   0.02   0.00   0.00
21921  5  18.88   8.31   5.63   3.99   0.75   0.15   0.02   0.00
21921  6  16.73   9.85   7.77   6.40   1.92   0.64   0.07   0.00
21921  7  17.13  10.07   8.41   7.11   2.76   0.98   0.25   0.11
21921  8  16.05  11.71   9.84   8.25   3.30   1.36   0.29   0.09
21921  9  13.93  12.91  10.05   8.08   2.31   0.71   0.09   0.05
21921 10   9.67  18.34  13.41   9.20   1.15   0.25   0.00   0.00
21921 11  12.35  14.73   9.16   5.49   0.22   0.02   0.00   0.00
21921 12  13.43  14.32   8.47   4.45   0.12   0.03   0.00   0.00
21921 13 177.22 147.24 100.63  67.41  13.06   4.16   0.72   0.25
21931  1  18.08  10.92   5.73   2.59   0.10   0.01   0.00   0.00
21931  2  16.87   9.95   5.32   2.44   0.15   0.03   0.00   0.00
21931  3  18.77   9.42   4.86   2.23   0.04   0.00   0.00   0.00
21931  4  20.11   7.84   4.32   2.25   0.09   0.01   0.00   0.00
21931  5  20.19   9.09   5.33   3.54   0.42   0.06   0.01   0.01
21931  6  18.16  10.70   7.63   5.77   1.78   0.46   0.05   0.01
21931  7  18.25  11.57   9.11   7.20   2.70   1.03   0.22   0.08
21931  8  17.00  13.20   9.85   7.68   2.27   0.66   0.09   0.01
21931  9  16.04  13.19   9.46   6.66   1.16   0.25   0.01   0.00
21931 10  15.30  14.06   9.09   5.51   0.43   0.05   0.00   0.00
21931 11  16.48  12.62   7.58   4.15   0.27   0.01   0.00   0.00
21931 12  17.77  12.00   6.40   3.53   0.18   0.01   0.00   0.00
21931 13 212.81 134.41  84.59  53.52   9.58   2.58   0.38   0.11
21946  1  17.52  13.03   7.89   4.23   0.17   0.00   0.00   0.00
21946  2  15.80  12.04   6.96   3.11   0.13   0.03   0.00   0.00
21946  3  19.97  10.59   5.82   2.85   0.15   0.00   0.00   0.00
21946  4  20.46   9.11   4.92   2.52   0.04   0.00   0.00   0.00
21946  5  20.03  10.32   5.35   2.86   0.28   0.00   0.00   0.00
21946  6  18.80  10.76   7.13   4.70   1.30   0.44   0.06   0.01
21946  7  18.75  11.76   7.83   5.92   1.94   0.66   0.08   0.01
21946  8  16.86  13.69   9.41   6.68   1.70   0.52   0.07   0.03
21946  9  14.73  14.85  10.00   6.54   1.07   0.15   0.03   0.01
21946 10  12.45  18.55  12.79   7.18   0.42   0.04   0.00   0.00
21946 11  15.28  14.72   9.44   5.51   0.35   0.04   0.00   0.00
21946 12  18.01  12.97   7.89   3.97   0.14   0.03   0.00   0.00
21946 13 208.42 152.21  95.30  56.00   7.70   1.92   0.24   0.07
21982  1  20.30  10.35   5.85   3.36   0.33   0.06   0.00   0.00
21982  2  19.31   8.62   4.72   2.52   0.21   0.08   0.03   0.02
21982  3  22.39   8.24   4.24   2.39   0.17   0.04   0.01   0.01
21982  4  21.37   8.29   4.10   2.18   0.11   0.01   0.00   0.00
21982  5  20.66   9.94   4.61   2.34   0.16   0.01   0.00   0.00
21982  6  21.08   8.53   4.79   2.94   0.44   0.06   0.02   0.01
21982  7  19.66  10.96   7.08   5.18   1.25   0.27   0.01   0.00
21982  8  16.77  13.75   8.65   6.02   1.25   0.35   0.02   0.00
21982  9  16.34  13.32   7.26   4.61   0.83   0.24   0.01   0.00
21982 10  16.80  13.84   7.68   4.31   0.53   0.07   0.00   0.00
21982 11  18.75  10.91   6.06   3.61   0.30   0.05   0.00   0.00
21982 12  21.38   9.51   4.92   2.64   0.22   0.06   0.01   0.00
21982 13 233.18 125.17  69.35  41.75   5.74   1.28   0.12   0.04
22113  1  12.89  17.97  12.05   7.57   0.91   0.06   0.00   0.00
22113  2  12.99  15.19   9.51   5.89   0.42   0.01   0.00   0.00
22113  3  15.27  15.58   9.76   5.99   0.43   0.04   0.00   0.00
22113  4  15.81  14.19   9.20   6.25   0.66   0.09   0.00   0.00
22113  5  16.14  14.85  10.19   7.14   1.54   0.34   0.01   0.00
22113  6  14.70  15.29  11.78   9.34   2.82   1.09   0.25   0.03
22113  7  15.86  15.14  12.30  10.28   4.03   1.81   0.38   0.09
22113  8  14.63  16.37  13.09  10.80   3.72   1.62   0.38   0.11
22113  9  13.15  16.85  12.99  10.56   3.28   1.06   0.20   0.03
22113 10  12.90  18.10  13.59  10.39   2.61   0.56   0.03   0.00
22113 11  12.42  17.58  12.15   8.71   1.68   0.34   0.03   0.00
22113 12  12.09  18.91  12.95   8.86   1.16   0.20   0.00   0.00
22113 13 168.84 196.03 139.57 101.77  23.27   7.23   1.28   0.25
22165  1  10.45  18.92  12.91   8.45   1.04   0.21   0.01   0.00
22165  2  10.33  16.50  10.70   6.70   0.54   0.10   0.01   0.00
22165  3  12.80  16.63  10.55   6.27   0.45   0.12   0.01   0.00
22165  4  14.35  14.13   8.32   5.10   0.40   0.07   0.00   0.00
22165  5  15.97  13.46   8.36   5.40   0.73   0.11   0.01   0.00
22165  6  16.81  11.66   7.73   5.68   1.55   0.60   0.11   0.03
22165  7  17.77  10.99   7.90   5.87   1.70   0.68   0.15   0.04
22165  8  14.35  14.07  10.19   7.77   2.22   0.83   0.13   0.01
22165  9  10.47  17.72  13.23  10.16   2.31   0.48   0.02   0.00
22165 10   8.02  21.61  16.85  12.81   2.10   0.38   0.04   0.00
22165 11   8.17  19.96  14.54  10.34   1.02   0.06   0.00   0.00
22165 12   9.99  19.11  13.27   9.07   0.83   0.04   0.00   0.00
22165 13 148.15 192.93 133.25  92.70  14.73   3.64   0.49   0.08
22217  1  11.93  18.61  10.69   7.04   1.06   0.13   0.00   0.00
22217  2  11.80  16.12   9.63   5.91   0.65   0.07   0.00   0.00
22217  3  15.37  15.17   8.86   5.66   0.83   0.13   0.00   0.00
22217  4  16.19  13.28   8.49   5.98   0.87   0.18   0.01   0.00
22217  5  16.85  13.69   9.42   7.32   2.01   0.70   0.08   0.02
22217  6  15.66  14.01  10.96   8.84   3.23   1.09   0.18   0.04
22217  7  17.03  13.61  10.83   8.97   3.96   1.74   0.50   0.14
22217  8  16.12  14.50  11.50   9.75   4.10   1.58   0.32   0.06
22217  9  14.36  15.50  11.40   9.29   3.50   1.15   0.20   0.01
22217 10  14.12  16.73  11.70   8.99   2.59   0.77   0.07   0.00
22217 11  11.77  18.05  11.77   8.52   1.62   0.24   0.00   0.00
22217 12  12.15  18.77  11.81   7.75   1.02   0.09   0.00   0.00
22217 13 173.34 188.04 127.04  94.03  25.46   7.85   1.36   0.26
22235  1  11.22  19.01  12.22   7.72   0.88   0.13   0.02   0.01
22235  2  10.84  16.39  10.27   6.61   0.57   0.02   0.00   0.00
22235  3  13.90  16.35  10.77   7.25   0.88   0.10   0.00   0.00
22235  4  15.43  13.47   9.07   6.66   1.08   0.19   0.00   0.00
22235  5  15.46  15.31  10.67   8.11   2.35   0.76   0.06   0.01
22235  6  15.19  14.45  11.35   9.07   3.28   1.31   0.17   0.04
22235  7  16.39  13.87  11.29   9.27   3.94   1.75   0.51   0.10
22235  8  14.39  15.87  12.66  10.52   4.13   1.88   0.54   0.16
22235  9  12.75  16.89  12.64  10.04   3.19   1.11   0.14   0.01
22235 10  13.07  17.55  13.27  10.17   2.87   0.73   0.06   0.00
22235 11  10.96  17.95  12.53   8.93   1.66   0.27   0.04   0.01
22235 12  10.42  20.20  13.40   9.22   1.24   0.10   0.00   0.00
22235 13 160.02 197.31 140.13 103.57  26.07   8.35   1.54   0.34
22471  1   9.96  21.04  14.37   9.65   0.98   0.06   0.00   0.00
22471  2  10.55  17.69  12.51   8.12   0.57   0.04   0.00   0.00
22471  3  14.14  16.86  12.12   7.92   0.84   0.06   0.00   0.00
22471  4  15.69  14.31  10.08   6.92   1.31   0.24   0.00   0.00
22471  5  16.39  14.61  11.14   8.65   2.16   0.59   0.06   0.00
22471  6  16.24  13.76  10.98   8.94   3.10   1.24   0.24   0.06
22471  7  17.08  13.92  11.35   9.18   3.69   1.61   0.37   0.16
22471  8  14.47  16.53  13.90  11.31   4.86   2.18   0.49   0.12
22471  9  11.69  18.31  15.37  12.45   4.22   1.37   0.16   0.02
22471 10  10.31  20.67  16.98  13.39   4.06   0.94   0.00   0.00
22471 11   8.63  21.37  15.51  11.45   2.14   0.29   0.02   0.00
22471 12   8.98  22.02  16.43  11.41   1.86   0.08   0.00   0.00
22471 13 154.14 211.08 160.73 119.39  29.80   8.71   1.35   0.37
22520  1  14.43  15.93   9.59   6.25   0.57   0.03   0.00   0.00
22520  2  14.09  13.87   8.60   5.35   0.35   0.01   0.00   0.00
22520  3  16.93  13.74   8.51   5.44   0.62   0.05   0.00   0.00
22520  4  17.75  11.65   7.99   5.85   1.18   0.17   0.02   0.00
22520  5  17.93  12.44   9.37   7.35   2.28   0.71   0.16   0.02
22520  6  16.51  13.19  10.69   9.02   3.39   1.24   0.32   0.07
22520  7  17.52  13.17  10.41   8.78   3.53   1.41   0.32   0.11
22520  8  16.16  14.53  11.59   9.73   3.92   1.65   0.38   0.13
22520  9  13.12  16.27  12.65  10.09   3.30   1.14   0.27   0.10
22520 10  13.15  17.22  13.06  10.28   2.93   0.83   0.11   0.02
22520 11  12.67  16.71  12.16   8.76   1.60   0.22   0.03   0.00
22520 12  13.54  17.13  11.08   7.60   0.98   0.09   0.01   0.00
22520 13 183.79 175.85 125.69  94.51  24.65   7.56   1.64   0.45
22550  1  11.22  19.54  13.52   9.31   0.99   0.12   0.01   0.00
22550  2  11.29  16.94  11.48   7.94   0.84   0.07   0.00   0.00
22550  3  15.42  15.58  11.02   7.92   0.90   0.13   0.00   0.00
22550  4  17.87  12.13   8.89   6.73   1.39   0.29   0.02   0.00
22550  5  18.44  12.56  10.16   8.60   2.59   0.79   0.12   0.04
22550  6  17.30  12.70  10.69   9.25   3.62   1.54   0.32   0.08
22550  7  18.70  12.30  10.59   8.94   3.87   1.87   0.56   0.18
22550  8  16.80  14.20  12.10  10.32   4.18   1.69   0.39   0.12
22550  9  13.65  16.35  13.69  11.68   4.10   1.28   0.23   0.03
22550 10  11.84  18.77  15.25  12.54   3.37   0.99   0.07   0.00
22550 11   9.84  19.26  14.65  11.40   2.06   0.33   0.01   0.00
22550 12  10.26  20.50  14.96  10.94   1.51   0.16   0.01   0.00
22550 13 172.62 190.84 146.99 115.57  29.40   9.28   1.74   0.46
22619  1  12.14  18.84  12.84   8.59   1.35   0.12   0.00   0.00
22619  2  12.55  15.65  11.10   7.67   0.78   0.04   0.00   0.00
22619  3  15.55  15.45  11.43   8.29   1.02   0.14   0.00   0.00
22619  4  17.67  12.33   9.90   7.45   1.51   0.27   0.02   0.00
22619  5  18.73  12.18  10.00   8.04   2.71   0.90   0.06   0.04
22619  6  16.57  13.43  11.12   9.41   3.78   1.65   0.43   0.08
22619  7  16.82  14.06  11.90   9.71   4.22   1.82   0.47   0.16
22619  8  16.14  14.84  12.67  10.94   4.84   2.16   0.59   0.20
22619  9  13.96  16.04  13.55  10.29   3.69   1.43   0.33   0.16
22619 10  13.59  17.41  14.31  11.51   3.61   1.10   0.10   0.00
22619 11  10.96  19.04  14.10  10.96   2.06   0.33   0.00   0.00
22619 12  10.82  20.18  14.69  10.55   1.22   0.16   0.00   0.00
22619 13 175.51 189.45 147.61 113.41  30.80  10.12   2.00   0.65
22641  1  10.81  20.19  13.86   9.92   1.82   0.18   0.01   0.00
22641  2  11.35  16.90  11.73   8.10   1.09   0.19   0.00   0.00
22641  3  15.86  15.14  10.62   7.53   1.22   0.16   0.01   0.00
22641  4  18.20  11.80   9.13   6.77   1.72   0.39   0.01   0.00
