20069   16   12   31    7   14   12   23   28   21   11   18   20   31
20087   25   14   10   24    7   17   27   19   16   10   12   24   27
20292   23   21   26   24   13   25   28   33   29   25   12   18   33
20476   53   38   37   14    6   23   26   21   25   11    9   21   53
20667   21   17   29   25   16   29   26   28   19   12   46   24   46
20674   42   31   28   13   18   31   27   29   24   15   26   47   47
20744   69   22   28   35   18   23   83   27   28   53   59   31   83
20891   12   10   15   10   16   50   58   38   17   16   20   38   58
20982   14   10   15   19   23   29   41   46   43   20   13   18   46
21432    8   27   23   20    7   19   39   26   16   11    6   15   39
21802    9   19    8   10   12   34   29   31   23   12    8    5   34
21908    8    9    9   13   26   35   41   40   48   12    8    6   48
21921    7   10    8   12   25   24   55   53   42   19   11   11   55
21931   10   12    6   10   34   34   66   33   23   10   16   11   66
21946    8   11    8    6    9   35   36   38   36   13   11   11   38
21982   13   35   32   13   11   31   22   27   23   19   17   29   35
22113   12   13   18   13   22   45   49   57   33   23   26   15   57
22165   24   25   25   17   21   40   85   36   21   27   14   13   85
22217   20   15   17   24   40   48   51   45   37   30   18   19   51
22235   31   12   18   18   37   47   56   49   32   24   34   12   56
22471   15   16   16   16   30   44  127   53   32   18   25   12  127
22520   12   16   15   25   36   68   50   76   48   58   27   21   76
22550   21   16   16   22   43   54   51   63   49   25   27   22   63
22619   14   15   15   26   32   35   53   80   49   26   17   15   80
22641   21   16   21   20   24   52   55   58   45   28   24   20   58
22676   13    9   13   21   34   37   57   40   27   24   18   14   57
22768   15   17   17   29   32   55   76   71   39   31   26   22   76
22802   25   19   21   20   42   49   66   53   59   45   30   25   66
22820   20   14   20   24   47   43   64   68   41   26   22   23   68
22837   16   22   22   26   38   56   95   72   64   50   31   18   95
23022   34   34   19   22   27   50   47   36   46   26   21   22   50
23032   13   17   28   10   20   38   40   45   28   18   12   16   45
23058   26   17   21   10   16   46   42   35   24   21   15   13   46
23074   17   21   19   18   20   44   48   40   35   24   25   22   48
23205   13   11   11   13   35   82   47   39   74   21   16   17   82
23242   29   25   35   16   24   39   38   40   37   31   14   33   40
23256   39   44   26   28   35   48   63   56   40   20   21   23   63
23274   11   15   13   15   24   34   46   55   30   21   15   12   55
23324   11   13   18   20   36   39   38   48   36   23   23   14   48
23330   11   22   16   22   36   47   73   53   44   34   19   18   73
23383   10   10   11   15   26   38   48   44   31   22   15   10   48
23405   15   10   13   20   33   60   66   57   44   38   20   14   66
23445    8    9   16   27   22   43   68   56   40   25   15    9   68
23463    9    7   17   21   33   36   68   36   37   30   14   18   68
23472   11   13   17   22   25   50   58   51   62   20   18   21   62
23552   11   23   14   24   31   35   86   62   30   37   22   14   86
23631    9   18   17   26   40   70   79   55   49   34   20   23   79
23662   11   11   18   15   25   53   79   57   46   18   20   10   79
23678   13   14   13   17   24   37   90   54   28   31   17   13   90
23711   16   18   21   34   36   46   66   78   52   30   18   29   78
23724   12   13   23   23   33   45   52   50   52   38   16   15   52
23734   14   13   18   24   38   53   55   50   64   41   22   18   64
23867   12   13   13   27   49   56   61   50   35   27   21   11   61
23884   14   10   11   35   28   40   62   41   38   32   19   15   62
23891   11   12   14   20   25   45   60   40   36   24   21   12   60
23914   21   14   26   26   30   52   53   75   37   40   29   18   75
23921   13   13   20   24   34   64   58   75   64   24   18   15   75
23933   18   15   21   21   37   74   95   60   40   29   19   18   95
23955   11   18   19   31   38   50   62   69   41   30   28   12   69
23966   13   11   19   22   32   55   59   71   32   25   17   17   71
23986   15   12   31   29   36   96  122   56   54   24   22   20  122
24125    7    6    9   17   33   34   60   42   21   14    8    6   60
24136    7    4    5   13   21   43   56   43   25   15    7    7   56
24143    9    9    7   15   29   33   49   39   29   17   11   10   49
24266   13    9    3   16   21   28   42   44   44   20   10    5   44
24329    5    4    9   15   19   34   70   49   33   17   11    7   70
24343    8    6    7   19   18   31   74   53   25   15   15   14   74
24382    5    8    5   12   16   23   55   30   20   17    9    7   55
24507   14    8   12   16   26   50   93   47   36   18   15   15   93
24606    6   14    8   24   21   59   91   56   33   13   17    6   91
24641    6    8    8   17   27   60   52   71   34   17   11    8   71
24661    8    7   13   33   36   44   79   75   62   27   17   12   79
24671    6    5    5   15   21   44   55   45   35   17   17    4   55
24688    6   12    5   15   15   35   39   32   32   15   10   15   39
24713    8   10   18   15   29   48   50   43   35   21   15    8   50
24738    6    6    9   15   32   36   81   69   47   15    9    9   81
24790    6   11    7    9   15   35   52   52   25   21    9   19   52
24817   14   11    9   14   18   71   45   66   27   16   13    9   71
24908   10   10   11   23   21   35   64   46   40   19   12    8   64
24959    7   10    9   14   31   43   49   45   37   18   11    8   49
24966    8    8   10   15   30   26   55   52   42   28   17    9   55
24967    8    4    6   14   25   64   55   55   43   16   17   11   64
25062   17   10   15   12   11   16   35   24   31   19   10   11   35
25138   11   11   12   10   24   19   39   25   27   11   16   13   39
25173   40   43   33   14   21   21   35   40   82   45   47   41   82
25206    9   18    8    7   13   47   48   62   26   23   12   17   62
25248   21   21    9    9   10   28   31   33   16   13   17   26   33
25282   14   18   10    8   10   13   24   22   23   25   17   19   25
25325   11   10    8   11   19   35   47   39   32   15   18   15   47
25356   44   27   24   22   17   23   34   40   22   25   26   16   44
25378   72   32   44   30   50   40   70   78   91   76   60   35   91
25399   19   32   27   39   13   18   41   36   39   26   32   51   51
25400    9    9    7   17   18   39   40   49   53   18   10   12   53
25428   10    8   11    9   15   27   39   32   23   15   13   11   39
25503   18   15   20   29   26   36   29   36   24   23   12   21   36
25538   21   12   13   12   21   22   30   27   24   22   27   17   30
25551   21   15   24   16   22   27   33   40   44   25   28   20   44
25563   36   31   45   31   18   27   46   40   33   29   42   32   46
25594   41   62   43   49   49   36   49  123   57   68   50   51  123
25677   28   34   17   28   15   18   28   34   53   39   30   45   53
25705   19   15   15   21   25   32   48   46   35   30   30   16   48
25745   31   44   24   23   19   28   32   52   60   31   25   38   60
25927   53   48   36   48   21   40   52   58   59   48   38   48   59
25932   17   25   11   20   26   44   62   62   38   37   33   12   62
25954   35   28   34   24   23   25   49   37   38   49   36   31   49
25956   43   32   56   36   32   29   42   54   44   62   58   33   62
26063   23   23   26   29   56   44   69   76   34   37   31   28   76
26157   17   15   17   17   46   49   58   90   40   30   27   20   90
26275   14   18   25   32   45   58  108   65   48   59   27   25  108
26359   20   19   31   33   54   57   67   96   53   31   31   20   96
26781   27   21   30   26   52   69   88   62   65   44   29   19   88
26997   23   20   23   37   61  111   70   64   45   68   31   28  111
27037   23   14   17   22   33   55   54   74   40   32   22   17   74
27051   15   16   20   28   51   69   79   66   49   41   28   19   79
27333   19   15   20   32   35   80   54   56   46   38   27   24   80
27459   35   25   40   30   54   60   72   55   51   61   31   39   72
27595   25   18   28   32   58   75   67   61   40   45   32   33   75
27612   20   36   26   30   39   63   62   59   49   40   30   23   63
27648   29   26   29   35   46   60   75   70   73   41   44   36   75
27675   22   22   23   35   46   64  108   67   47   38   27   35  108
27707   21   16   25   28   44   46   67   69   42   46   31   22   69
27823   30   19   20   43   38   58   76   66   40   41   39   18   76
27857   22   23   25   26   39   75  126   62   39   39   34   34  126
27995   22   19   23   40   38   67   72   47   43   28   39   25   72
28009   21   12   32   24   37   65   56   58   46   34   21   18   65
28064   11   17   16   21   37   52   62   61   43   32   22   11   62
28138   25   18   33   35   36   50  132   82   46   34   29   30  132
28224   26   15   28   49   48   63   62   51   46   26   25   25   63
28255   12   21   19   41   50   60   70   58   52   25   27   19   70
28275   16   14   19   40   50   65   65  102   38   67   20   17  102
28418   19   17   22   26   43   73   61   53   43   30   40   20   73
28434   20   16   18   50   46   61   62   51   48   34   31   19   62
28493   13   11   14   27   45   68   63   48   30   31   16   13   68
28552   17   16   23   26   64   65   59   58   50   32   30   17   65
28573   15   14   13   30   41  107   63   54   30   20   24   14  107
28666   13    8   15   27   26   59   67   77   47   23   21   18   77
28698    9    9   16   24   48   80   75   44   32   29   14   11   80
28704   35   23   18   31   34   64   56   80   52   26   29   28   80
28722   18   24   19   44   49   48   58   43   47   35   30   43   58
28748   13   15   15   54   45   54   61   74   33   31   33   15   74
29111   13   13   17   22   56   50   48   56   42   30   18   16   56
29231   10   13   27   18   29   37   56   60   36   18   18   13   60
29263   13   12   13   22   33   40   57   74   27   28   20   15   74
29282    8    9   16   16   25   47   59   63   44   18   15   11   63
29313   13   12   19   18   33   87   84   93   28   21   20   19   93
29328    9   18   16   25   35   62   79   74   36   24   23   14   79
29379   22   11    8   15   23   33   48   44   43   16   21    8   48
29570   12   14   17   27   33   60   94   97   44   33   54   14   97
29594   14    9   12   24   30   43   88   70   72   57   24   11   88
29612   14   12   14   18   27   59   75   58   36   31   19   15   75
29645   10   12   13   15   29   67   80   43   31   18   23   21   80
29752   38   45   37   63   78   56   82   56   71   83   54   47   83
29789    7   12   10   41   39   46   69   63   53   16   13   10   69
29866   13   12   12   21   30  103   52   69   44   22   20   14  103
29939   28   50   55   33   41   60   59   59   36   37   35   28   60
30054    9   10    9   12   26   37   61   58   40   23   18   13   61
30089    7    4   13   13   34   63   55   52   48   13   12    7   63
30230    9    8   10   15   28   66   67   63   29   20   14    9   67
30252    8    7    6   12   28   40   62   91   50   14   15    7   91
30309    7    7   12   20   26   60   82  102   64   16   20   12  102
30372    6    5    8   27   42   54   58   55   49   30    9    6   58
30385   12   14   15   28   39   61   80   68   62   25   11   10   80
30393    7    8   21   31   40   54   83   71   50   40   42   10   83
30433   13   14   17   18   23   36   84   85   43   43   23   26   85
30521   11    6    9   11   27   41   69   60   43   16    8    9   69
30554    5    7    6   31   36   52   72   57   40   22   10    5   72
30612    5    6    7   18   23   60  113   66   53   25   10   11  113
30636   11   12   20   26   26   40   78   66   54   23   30   13   78
30650    5    5    9   21   33   45   57   61   42   17   13    7   61
30673    6   10   13   29   46   51   99   72   40   19   11   11   99
30710   25    9   13   39   43  114   93   87   60   58   19   31  114
30758    9    7   22   29   50   51   98  104   53   37   14    5  104
30777    6    5   13   25   42   49   84   58   43   26   13    7   84
30844    5    9   19   18   37   64   71   68   50   32   19    9   71
30879    8    6   12   31   44   77  111   73   63   37   17   10  111
30925   12   15    8   34   69   65   81   88   49   27   13   12   88
30935    6    5    8   15   32   70   96   72   32   22   16    8   96
30949    8    6   13   32   46   72   96   70   45   26    8    8   96
30965   11    6   19   22   47   70   66   73   60   21    9    5   73
31004   11   13   28   26   46   75   64   68   68   38   18   12   75
31088   21   16   32   24   70   60  157   60   80   71   38   36  157
31137    6    6   13   51   46   53   55   48   48   35   11   10   55
31168   39   21   45   56   82  118  191  178  235  100  104   40  235
31174   32   20   39   43   52   44   76   76   82   92   63   50   92
31253    6    7   18   36   45   56   93  101   57   37   17   12  101
31329    7   11   19   29   49   79   97   81   93   42   26    8   97
31369   38   28   33   29   39   63   73   74   81   82   68   60   82
31416   21   12   16   30   36  102   72  101   60   41   25   26  102
31439   40   25   29   29   32   50   63   96   50   40   47   28   96
31478   11   18   11   32   57   55   77   89   54   45   16    9   89
31707   16   12   20   96   60   74   76  163   81   63   33   26  163
31770   57   39   68   50   80  116  137  169  141  112   84   63  169
31829   46   85   80   81  108  165  108  150  143  100  120   47  165
31960   48   45   59   69  110  138  244  168  178  142  127   79  244
31961   19   38   29   65   71   65  198  153  158   90   64   28  198
31989   27   56   45   66   82  111  170  146  189   95   70   75  189
32027   70   41   44   36   40   49   78   80   58   87   31   59   87
32061   25   23   65   34   37   64   67   82   77   73   40   42   82
32076   33   39   61   80   66  112   80   79  238   95  127   91  238
32098   29   62   39   71   62   92   65  135  174  121   78   67  174
32099   24   38   31   44   39   64   54   75  107   54   38   34  107
32150   42   50   42   70   53   77   88  131  107   70   82   42  131
32165   81   40   43   74  110  135  145  108  144  135   96  100  145
32213   78   58   74   45   39   71   61   75   72   62   62   71   78
32252   36   12   19   16   31   65   55   86   47   40   69   23   86
32287   38   25   29   21   29   44   81   61   37   76   40   34   81
32389   47   43   48   26   39   36   62   78   46   70   44   39   78
32477   36   26   21   52   45   55   91   92   53   85   42   31   92
32509   83   73   61   85   77   78   79  119  110  116  161  136  161
32562   31   31   24   26   53   55   76   87   70   97   47   33   97
32618   44   50   34   30   38   31   37   57   70   74   47   29   74
34110   23   22   21   45   54   65   71   96   46   40   41   26   96
