20069  0.4  0.4  0.4  0.3  0.4  0.4  0.7  0.8  0.7  0.7  0.5  0.5  0.5
20087  0.3  0.3  0.3  0.3  0.3  0.4  0.8  0.8  0.7  0.4  0.3  0.4  0.4
20292  0.4  0.5  0.4  0.3  0.4  0.5  0.9  1.0  0.7  0.6  0.4  0.5  0.6
20476  0.9  0.7  0.5  0.4  0.3  0.6  0.7  0.9  0.7  0.6  0.4  0.6  0.6
20667  0.6  0.5  0.5  0.4  0.5  0.7  0.8  1.2  1.1  0.8  0.6  0.7  0.7
20674  1.1  0.9  0.8  0.6  0.6  0.9  1.1  1.3  1.4  1.0  0.7  1.0  0.9
20744  1.0  0.8  0.7  0.6  0.5  0.8  1.3  1.2  1.4  1.2  0.9  1.0  0.9
20891  0.4  0.4  0.3  0.4  0.5  1.0  1.3  1.3  1.0  0.8  0.6  0.5  0.7
20982  0.6  0.5  0.5  0.5  0.7  1.2  1.4  1.5  1.2  1.0  0.8  0.7  0.9
21432  0.2  0.2  0.2  0.2  0.3  0.5  0.9  0.8  0.6  0.4  0.2  0.2  0.4
21802  0.3  0.3  0.2  0.3  0.4  0.8  0.9  1.1  0.7  0.5  0.4  0.3  0.5
21908  0.2  0.2  0.3  0.4  0.7  1.2  1.5  1.4  1.0  0.7  0.4  0.3  0.7
21921  0.4  0.4  0.4  0.4  0.6  1.1  1.6  1.8  1.4  1.1  0.6  0.5  0.8
21931  0.3  0.3  0.2  0.2  0.4  0.9  1.4  1.2  0.9  0.6  0.4  0.4  0.6
21946  0.4  0.4  0.3  0.3  0.3  0.8  1.0  1.0  0.8  0.7  0.6  0.4  0.6
21982  0.4  0.3  0.3  0.2  0.3  0.4  0.7  0.8  0.6  0.5  0.4  0.3  0.4
22113  0.8  0.7  0.6  0.7  0.9  1.6  2.0  2.0  1.7  1.4  1.1  1.0  1.2
22165  1.0  0.8  0.7  0.6  0.6  1.0  1.1  1.4  1.4  1.5  1.1  0.9  1.0
22217  0.8  0.7  0.7  0.7  1.1  1.6  2.0  1.9  1.7  1.3  1.1  0.9  1.2
22235  0.9  0.8  0.8  0.8  1.2  1.7  2.0  2.2  1.7  1.5  1.2  1.0  1.3
22471  1.0  0.9  0.8  0.9  1.2  1.6  1.9  2.4  2.1  1.9  1.4  1.2  1.5
22520  0.7  0.6  0.6  0.7  1.2  1.8  1.7  2.0  1.8  1.6  1.1  0.8  1.2
22550  1.0  0.9  0.8  0.9  1.3  1.9  2.0  2.1  2.0  1.8  1.4  1.2  1.4
22619  1.0  0.9  0.9  0.9  1.3  2.0  2.1  2.5  2.0  1.8  1.4  1.1  1.5
22641  1.2  1.0  0.9  0.9  1.3  1.9  2.1  2.2  2.2  2.1  1.7  1.4  1.6
22676  1.1  0.9  0.8  1.0  1.5  1.9  2.1  2.2  1.9  1.8  1.4  1.2  1.5
22768  1.0  0.8  0.9  1.0  1.5  2.1  2.2  2.3  1.9  1.6  1.3  1.1  1.5
22802  1.3  1.1  1.0  1.1  1.2  1.8  1.9  2.4  2.1  2.0  2.0  1.7  1.6
22820  1.0  0.9  0.9  1.0  1.4  2.0  2.3  2.4  2.2  1.7  1.5  1.2  1.5
22837  1.1  0.9  0.9  1.0  1.5  2.1  2.4  2.5  2.3  2.1  1.6  1.3  1.6
23022  0.9  0.8  0.6  0.6  0.7  1.1  1.3  1.5  1.5  1.3  1.0  1.0  1.0
23032  0.5  0.4  0.4  0.4  0.5  0.9  1.1  1.3  1.3  0.9  0.5  0.5  0.7
23058  0.6  0.6  0.5  0.5  0.6  1.0  1.2  1.5  1.4  0.9  0.6  0.6  0.8
23074  0.8  0.7  0.7  0.7  0.7  1.2  1.4  1.8  1.7  1.4  1.0  0.9  1.1
23205  0.8  0.6  0.7  0.8  1.0  1.4  1.5  2.0  1.9  1.5  1.1  0.9  1.2
23242  0.6  0.6  0.6  0.6  0.8  1.1  1.2  1.6  1.5  1.0  0.7  0.7  0.9
23256  0.8  0.8  0.7  0.8  0.8  1.5  1.7  1.8  1.6  1.2  0.9  0.9  1.1
23274  0.9  0.8  0.8  0.9  0.9  1.6  1.7  2.1  2.0  1.8  1.3  1.1  1.3
23324  0.8  0.7  0.7  0.8  1.2  1.6  1.8  2.1  2.0  1.7  1.2  0.9  1.2
23330  0.6  0.5  0.5  0.6  1.0  1.5  1.9  1.9  1.5  1.1  0.8  0.6  1.0
23383  0.8  0.6  0.6  0.7  0.9  1.9  2.0  2.3  1.8  1.3  1.1  0.9  1.2
23405  0.9  0.7  0.7  0.9  1.3  1.8  2.0  2.1  2.1  1.7  1.2  1.0  1.4
23445  0.8  0.7  0.7  0.9  1.2  2.0  2.2  2.2  1.9  1.7  1.2  0.9  1.4
23463  0.9  0.7  0.8  0.9  1.0  1.5  1.6  2.0  1.9  1.9  1.4  1.2  1.3
23472  1.1  0.9  0.9  1.1  1.2  1.8  2.0  2.4  2.3  2.3  1.6  1.3  1.6
23552  0.8  0.7  0.7  0.9  1.2  1.9  2.1  2.3  2.0  1.7  1.2  0.9  1.3
23631  0.8  0.7  0.7  1.1  1.3  2.0  2.2  2.1  1.9  1.5  1.1  0.8  1.4
23662  0.9  0.7  0.7  1.0  1.3  2.0  2.2  2.3  2.1  1.9  1.4  1.0  1.5
23678  1.0  0.8  0.8  0.9  1.5  1.9  2.0  2.4  2.1  1.9  1.4  1.1  1.5
23711  1.0  0.8  0.8  1.0  1.6  2.0  2.1  2.3  2.1  1.7  1.4  1.1  1.5
23724  0.8  0.7  0.7  1.0  1.5  2.0  2.4  2.2  2.0  1.4  1.1  0.9  1.4
23734  1.0  0.8  0.8  1.0  1.6  2.1  2.4  2.5  2.1  1.7  1.4  1.1  1.5
23867  0.7  0.6  0.6  0.9  1.5  2.1  2.4  2.4  1.9  1.5  1.3  0.9  1.4
23884  1.1  0.8  0.8  1.0  1.5  2.1  2.1  2.3  2.1  1.8  1.6  1.3  1.5
23891  0.8  0.7  0.6  0.8  1.2  1.6  1.8  2.2  1.8  1.7  1.4  1.0  1.3
23914  1.4  1.0  1.0  1.2  1.7  2.1  2.4  2.3  2.2  2.1  1.9  1.5  1.7
23921  0.7  0.6  0.7  1.0  1.5  2.0  2.6  2.2  2.0  1.2  0.9  0.8  1.3
23933  0.8  0.7  0.7  0.9  1.4  2.0  2.3  2.3  1.9  1.5  1.2  0.9  1.3
23955  0.6  0.5  0.6  0.8  1.5  2.4  2.3  2.5  1.8  1.4  1.1  0.8  1.4
23966  1.0  0.8  0.8  1.1  1.5  2.3  2.5  2.5  2.1  1.8  1.7  1.2  1.6
23986  0.8  0.7  0.8  1.0  1.5  2.2  2.2  2.6  2.3  1.8  1.4  1.0  1.5
