20069 -17.2 -18.3 -19.1 -17.9 -13.8  -8.2  -2.9  -1.7  -1.9  -5.1  -9.9 -13.6 -10.8
20087 -19.1 -20.5 -21.1 -19.7 -15.9 -10.0  -2.5  -0.8  -1.8  -6.1 -12.1 -16.3 -12.3
20292 -20.4 -22.1 -22.6 -20.4 -15.6  -8.4  -1.3   0.0  -1.0  -5.6 -12.7 -17.0 -12.2
20674 -14.2 -16.8 -17.8 -16.0 -12.4  -5.8  -1.5   0.0   0.0  -0.6  -3.9  -9.2  -8.1
21921  -8.5 -11.0 -11.6 -10.7  -6.3  -1.5   0.9   2.1   0.9   0.0  -1.6  -4.6  -4.5
22217   0.0  -0.7  -0.5   0.0   2.3   8.5  12.6  12.6   9.0   4.5   1.4   0.4   4.2
22235   0.2   0.0  -0.6   0.0   0.1   3.7   9.4  10.4   7.9   4.1   1.5   0.6   3.1
22471   0.4   0.0   0.0   0.0   0.6   4.7   8.9   9.8   8.3   5.1   2.3   1.1   3.4
22550   1.1   0.7   0.5   0.4   2.4   7.8  12.0  12.6  10.2   6.3   3.2   1.8   5.0
22641   1.4   1.0   0.8   0.7   3.4   8.2  11.5  12.4  10.4   6.8   3.6   2.1   5.2
22676   0.4   0.0   0.0   0.2   3.4   9.4  13.2  13.2  10.1   5.9   2.6   1.2   4.9
22768   1.0   0.7   0.6   1.1   6.1  11.1  14.4  13.9  10.7   6.3   2.9   1.6   5.9
22802   1.5   1.1   0.9   1.0   4.5   9.6  12.8  13.6  11.4   7.9   4.4   2.4   5.9
22820   1.2   0.5   0.1   0.5   3.3   9.3  13.1  14.0  11.8   7.8   4.0   2.1   5.7
22837   1.7   1.2   1.0   1.2   5.0   9.5  12.6  13.4  11.2   7.8   4.4   2.6   6.0
23205  -1.5  -2.4  -2.4  -1.5   0.0   4.3  10.3  10.5   7.4   3.4   1.1   0.0   2.5
23274  -0.6  -1.2  -1.6  -1.6  -0.7   0.1   4.9   7.7   6.1   2.1   0.4   0.0   1.2
23324  -1.7  -2.3  -2.3  -1.2   0.2   3.7   9.3   9.8   7.1   3.5   1.3   0.0   2.4
23383  -2.9  -4.1  -4.9  -4.8  -2.6   0.0   1.9   4.7   3.0   0.4   0.0  -1.6  -1.0
23405   0.6   0.4   0.2   0.3   0.8   5.3  10.6  11.2   8.8   4.9   2.2   1.1   3.9
23463   0.1   0.0  -0.6   0.0   0.0   0.6   6.4   8.5   6.9   3.4   1.6   0.7   2.2
23472   0.2   0.0  -0.8  -0.7   0.0   0.5   6.4   9.4   7.9   4.1   1.9   0.9   2.5
23552  -1.3  -1.9  -2.0  -1.0   0.3   5.9  12.5  12.2   8.3   3.1   0.8   0.0   3.0
23631   0.3   0.0   0.0   0.0   0.4   5.1  11.3  12.0   9.0   4.6   1.9   1.0   3.8
23662   0.0   0.0  -0.6   0.0   0.2   5.8  11.7  11.6   8.1   3.6   1.5   0.6   3.5
23678   1.1   0.8   0.6   0.5   0.6   4.1   9.6  10.8   8.9   4.9   2.4   1.5   3.8
23711   1.1   0.8   0.7   0.7   2.9   8.7  13.2  13.0   9.9   5.4   2.6   1.6   5.0
23724   0.1   0.0  -0.5   0.0   1.5   7.0  11.6  11.8   9.3   5.1   2.2   0.9   4.1
23734   0.8   0.5   0.4   0.3   1.5   7.7  12.3  12.4   9.5   5.1   2.3   1.4   4.5
23867   0.6   0.1   0.0   0.2   1.4   8.0  13.6  13.8  10.6   5.9   2.7   1.3   4.8
23884   0.0  -0.9  -1.1   0.0   1.5  10.5  16.6  16.0  10.9   4.7   1.9   0.7   5.0
23891  -0.5  -1.2  -1.4  -0.9   0.0   4.3  11.5  12.8   9.2   3.7   1.1   0.2   3.2
23921  -0.9  -2.2  -1.9   0.0   1.3   7.8  13.7  13.8  10.6   5.7   2.3   0.6   4.2
23933   0.5   0.0   0.0   0.0   1.5   7.9  12.7  13.1  10.5   6.1   2.7   1.3   4.7
23955   1.1   0.6   0.4   0.4   1.1   6.5  11.5  12.3  10.0   6.1   3.1   1.8   4.6
