20069  1 100 100 100 100 100 100  86  71   0
20069  2 100 100 100  99  98  95  82  58   0
20069  3 100 100 100  99  98  96  82  59   0
20069  4 100 100 100  99  98  97  87  65   0
20069  5 100 100 100 100  99  98  83  55   0
20069  6 100 100 100  99  99  98  83  62   0
20069  7 100 100  98  98  98  97  78  60   0
20069  8 100 100  98  98  98  97  76  57   0
20069  9 100  99  98  97  96  92  74  46   0
20069 10 100 100 100  99  97  94  78  48   0
20069 11 100 100 100 100  99  98  85  65   0
20069 12 100 100 100 100 100 100  86  71   0
20087  1 100 100 100 100 100 100  90  70   3
20087  2 100 100  99  99  97  95  82  55   3
20087  3 100 100  99  98  96  94  79  48   2
20087  4 100 100  99  98  97  95  84  54   3
20087  5 100 100 100  99  98  97  83  53   2
20087  6 100 100  99  98  97  96  85  54   3
20087  7 100  99  97  96  94  92  78  48   4
20087  8 100  99  96  95  94  91  76  48   2
20087  9 100  99  97  96  94  89  71  36   2
20087 10 100 100 100  99  97  94  77  39   2
20087 11 100 100 100 100  99  98  87  61   2
20087 12 100 100 100 100 100  99  87  68   1
20292  1  99  99  99  98  97  96  79  64   0
20292  2  99  99  98  97  95  91  74  51   0
20292  3  99  99  98  98  97  94  78  58   0
20292  4 100 100  99  98  97  95  82  60   0
20292  5 100 100 100 100  99  98  85  59   0
20292  6 100  99  99  99  98  98  87  69   0
20292  7 100  99  98  98  97  96  84  70   0
20292  8 100  99  98  98  97  96  83  66   0
20292  9 100 100  99  98  97  95  79  54   0
20292 10 100 100  99  99  98  95  77  44   0
20292 11 100 100  99  99  98  95  76  50   0
20292 12 100  99  99  99  98  97  77  57   0
20476  1  99  98  97  96  94  92  80  61   0
20476  2  99  98  98  97  97  94  81  57   0
20476  3  99  99  98  97  96  94  81  57   0
20476  4 100  99  98  97  96  93  80  54   0
20476  5 100  99  99  99  98  94  79  53   0
20476  6 100  99  98  98  97  94  81  57   0
20476  7 100  99  96  96  94  91  76  53   0
20476  8 100  99  97  96  94  91  76  52   0
20476  9 100 100  99  99  98  95  82  56   0
20476 10 100 100  99  99  98  95  81  52   0
20476 11 100 100  99  98  97  95  82  57   0
20476 12  99  99  98  97  96  95  81  60   0
20667  1 100  99  97  96  94  86  72  31   0
20667  2  99  99  97  97  94  88  71  25   0
20667  3  99  98  97  96  93  86  70  22   0
20667  4 100  98  96  95  92  86  70  18   0
20667  5 100  98  97  96  93  87  66  13   1
20667  6 100  97  94  93  91  86  69  15   2
20667  7  99  96  94  93  91  87  74  17   3
20667  8  99  97  95  95  93  88  70  14   1
20667  9 100  99  97  97  95  90  74  19   0
20667 10 100  99  98  97  94  87  68  19   0
20667 11 100  99  97  96  93  86  70  26   0
20667 12  99  98  97  96  94  88  73  31   0
20674  1  99  98  96  94  91  86  68  41   0
20674  2  99  99  98  96  94  89  72  41   0
20674  3 100  99  98  97  95  91  76  44   0
20674  4 100  99  99  97  96  92  81  46   0
20674  5 100 100  99  98  97  94  82  44   0
20674  6 100  98  97  96  96  93  83  50   0
20674  7 100  97  96  95  95  93  83  51   0
20674  8 100  98  96  96  95  92  82  44   0
20674  9 100  99  98  98  97  94  82  43   0
20674 10 100 100  99  98  97  94  76  39   0
20674 11 100 100  99  97  95  90  72  39   0
20674 12 100  99  98  97  95  91  71  45   0
20744  1  99  99  98  98  97  94  73  44   1
20744  2  99  98  97  97  94  88  63  32   2
20744  3  99  98  97  96  95  87  61  25   2
20744  4 100  98  98  97  95  86  66  28   3
20744  5 100  99  98  98  97  89  73  25   4
20744  6 100  98  98  97  96  88  77  24   5
20744  7 100  98  97  97  96  87  74  25   6
20744  8 100  99  98  98  97  90  77  26   4
20744  9 100  99  99  99  98  93  80  32   3
20744 10 100 100  99  99  99  93  76  36   3
20744 11 100 100  99  99  99  94  74  41   2
20744 12  99  99  99  99  98  97  76  50   1
20891  1  99  97  93  88  77  65  49   0   0
20891  2  99  96  92  86  74  63  37   0   0
20891  3 100  99  97  94  86  78  40   0   0
20891  4 100 100  99  98  93  88  35   0   0
20891  5 100 100  99  98  92  87  23   0   0
20891  6 100 100  99  99  96  93  30   0   0
20891  7 100 100 100 100  98  96  34   0   0
20891  8 100 100  99  99  97  93  32   0   0
20891  9 100 100  99  98  93  88  42   0   0
20891 10 100 100 100  98  92  84  46   0   0
20891 11 100  99  99  98  93  82  57   0   0
20891 12  99  98  96  93  84  70  56   0   0
20982  1 100 100  99  95  89  52   3   1   1
20982  2 100  99  98  96  89  59   9   2   2
20982  3 100 100  99  98  93  73  17   3   3
20982  4 100 100  99  98  93  78  21   5   5
20982  5 100 100  99  98  94  80  28  10  10
20982  6 100 100  99  99  96  88  47  35  35
20982  7 100 100 100 100  98  92  50  37  37
20982  8 100  99  99  98  97  89  37  23  23
20982  9 100  99  98  97  94  80  27  15  15
20982 10 100 100  99  97  91  67  16   9   9
20982 11 100 100  99  97  92  61   9   4   4
20982 12 100 100  98  95  87  54   2   1   1
21432  1 100 100 100  99  99  96  83  35   0
21432  2 100 100  99  99  98  93  80  30   0
21432  3 100 100  99  98  97  92  80  32   0
21432  4 100 100  99  98  97  90  76  31   0
21432  5 100 100  99  99  98  92  75  28   0
21432  6 100 100  99  98  97  90  78  36   0
21432  7 100 100  98  96  95  87  75  38   0
21432  8 100 100  98  97  96  88  74  32   1
21432  9 100 100  99  99  98  92  74  29   0
21432 10 100 100 100  99  99  93  71  24   0
21432 11 100 100 100  99  99  94  80  30   0
21432 12 100 100 100  99  99  96  83  34   0
21802  1 100 100 100  99  98  93  81  64  24
21802  2 100  99  99  98  97  91  82  65  35
21802  3 100 100 100  99  97  93  85  73  50
21802  4 100 100  99  98  96  92  85  76  68
21802  5 100 100  99  98  96  91  84  71  71
21802  6 100 100 100  99  99  97  94  87  87
21802  7 100 100 100 100  99  98  95  88  88
21802  8 100 100  99  99  98  95  89  80  78
21802  9 100 100 100  99  98  95  89  79  58
21802 10 100 100 100  99  98  94  83  68  37
21802 11 100 100 100 100  99  94  85  73  24
21802 12 100 100  99  98  98  93  82  66  16
21908  1 100 100 100 100 100  98  96  86  72
21908  2 100 100 100 100 100  99  97  86  79
21908  3 100 100 100 100 100 100  98  87  84
21908  4 100 100 100 100 100 100  97  87  86
21908  5 100 100 100 100 100  99  97  86  86
21908  6 100 100 100 100 100 100  98  92  92
21908  7 100 100 100 100 100 100  98  92  92
21908  8 100 100  99  99  99  99  96  88  87
21908  9 100 100 100 100  99  99  96  86  83
21908 10 100 100 100 100 100  99  94  77  75
21908 11 100 100 100 100 100  99  96  79  73
21908 12 100 100 100 100 100  99  96  85  78
21921  1 100 100 100  99  98  83  56  34  16
21921  2 100 100 100  99  98  86  65  41  24
21921  3 100 100 100  99  98  90  77  58  37
21921  4 100 100 100  99  98  93  87  69  54
21921  5 100 100 100 100  99  93  86  68  56
21921  6 100 100 100 100  99  97  91  74  61
21921  7 100 100 100 100 100  98  92  74  63
21921  8 100 100 100 100 100  97  88  64  53
21921  9 100 100 100 100  99  93  83  59  41
21921 10 100 100 100  99  97  84  67  46  26
21921 11 100 100 100 100  99  87  66  44  23
21921 12 100 100 100 100  98  85  59  36  18
21931  1 100 100 100 100 100  97  84  43   5
21931  2 100 100 100 100  99  98  84  50   3
21931  3 100 100 100 100  99  98  89  55   3
21931  4 100 100 100 100  99  98  89  54   3
21931  5 100 100  99  99  98  96  87  54   1
21931  6 100 100 100 100  99  98  90  57   1
21931  7 100 100 100 100 100  99  91  60   1
21931  8 100 100  99  99  99  97  89  52   2
21931  9 100 100  99  99  99  97  88  54   1
21931 10 100 100 100 100  99  96  83  48   1
21931 11 100 100 100 100  99  96  82  46   3
21931 12 100 100 100 100  99  97  85  48   4
21946  1 100 100 100  99  97  93  77  59  26
21946  2 100 100 100  98  96  93  77  59  27
21946  3 100 100 100  99  97  94  85  69  35
21946  4 100 100  99  98  97  94  88  72  40
21946  5 100 100  98  97  95  91  84  66  36
21946  6 100 100  99  99  98  97  92  83  21
21946  7 100 100 100  99  99  99  93  85  22
21946  8 100 100  99  99  98  97  88  76  23
21946  9 100 100  99  98  97  95  86  72  22
21946 10 100 100  99  99  97  95  81  62  22
21946 11 100 100  99  98  95  91  80  60  27
21946 12 100 100  99  98  96  93  79  62  28
21982  1 100 100 100 100 100  99  84  73   2
21982  2 100 100 100  99  99  99  83  72   2
21982  3 100 100 100 100 100  99  89  78   1
21982  4 100 100 100 100 100  99  87  75   1
21982  5 100 100 100 100 100 100  85  71   0
21982  6 100 100 100 100 100 100  88  77   0
21982  7 100 100 100 100 100 100  88  76   1
21982  8 100 100 100 100 100 100  85  71   2
21982  9 100 100 100 100 100 100  86  71   2
21982 10 100 100 100 100 100  99  83  69   1
21982 11 100 100 100 100 100 100  82  70   2
21982 12 100 100 100 100 100 100  84  75   3
22113  1 100 100 100  99  98  96  84  64   2
22113  2 100 100 100  99  96  94  83  63   3
22113  3 100 100 100  99  98  95  86  68   3
22113  4 100 100 100  99  98  95  87  73   3
22113  5 100 100 100  99  99  97  89  75   6
22113  6 100 100 100 100 100  99  93  78   6
22113  7 100 100 100 100 100  98  91  76   6
22113  8 100 100 100 100  99  98  90  75   5
22113  9 100 100 100 100  99  98  92  77   4
22113 10 100 100 100  99  98  97  90  75   4
22113 11 100 100 100  99  98  96  86  69   3
22113 12 100 100 100  99  98  97  86  68   2
22165  1 100  99  98  98  97  94  67  40   3
22165  2 100 100  99  99  98  96  71  40   2
22165  3 100 100  99  99  99  97  74  42   2
22165  4 100  99  99  98  98  96  80  50   2
22165  5 100  99  98  98  98  96  83  50   2
22165  6 100  99  98  98  98  97  86  57   4
22165  7 100  99  98  98  98  97  85  51   2
22165  8 100  99  99  99  99  98  85  50   2
22165  9 100 100  99  99  99  99  87  56   2
22165 10 100 100 100 100 100  99  80  52   1
22165 11 100 100 100 100  99  98  73  44   2
22165 12 100  99  99  99  98  95  67  38   2
22217  1 100 100 100 100  99  95  75  59   8
22217  2 100 100 100  99  98  94  76  57  14
22217  3 100 100 100  99  98  94  78  62  20
22217  4 100 100  99  99  98  95  85  70  36
22217  5 100 100  99  99  98  96  89  70  49
22217  6 100 100 100 100  99  98  93  75  55
22217  7 100 100 100 100  99  98  91  71  51
22217  8 100 100 100 100  99  98  90  71  41
22217  9 100 100  99  99  98  96  84  66  27
22217 10 100 100 100  99  98  95  80  65  18
22217 11 100 100 100 100  98  94  76  59  10
22217 12 100 100 100 100  99  95  76  60   8
22235  1 100 100 100 100 100 100  87  69   6
22235  2 100 100 100 100 100 100  88  72   8
22235  3 100 100 100 100 100 100  88  75  10
22235  4 100 100 100 100 100 100  93  84  16
22235  5 100 100 100 100 100 100  94  85  20
22235  6 100 100 100 100 100 100  97  89  20
22235  7 100 100 100 100 100 100  97  89  21
22235  8 100 100 100 100 100 100  96  86  15
22235  9 100 100 100 100 100 100  95  81  12
22235 10 100 100 100 100 100 100  90  77  12
22235 11 100 100 100 100 100 100  88  72   9
22235 12 100 100 100 100 100 100  87  70   6
22471  1 100 100 100 100 100 100  85  69   5
22471  2 100 100 100 100 100 100  87  71   5
22471  3 100 100 100 100 100 100  88  75   4
22471  4 100 100 100 100 100 100  94  84   4
22471  5 100 100 100 100 100 100  95  84   1
22471  6 100 100 100 100 100 100  97  87   1
22471  7 100 100 100 100 100 100  97  85   0
22471  8 100 100 100 100 100 100  95  82   1
