20069   6   5   6   8   2   4   4   3   4  10   8   7  34
20087   7   3   4   5   3   3   3   3   6   6   3   5  23
20292  14   6   6   7   4   3   3   3   3   6   4  10  28
20476  18   8   8   7   4   3   3   4   4   9   8  11  51
20667   8   5   5   4   3   4   3   4   8   9   9   9  32
20674  14  12   9   8   8   7   2   5   8  10   8  15  49
20744  20  20  18  20  13  14  11  12  11  15  16  22 115
20891   3   3   4   2   2   2   2   2   2   3   3   3   9
20982   8   9   8   7   5   3   2   3   4   7   8   6  31
21432   8   7   9   8  11   8   5   5   5   3   4   9  55
21802   4   5   6   3   6   5   2   3   3   4   3   5  17
21908   0   1   1   1   1   1   1   0   0   2   0   1   5
21921   2   3   2   3   2   1   5   1   5   2   1   2   8
21931   1   4   4   2   3   3   3   2   3   2   3   2  11
21946   3   3   1   2   3   2   1   1   0   2   3   3   7
21982  19  13  14  11   8   4   7   5   8  11  17  14  61
22113  11   8  10   3   4   6   2   3   4   9   6   8  34
22165  20  14  16   8   8   5   3  11  16  14  12  14 106
22217   1   1   2   3   0   1   1   0   1   3   1   2   9
22235   1   1   1   1   1   1   1   1   0   2   1   1   4
22471   4   2   3   3   2   5   1   2   2   2   5   3  13
22520   3   3   4   4   2   3   3   3   6   4   4   3  17
22550   1   1   8   5   7   8   0   4   5   5   2   2  47
22619   3   4   7   3   7   3   2   3   4   9   4   4  27
22641   3   1   3   1   1   2   1   2   3   2   2   2  13
22676   1   2   1   0   3   2   2   1   0   1   1   1   5
22768   0   1   2   1   3   2   2   0   1   1   1   1   5
22802   2   6   3   1   1   1   1   1   2   2   2   2   8
22820   2   1   2   2   0   0   1   2   3   1   2   1   7
22837   1   2   1   3   3   1   1   1   3   5   1   2   7
23022  14  16  10   7   6   2   2   2   7   9  12  11  59
23032   7  12   7   6   5   4   2   5   6  11   9  10  48
23058   6   6   4   5   3   4   2   2   5   4   4   3  21
23074   7   5   5   7   8   6   6   4   6   3   4   4  38
23205   3   5   3   2   2   3   2   1   1   7   2   2  11
23242   6  10   4   8   4   3   5   2   3   4   6   9  32
23256   7   8   6   5   5   3   2   2   3   2   5   7  28
23274   0   1   2   1   2   1   1   1   1   2   1   2   5
23324   4   5   3   3   2   2   1   0   2   2   4   3  12
23330   4   7   4   4   5   3   2   1   4   3   3   7  29
23383   0   2   0   3   3   1   0   1   0   0   0   1   3
23405   2   3   2   2   1   1   1   1   1   1   1   1   5
23445   1   2   2   3   2   2   1   1   1   0   1   1   5
23463   0   0   1   1   1   2   1   0   0   0   1   0   3
23472   1   1   2   3   3   1   1   1   1   1   1   2   7
23552   1   4   2   1   2   1   2   0   1   0   1   3   8
23631   2   5   1   2   4   4   2   2   2   2   2   1  15
23662   1   1   1   2   1   1   1   0   1   0   1   0   3
23678   0   1   0   2   1   1   0   0   0   1   0   0   3
23711   1   1   0   2   2   1   1   0   1   1   0   0   4
23724   0   1   2   0   1   1   0   0   1   0   0   0   5
23734   1   0   3   3   2   2   2   1   2   2   2   0   6
23867   3   0   2   1   1   3   1   0   1   1   1   1   5
23884   0   1   0   1   0   0   1   0   0   0   0   1   1
23891   1   1   1   2   2   1   2   1   2   3   1   0   7
23914   1   0   0   2   2   1   1   1   0   1   0   2   5
23921   3   2   0   1   2   2   1   0   0   0   1   1   5
23933   0   0   0   1   1   1   1   1   1   1   0   0   2
23955   1   1   3   3   3   2   2   2   2   2   1   1  11
23966   0   0   0   0   0   0   0   0   0   0   0   0    
23986   2   3   1   5   2   1   1   1   2   2   5   2  11
24125   0   1   1   1   1   0   1   1   0   1   1   1   2
24136   0   0   0   5   1   2   2   1   1   1   1   1   7
24143   7   6   8   4   5   3   3   3   5   5   5   6  35
24266   0   0   0   0   1   1   1   0   0   1   0   0   1
24329   0   0   0   1   1   1   1   1   2   0   0   0   4
24343   3   7   7   6   6   9   5   4   4   5   1   8  34
24382   0   0   0   0   1   0   1   1   1   1   0   1   2
24507   1   0   1   4   4   1   1   1   1   1   1   1   7
24606   1   0   1   7   3   5   3   1   2   7   1   1  30
24641   0   1   0   2   1   1   1   0   0   1   0   0   2
24661   3   2   5   4   3   3   5   3   4   6   3   5  17
24671   0   0   0   1   1   2   1   1   1   0   1   1   3
24688   0   0   0   1   2   2   1   0   0   0   0   0   4
24713   0   0   0   1   1   1   0   0   0   0   0   0   1
24738   0   0   0   1   2   2   1   0   1   1   1   0   3
24790   1   0   1   2   0   0   1   0   0   0   2   1   2
24817   0   0   0   1   1   1   0   0   0   1   1   0   2
24908   1   1   0   2   1   2   1   0   0   1   0   1   3
24959   0   0   0   2   1   1   1   1   0   1   0   0   2
24966   0   0   0   0   0   1   0   0   0   1   0   0   1
24967   0   0   1   1   1   2   0   0   0   1   0   0   3
25062   8   4   3   4   3   4   3   4   4   3   5   5  18
25138   2   1   2   1   2   1   1   1   0   2   2   1   4
25173  12   8   6   4   3   6   4   3   4   6   8   9  39
25206   0   0   0   0   1   0   0   0   0   1   0   0   1
25248   1   1   1   0   0   0   0   0   2   1   1   2   4
25282  11  11   5   5   2   2   4   7   7  15  14  13  45
25325   0   0   0   0   0   2   1   0   0   0   1   0   3
25356   0   2   2   0   0   1   0   1   1   1   3   1   3
25378  26  20  19  18   7   3   2   3   9  10  18  22  97
25399   9  22   6   5   7   5  13  17  12  12  17   8  75
25400   0   0   0   1   1   1   0   1   0   0   0   1   3
25428   0   2   0   1   2   3   1   1   2   2   0   0  10
25503   1   0   0   0   0   0   1   1   0   0   1   0   1
25538   2   3   7   2   3   2   0   0   0   0   2   3  13
25551   1   1   2   1   2   0   0   0   0   0   1   2   4
25563  19  20  18  13  14   6   6   9   7  14  15  18  90
25594  16  15  12   7   4   1   1   2   5   9  16  22  70
