20069   4.1   3.7   4.5   3.4   2.6   2.5   1.9   2.2   2.6   3.4   4.1   4.6   2.0
20087   4.8   4.4   3.8   3.8   2.5   1.7   1.8   1.5   1.7   2.9   4.1   4.5   1.8
20292   4.3   4.8   4.3   3.6   3.6   3.6   2.3   1.6   2.2   2.7   3.7   3.9   2.4
20476   4.0   4.3   4.0   3.3   2.1   2.6   2.5   2.4   1.8   2.3   4.1   3.4   1.6
20667   5.5   4.7   4.8   3.0   3.1   2.4   3.3   2.0   2.1   3.0   3.3   4.2   2.3
20674   3.4   3.9   4.0   3.6   2.8   2.7   3.3   3.6   3.2   2.5   3.2   3.9   1.7
20744   4.8   4.2   4.6   5.3   3.8   5.3   4.9   5.0   3.6   3.5   4.7   4.8   1.9
20891   3.8   4.2   3.6   3.2   3.2   5.2   4.5   4.5   2.9   2.9   3.2   3.1   2.2
20982   3.8   3.7   3.0   3.7   3.7   4.8   4.2   3.0   3.3   2.6   3.5   3.6   2.0
21432   5.0   4.6   4.9   5.4   3.7   2.7   3.2   2.9   2.6   2.4   3.6   4.0   2.6
21802   4.6   3.4   3.6   4.3   4.1   4.8   3.8   3.3   2.6   2.4   3.9   4.4   2.2
21908   6.0   5.0   4.7   5.8   5.4   5.8   4.3   4.2   3.4   5.1   5.9   5.4   2.9
21921   4.6   4.9   5.1   4.7   3.8   5.3   4.7   4.8   3.8   3.2   5.0   4.4   3.2
21931   3.7   3.4   3.7   4.0   4.8   4.3   5.3   4.5   3.1   3.8   3.4   3.3   2.7
21946   4.6   5.4   5.1   5.6   6.2   6.2   5.1   3.9   3.2   2.7   3.2   3.7   3.1
21982   4.5   4.5   4.4   3.9   2.8   2.6   3.0   2.8   3.6   4.0   4.8   4.3   2.2
22113   3.0   3.1   2.8   3.0   3.5   4.3   4.3   3.2   2.8   2.9   2.5   2.2   1.5
22165   3.0   3.0   3.7   4.0   3.7   4.0   3.3   3.7   2.6   3.4   3.3   3.2   2.1
22217   3.2   3.2   3.3   3.7   4.1   3.9   4.3   2.9   2.6   2.9   2.6   3.1   1.7
22235   3.0   2.4   2.5   2.3   3.1   3.7   4.4   2.8   2.1   2.5   4.2   3.5   1.4
22471   3.4   3.2   2.4   3.3   3.7   4.5   3.9   3.6   1.9   2.5   2.3   2.6   1.5
22520   2.0   3.0   4.0   3.6   4.1   4.5   3.9   3.6   3.2   2.7   2.6   2.1   1.2
22550   2.7   3.2   3.1   3.2   3.8   4.0   3.8   3.1   2.4   2.7   2.0   1.9   1.4
22619   3.5   3.7   4.1   4.0   4.9   4.5   4.1   4.0   2.9   2.1   2.4   2.8   1.6
22641   2.6   2.9   3.2   2.8   4.1   3.9   3.9   3.5   2.3   2.3   1.8   2.4   1.2
