20069  0.55  0.57  0.74  0.97  0.56  0.44  0.67  0.60  0.44  0.46  0.72  0.65
20087  0.83  0.62  0.62  1.10  0.48  0.56  0.66  0.51  0.43  0.52  0.64  0.67
20292  0.86  0.72  0.74  0.83  0.64  0.62  0.65  0.56  0.41  0.59  0.58  0.82
20674  0.71  0.65  0.48  0.54  0.54  0.52  0.49  0.41  0.37  0.45  0.48  0.53
20744  0.95  0.75  0.72  0.74  0.57  0.57  0.57  0.69  0.46  0.54  0.65  0.72
20891  0.68  0.63  0.77  0.60  0.49  0.60  0.51  0.59  0.52  0.45  0.57  0.73
20982  0.52  0.59  0.61  0.60  0.50  0.53  0.65  0.61  0.48  0.42  0.61  0.50
21432  0.57  0.67  0.65  0.86  0.60  0.67  0.53  0.54  0.48  0.33  0.52  0.97
21802  0.55  0.53  0.43  0.64  0.61  0.76  0.62  0.69  0.61  0.35  0.46  0.51
21908  0.58  0.56  0.51  0.66  0.53  0.52  0.62  0.58  0.58  0.33  0.42  0.38
21921  0.57  0.57  0.65  0.87  0.70  0.51  0.59  0.48  0.63  0.46  0.53  0.52
21946  0.53  0.63  0.73  0.65  0.64  0.71  0.68  0.53  0.54  0.42  0.52  0.55
21982  0.87  0.83  1.63  0.82  0.69  0.75  0.50  0.50  0.67  0.54  0.83  0.77
22113  0.46  0.55  0.47  0.51  0.52  0.62  0.52  0.54  0.49  0.41  0.50  0.44
22165  0.49  0.47  0.53  0.35  0.53  0.55  0.63  0.58  0.49  0.38  0.36  0.44
22217  0.55  0.47  0.43  0.51  0.58  0.49  0.48  0.38  0.48  0.48  0.41  0.44
22471  0.42  0.44  0.53  0.44  0.59  0.47  0.73  0.42  0.46  0.37  0.34  0.36
22520  0.47  0.50  0.47  0.48  0.57  0.56  0.51  0.38  0.55  0.36  0.37  0.50
22550  0.48  0.51  0.39  0.51  0.47  0.49  0.61  0.40  0.45  0.35  0.32  0.35
22619  0.43  0.53  0.51  0.49  0.48  0.47  0.52  0.54  0.45  0.41  0.47  0.35
22641  0.42  0.52  0.44  0.53  0.38  0.58  0.51  0.43  0.40  0.34  0.38  0.39
