20069   0   2 100 273 177 124 126  77  26   9   0   0
20087   0   4 110 281 208 152 162  97  34  17   0   0
20292   0   3 111 250 219 147 160  98  42  15   0   0
20667   0  17 136 242 183 182 261 121  54  21   0   0
20674   0  24 128 238 188 140 224 138  61  27   2   0
20744   0  23 106 218 193 177 226 139  74  39   2   0
20891   0  23 151 267 264 262 308 195  88  43   3   0
20982   0  19 131 226 260 214 314 136  86  46   0   0
21432   0   8 147 287 206 178 190 115  52  14   0   0
21802   0  21 152 247 246 266 327 190  81  36   1   0
21908   0  38 173 252 277 297 334 203  90  48   3   0
21921   0  33 169 277 329 347 349 234 114  52   6   0
21931   0  49 190 277 267 307 287 176  96  61   5   0
21946   0  35 192 288 282 297 275 177  90  44   4   0
21982   1  58 196 277 196 238 230 128  73  49   4   0
22113   3  33 122 182 192 228 236 154  89  47   7   0
22165   1  22  93 172 176 218 232 138  89  40   3   0
22217   8  49 120 196 249 273 279 186  99  57  17   2
22235   6  50 121 190 210 244 261 162  92  52  14   1
22471   7  51 118 189 233 273 279 180 109  54  14   0
22550  10  51 110 191 262 298 301 205 113  56  15   1
22619  23  71 118 199 275 270 280 204 128  65  26   9
22641  17  54 116 188 275 304 308 215 124  56  16   4
22768  22  61 120 186 237 287 281 203 109  49  20   6
22802  32  68 131 188 279 304 298 217 129  73  28  18
22820  28  70 118 178 265 282 287 218 126  65  25  11
22837  27  61 115 185 263 294 289 214 123  58  22   9
23022   0  38 126 204 174 181 257 132  69  37   4   0
23032   0  29 115 198 161 196 269 156  71  38   3   0
23074   2  32 129 227 245 229 308 196  86  48   7   0
23205   2  44 124 198 192 238 264 158  95  52   9   1
23242   2  46 136 216 198 219 297 185  85  45  12   0
23256   2  47 147 225 210 222 319 202  89  53  12   0
23274   1  43 146 228 264 280 320 207  99  50  15   0
23324   4  53 121 201 195 257 280 177  98  44  12   0
23330   4  48 135 209 233 270 307 185  96  57  18   0
23383   1  49 143 211 265 262 306 179  83  40  11   0
23405   6  52 113 194 230 270 277 178  93  40  10   1
23472   7  60 143 210 245 269 318 202  96  54  23   0
23552  10  64 141 204 223 235 295 186  98  54  21   2
23631  18  75 159 217 254 276 310 211 124  80  35   6
23662  11  73 151 213 233 257 292 200 101  54  24   1
23678  14  70 145 194 227 265 298 204 106  50  29   5
23711  15  59 121 184 248 279 285 194 104  41  19   4
23724  36  82 148 191 256 291 291 217 117  84  47  19
23734  31  89 154 195 247 274 296 206 124  72  40  11
23867  37  99 160 216 248 278 310 213 123  71  43  21
23884  22  81 150 201 224 269 296 203 106  53  31   7
23891  28  95 165 214 235 264 287 186 112  64  40  11
23914  37  73 136 193 263 289 290 221 120  51  31  16
23921  52  96 159 188 246 283 282 212 131  87  53  31
23933  31 100 174 206 250 289 304 219 140  79  44  10
23955  46 106 170 215 252 275 304 212 133  72  55  27
23966  34  94 155 209 233 270 288 203 115  59  39  16
23986  43  97 149 194 218 260 289 203 114  59  43  20
24125   3  67 188 272 284 284 334 216 100  69  11   0
